###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57232.414945 -19.955  2.939   -38  111 o  0   2.13 334.06600  40.06000  2057.74 10109.32 3.73 3.49 -23.8 -0.451 17.50 18.04 02a57232o0212o
57232.415687 -17.518  1.048  -357  374 o  0   1.03 334.06600  40.06000  8989.20   390.97 3.65 3.54  46.3 -0.493 16.66 16.97 02a57232o0213o
57232.426248 -15.964  0.881 -1495 1317 o  0   2.32 334.06600  40.06000  2061.69 10111.90 3.77 3.63 -35.2 -0.518 15.65 15.59 02a57232o0225o
57232.426961  15.560  1.951  2168 4229 o  0   1.00 334.06600  40.06000  8992.70   391.92 3.78 3.58  25.8 -0.543 14.20 13.93 02a57232o0226o
57232.455179 -18.505  2.353  -144  338 o  0   1.25 334.06600  40.06000  3606.70  8671.45 3.61 3.44 -69.8 -0.487 17.38 18.27 02a57232o0263o
57300.319762 -19.251  0.369   -72   27 o  0   1.48 334.06600  40.06000  1601.48 10219.68 4.38 3.61 -50.0 -0.448 18.94 20.60 02a57300o0337o
57300.320479 -19.434  0.509   -61   31 o  0   0.87 334.06600  40.06000  2071.15 10119.36 4.21 3.64 -46.3 -0.440 18.90 20.54 02a57300o0339o
57300.328771  22.147  6.500     5   33 o  0   0.92 334.06600  40.06000  1597.11 10220.44 4.42 3.64 -49.6 -0.431 18.82 20.48 02a57300o0365o
57300.342115 -18.953  0.408   -95   39 o  0   0.82 334.06600  40.06000  8531.19   500.53 4.76 3.61  16.3 -0.527 19.00 20.73 02a57300o0405o
57300.353660 -20.177  0.949   -31   29 o  0   1.11 334.06600  40.06000  6993.14  1941.69 4.00 3.43   3.2 -0.544 19.02 20.79 02a57300o0441o
57300.381427  19.235  0.776    73   57 o  0   1.07 334.06600  40.06000  6985.72  1945.76 4.01 3.50   3.2 -0.529 18.87 20.70 02a57300o0525o
57302.312140 -19.339  0.367   -67   24 o  0   1.27 334.06600  40.06000  1588.82 10222.15 4.98 3.91 -49.6 -0.437 19.13 21.04 02a57302o0197o
57302.318294 -20.024  0.688   -36   24 o  0   1.03 334.06600  40.06000  2085.18 10125.27 4.94 3.97 -50.5 -0.426 19.10 21.00 02a57302o0206o
57302.325925 -19.073  0.275   -85   24 o  0   1.37 334.06600  40.06000  1585.53 10219.42 4.88 3.81 -50.7 -0.443 19.18 21.05 02a57302o0218o
57302.338156 -19.373  0.553   -65   36 o  0   0.98 334.06600  40.06000  8515.79   498.04 5.51 3.90  15.5 -0.490 19.16 20.98 02a57302o0236o
57302.352164 -19.199  0.324   -76   25 o  0   0.88 334.06600  40.06000  6980.85  1942.34 4.65 3.85   0.9 -0.525 19.15 21.02 02a57302o0258o
57302.378281 -21.577  3.375    -8   29 o  0   0.83 334.06600  40.06000  6975.65  1946.25 4.53 3.78   0.8 -0.525 19.13 20.93 02a57302o0297o
57314.305100 -23.225 11.000    -2   20 c  0   0.99 334.06600  40.06000  1577.48 10232.03 4.97 3.99 -57.4 -0.400 19.32 21.20 02a57314o0164c
57314.323691 -20.016  0.564   -36   20 c  0   0.91 334.06600  40.06000  1569.72 10234.39 4.93 3.93 -55.5 -0.405 19.36 21.27 02a57314o0191c
57315.299531 -20.281  1.037   -28   29 c  0   1.04 334.06600  40.06000  1568.90 10234.77 4.95 3.93 -57.5 -0.430 18.97 20.63 02a57315o0175c
57315.304093 -18.133  0.371  -203   75 c  0   1.01 334.06600  40.06000  8512.07   514.37 5.93 4.18  20.6 -0.450 18.27 19.64 02a57315o0182c
57315.320074 -21.701  3.429    -8   26 c  0   1.16 334.06600  40.06000  1562.13 10235.93 5.18 4.01 -56.1 -0.412 19.00 20.73 02a57315o0205c
57315.329958 -18.821  0.392  -108   42 c  0   0.94 334.06600  40.06000  8500.38   516.76 5.98 4.27  19.1 -0.457 18.97 20.68 02a57315o0220c
57316.300299 -19.902  0.667   -40   26 c  0   1.03 334.06600  40.06000  1559.23 10230.44 5.06 3.93 -57.1 -0.415 19.01 20.57 02a57316o0146c
57316.308349 -21.151  3.300   -13   42 c  0   0.99 334.06600  40.06000  8498.98   509.81 5.95 4.22  19.8 -0.445 18.98 20.57 02a57316o0158c
57316.321734 -20.870  1.625   -16   26 c  0   0.94 334.06600  40.06000  1554.91 10231.42 5.27 4.13 -57.5 -0.400 18.95 20.56 02a57316o0178c
