###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57302.498694 -19.408  0.588   -63   37 o  0   1.16  92.70833  35.64709  7045.12  8925.98 4.19 3.44 -72.5 -0.481 18.89 20.44 02a57302o0481o
57302.521556 -19.964  0.907   -38   34 o  0   1.08  92.70833  35.64709  7037.58  8929.67 4.13 3.34 -74.3 -0.477 18.95 20.46 02a57302o0517o
57314.539746 -20.292  0.964   -28   27 c  0   0.86  92.70833  35.64709  7107.67  8956.24 4.26 3.70 -78.7 -0.450 19.16 21.08 02a57314o0496c
57314.556473 -20.566  0.926   -22   20 c  0   1.23  92.70833  35.64709  7108.02  8960.77 4.15 3.61 -78.9 -0.461 19.41 21.32 02a57314o0520c
57314.584692 -20.569  1.037   -22   22 c  0   0.94  92.70833  35.64709  8614.42  7494.48 4.23 3.57  88.8 -0.473 19.40 21.33 02a57314o0562c
57314.619097 -22.093  4.143    -5   22 c  0   0.76  92.70833  35.64709  8622.17  7511.65 4.10 3.50  86.5 -0.471 19.39 21.24 02a57314o0604c
57316.486140 -20.853  1.667   -16   28 c  0   0.99  92.70833  35.64709  7118.15  8944.47 4.80 4.60 -37.3 -0.403 19.12 21.15 02a57316o0421c
57316.512526 -21.629  3.000    -8   24 c  0   1.11  92.70833  35.64709  7119.59  8949.13 4.63 4.37  87.7 -0.412 19.18 21.16 02a57316o0459c
57316.545088 -22.566  6.750    -3   23 c  0   0.95  92.70833  35.64709  8629.97  7484.17 4.28 3.85  88.8 -0.460 19.27 21.14 02a57316o0509c
57316.554072 -20.461  0.833   -24   20 c  0   1.43  92.70833  35.64709  8630.46  7485.51 4.17 3.57  88.2 -0.470 19.32 21.15 02a57316o0523c
57320.613329 -18.841  0.400  -106   42 o  0   1.26  92.70833  35.64709  3602.08  1680.34 4.80 3.39 -14.0 -0.534 19.03 20.63 02a57320o0619o
57320.643096 -19.119  0.533   -82   44 o  0   1.04  92.70833  35.64709  3591.33  1679.99 4.87 3.47 -12.8 -0.537 18.90 20.39 02a57320o0665o
57324.482512 -19.400  1.056   -63   67 o  0   0.82  92.70833  35.64709  7091.74  8968.12 4.13 3.05 -82.7 -0.478 18.13 19.03 02a57324o0473o
57324.498844 -19.187  0.759   -77   58 o  0   1.47  92.70833  35.64709  7094.76  8966.05 4.22 3.27 -81.3 -0.484 18.13 19.06 02a57324o0497o
57324.528903 -19.018  0.711   -90   64 o  0   0.95  92.70833  35.64709  8600.54  7504.01 4.25 3.30 -89.6 -0.503 18.14 19.08 02a57324o0543o
57324.536759 -18.576  0.473  -135   64 o  0   0.84  92.70833  35.64709  8600.13  7507.07 4.29 3.36 -89.3 -0.508 18.13 19.06 02a57324o0555o
57327.579504 -18.415  0.412  -156   64 o  0   0.72  92.70833  35.64709  3672.68  1694.24 5.51 3.87 -15.8 -0.517 18.50 19.62 02a57327o0576o
57327.612818 -18.668  0.505  -124   63 o  0   0.95  92.70833  35.64709  3659.37  1699.88 5.54 3.84 -17.2 -0.526 18.49 19.61 02a57327o0619o
57327.650179 -18.044  0.407  -220   90 o  0   0.70  92.70833  35.64709  2142.46  3171.54 5.33 3.83 -33.6 -0.516 18.05 18.80 02a57327o0670o
57362.503617 -19.880  0.796   -40   32 o  0   0.89  92.70833  35.64709  3097.14 10419.85 3.93 3.75 -81.1 -0.405 19.13 20.75 02a57362o0441o
57363.486331 -18.791  0.252  -111   28 o  0   1.97  92.70833  35.64709  7885.88    84.32 4.37 3.40   6.5 -0.497 19.28 20.95 02a57363o0390o
57364.414476 -20.215  0.717   -30   21 o  0   1.36  92.70833  35.64709  6854.83  9307.15 3.33 3.28  86.7 -0.449 19.24 20.81 02a57364o0371o
57364.436683  22.422  4.833     4   19 o  0   1.90  92.70833  35.64709  6575.85  8721.78 3.42 3.26  83.7 -0.463 19.24 20.82 02a57364o0400o
57364.448885 -20.200  0.717   -30   22 o  0   1.17  92.70833  35.64709  7476.85  9891.81 3.37 3.29  -5.7 -0.444 19.27 20.86 02a57364o0417o
57364.452968 -19.675  0.649   -49   32 o  0   1.45  92.70833  35.64709  7865.11    86.19 4.22 3.30   6.5 -0.517 19.24 20.82 02a57364o0423o
57364.461151  23.212 11.000     2   21 o  0   1.32  92.70833  35.64709  7785.13  8130.87 3.40 3.16  88.6 -0.477 19.24 20.98 02a57364o0435o
57365.458941 -19.510  0.402   -57   23 o  0   1.28  92.70833  35.64709  6876.52  9310.57 3.51 3.41 -88.6 -0.458 19.21 20.83 02a57365o0447o
57365.474542 -21.314  2.538   -11   28 o  0   1.34  92.70833  35.64709  4371.71  1786.58 4.13 3.49 -14.6 -0.479 19.19 20.78 02a57365o0466o
57365.484803 -19.311  0.536   -68   37 o  0   1.37  92.70833  35.64709  3488.28   619.08 4.58 3.51 -17.7 -0.522 19.18 20.78 02a57365o0481o
57365.485420 -20.493  1.100   -23   25 o  0   1.25  92.70833  35.64709  3096.69 10419.63 3.74 3.65 -66.6 -0.413 19.17 20.75 02a57365o0482o
57365.513654 -19.648  0.655   -50   33 o  0   0.83  92.70833  35.64709  3178.69  2382.86 4.20 3.58 -29.7 -0.464 19.12 20.72 02a57365o0519o
57384.394036  20.902  2.727    16   43 o  0   1.01  92.70833  35.64709  6806.83  9299.33 3.57 3.50  47.7 -0.439 18.59 19.67 02a57384o0296o
57384.418796 -21.050  3.176   -14   44 o  0   0.84  92.70833  35.64709  4241.70  1996.23 4.01 3.60 -22.1 -0.444 18.58 19.60 02a57384o0332o
57384.427935 -19.547  0.954   -55   52 o  0   1.02  92.70833  35.64709  7808.23    91.93 4.10 3.39   4.1 -0.501 18.57 19.58 02a57384o0344o
57384.429922 -18.841  0.367  -106   39 o  0   1.25  92.70833  35.64709  7411.49  9897.42 3.65 3.45   2.0 -0.431 18.60 19.61 02a57384o0346o
57384.441894 -21.333  4.154   -11   44 o  0   0.85  92.70833  35.64709  3048.77  2588.82 4.02 3.58 -35.0 -0.443 18.60 19.60 02a57384o0364o
57385.397184 -19.922  0.836   -39   33 o  0   1.13  92.70833  35.64709  6804.16  9306.51 3.57 3.38 -88.9 -0.466 18.79 20.03 02a57385o0317o
57385.412322 -19.468  0.477   -59   28 o  0   1.76  92.70833  35.64709  6525.43  8720.77 3.51 3.27  83.2 -0.468 18.81 20.04 02a57385o0339o
57385.447385 -19.461  0.790   -60   47 o  0   0.70  92.70833  35.64709  3344.48   833.45 4.42 3.36 -16.5 -0.549 18.82 20.02 02a57385o0386o
