###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57232.411843 -17.465  1.411  -375  529 o  0   1.20 336.70175  35.51897  3384.24  9210.71 3.68 3.53 -45.0 -0.451 16.98 17.27 02a57232o0208o
57232.430567  19.129 28.955    81 2345 o  0   1.04 336.70175  35.51897  3392.34  9217.76 3.81 3.54 -66.9 -0.442 15.66 15.65 02a57232o0231o
57232.447601  13.883  4.519 10157 45896 o  0   2.02 336.70175  35.51897  4887.94  7768.44 3.76 3.51  86.1 -0.504 12.30 11.96 02a57232o0253o
57300.321753 -16.645  0.034  -798   28 o  0   2.38 336.70175  35.51897  3404.68  9220.64 3.96 3.45 -60.6 -0.477 18.91 20.58 02a57300o0343o
57300.341485 -16.373  0.025 -1025   25 o  0   2.10 336.70175  35.51897  7197.64  1394.82 4.15 3.39   6.1 -0.523 19.02 20.74 02a57300o0403o
57300.369233  18.045  0.619   220  136 o  0   1.25 336.70175  35.51897  5696.12  2847.11 3.61 3.28 -13.6 -0.525 18.97 20.76 02a57300o0487o
57300.380165 -17.493  0.464  -365  170 o  0   1.58 336.70175  35.51897  5690.31  2844.62 3.67 3.29 -20.4 -0.589 18.90 20.70 02a57300o0521o
57302.305985 -17.175  0.046  -490   23 o  0   2.26 336.70175  35.51897  3416.69  9226.49 4.54 3.77 -55.6 -0.469 19.11 20.99 02a57302o0188o
57302.337452 -17.352  0.059  -416   24 o  0   2.26 336.70175  35.51897  3421.71  9230.41 4.33 3.61 -60.9 -0.475 19.17 21.02 02a57302o0235o
57302.350901 -18.467  0.139  -149   21 o  0   2.19 336.70175  35.51897  5688.00  2841.51 4.37 3.69 -12.9 -0.516 19.17 21.05 02a57302o0256o
57302.375739 -17.228  0.043  -466   20 o  0   2.67 336.70175  35.51897  5679.10  2845.96 4.16 3.64 -15.6 -0.504 19.16 20.98 02a57302o0293o
57314.304459 -17.946  0.098  -241   24 c  0   1.61 336.70175  35.51897  7184.60  1403.77 5.11 4.09   9.1 -0.469 19.33 21.22 02a57314o0163c
57314.333902 -16.445  0.045  -959   43 c  0   1.27 336.70175  35.51897  7171.59  1407.43 5.07 3.98   8.4 -0.499 17.83 19.87 02a57314o0205c
57314.364240 -19.310  0.250   -69   17 c  0   1.60 336.70175  35.51897  5679.15  2857.78 4.64 3.86 -10.0 -0.438 19.49 21.54 02a57314o0248c
