###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57243.586647  20.516  0.808    23   18 c  0   1.40  51.50893 -17.56292 10410.64  4010.38 4.16 3.68  66.4 -0.455 19.28 21.04 02a57243o0435c
57243.616164  20.837  1.091    17   18 c  0   1.19  51.50893 -17.56292   735.95  3980.34 3.93 3.55 -48.8 -0.415 19.28 20.98 02a57243o0452c
57244.563729 -20.610  1.000   -21   21 c  0   0.88  51.50893 -17.56292 10419.22  4011.18 3.98 3.56  63.6 -0.457 19.31 21.05 02a57244o0415c
57244.567759 -22.009  3.429    -6   20 c  0   1.02  51.50893 -17.56292 10418.38  4010.80 3.95 3.48  65.2 -0.443 19.33 21.07 02a57244o0420c
57297.486247  19.914  0.951    39   37 o  0   1.07  51.50893 -17.56292  9001.41  5458.80 4.28 3.54  85.0 -0.479 18.58 19.78 02a57297o0279o
57297.509018  19.365  0.565    65   37 o  0   1.24  51.50893 -17.56292  8993.71  5465.01 4.24 3.50  85.5 -0.471 18.57 19.77 02a57297o0313o
57297.519879 -20.409  1.542   -25   38 o  0   1.24  51.50893 -17.56292 10450.21  4034.35 4.54 3.66  66.1 -0.489 18.61 19.79 02a57297o0330o
57297.550205  20.809  2.250    17   39 o  0   1.12  51.50893 -17.56292 10438.65  4041.31 4.65 3.73  65.3 -0.500 18.60 19.80 02a57297o0374o
57297.550836 -19.838  0.867   -42   36 o  0   1.01  51.50893 -17.56292   773.52  3999.64 4.37 3.43 -44.8 -0.474 18.59 19.76 02a57297o0375o
57298.483434  21.822  4.429     7   30 o  0   1.18  51.50893 -17.56292  9012.89  5462.63 4.28 3.68  82.2 -0.469 18.79 20.19 02a57298o0430o
57298.505962  22.753 10.333     3   30 o  0   1.20  51.50893 -17.56292  9004.94  5467.84 4.28 3.65  81.8 -0.466 18.81 20.21 02a57298o0464o
57298.516782  20.571  1.450    22   31 o  0   1.18  51.50893 -17.56292 10462.09  4037.47 4.67 3.78  65.4 -0.466 18.82 20.24 02a57298o0481o
57298.526671  19.896  0.756    40   30 o  0   1.17  51.50893 -17.56292   790.79  3997.57 4.51 3.53 -43.6 -0.452 18.74 20.14 02a57298o0495o
57298.547161 -19.347  0.552   -66   36 o  0   1.09  51.50893 -17.56292 10450.63  4044.03 4.70 3.86  61.5 -0.492 18.73 20.09 02a57298o0526o
57298.547786  22.171  6.400     5   32 o  0   1.12  51.50893 -17.56292   785.29  4002.25 4.52 3.57 -41.1 -0.451 18.70 20.06 02a57298o0527o
57304.458419  21.754  2.500     7   18 c  0   0.94  51.50893 -17.56292  9004.88  5467.31 4.38 3.73  80.7 -0.456 19.49 21.49 02a57304o0374c
57304.486205  20.521  0.696    22   16 c  0   1.20  51.50893 -17.56292  8998.84  5468.60 4.58 3.97  81.8 -0.431 19.48 21.62 02a57304o0416c
57304.517577  20.944  1.444    15   22 c  0   0.87  51.50893 -17.56292   782.28  3995.59 4.39 3.15 -75.9 -0.450 19.46 21.60 02a57304o0463c
57304.518208 -20.121  0.577   -32   19 c  0   0.90  51.50893 -17.56292 10449.30  4042.80 4.99 4.12  56.5 -0.425 19.43 21.60 02a57304o0464c
57304.522180  20.328  0.619    27   17 c  0   1.17  51.50893 -17.56292   118.17  6562.51 4.50 3.91 -56.5 -0.377 19.13 21.24 02a57304o0470c
57304.546068  20.689  1.533    19   30 c  0   0.78  51.50893 -17.56292  9790.37  6609.07 4.58 3.64  67.5 -0.429 19.12 21.18 02a57304o0506c
57308.453691 -21.132  1.538   -13   20 c  0   0.91  51.50893 -17.56292  9005.94  5470.37 4.62 4.06  76.1 -0.439 19.39 21.43 02a57308o0383c
57308.482975  20.956  1.188    15   18 c  0   0.86  51.50893 -17.56292  8994.92  5479.09 4.58 3.91  75.3 -0.450 19.46 21.53 02a57308o0427c
57308.513410  22.708  5.333     3   16 c  0   1.18  51.50893 -17.56292   780.29  4008.04 4.89 3.82 -42.4 -0.435 19.50 21.56 02a57308o0473c
57308.514233 -20.683  1.000   -19   19 c  0   0.94  51.50893 -17.56292 10444.57  4054.47 4.83 3.91  61.6 -0.455 19.50 21.55 02a57308o0474c
57308.519936  22.051  2.833     6   16 c  0   1.28  51.50893 -17.56292   166.84  6568.22 4.81 3.88 -50.1 -0.391 19.48 21.54 02a57308o0482c
57317.384359  20.197  1.030    30   31 c  0   1.39  51.50893 -17.56292  9090.10  5477.92 4.35 3.74  79.8 -0.446 18.68 19.99 02a57317o0248c
57317.404535  22.059  6.000     6   33 c  0   1.19  51.50893 -17.56292  9083.76  5480.52 4.46 3.75  80.1 -0.457 18.75 20.12 02a57317o0278c
57317.437959 -20.575  1.300   -21   28 c  0   1.00  51.50893 -17.56292   871.23  4010.27 5.04 3.94 -44.0 -0.437 18.83 20.31 02a57317o0330c
57317.455936 -19.958  0.686   -38   26 c  0   0.96  51.50893 -17.56292   861.45  4013.72 5.09 3.89 -43.7 -0.445 18.95 20.52 02a57317o0358c
57318.383682   0.000 19.808     0   43 o  0   1.34  51.50893 -17.56292  9006.81  5472.41 5.67 5.02  70.9 -0.430 18.24 19.83 02a57318o0294o
57318.410112 -22.661 10.333    -3   32 o  0   1.54  51.50893 -17.56292  9005.48  5480.84 4.56 3.60  85.6 -0.478 18.57 19.92 02a57318o0335o
57318.436477 -20.175  1.208   -31   37 o  0   1.12  51.50893 -17.56292 10460.00  4051.96 5.26 4.12  63.1 -0.475 18.62 20.00 02a57318o0376o
57318.454413  20.178  1.160    31   36 o  0   0.98  51.50893 -17.56292   787.62  4013.38 5.25 3.90 -43.4 -0.452 18.62 20.06 02a57318o0404o
57318.462763  20.809  2.143    17   37 o  0   0.99  51.50893 -17.56292 10451.91  4059.19 5.04 4.03  61.1 -0.494 18.66 20.04 02a57318o0417o
57318.480065 -19.699  0.667   -48   32 o  0   0.94  51.50893 -17.56292   779.13  4018.90 5.06 3.67 -45.5 -0.468 18.71 20.09 02a57318o0444o
57321.429460 -21.014  4.643   -14   66 o  0   0.81  51.50893 -17.56292  9001.07  5489.01 4.42 3.38  86.3 -0.478 17.97 18.73 02a57321o0358o
57321.462830  21.192  4.583    12   56 o  0   1.12  51.50893 -17.56292  8993.58  5497.19 4.42 3.52  83.2 -0.506 18.00 18.76 02a57321o0405o
57321.494023  18.788  0.547   111   61 o  0   0.92  51.50893 -17.56292   200.07  6575.94 5.17 3.62 -57.4 -0.432 18.06 18.81 02a57321o0449o
57321.494660 -20.317  2.200   -27   60 o  0   0.93  51.50893 -17.56292  9872.35  6617.69 4.23 3.25  86.0 -0.504 18.09 18.88 02a57321o0450o
57321.518217  20.829  3.437    17   58 o  0   0.91  51.50893 -17.56292   200.85  6576.22 5.24 3.58 -57.5 -0.444 18.02 18.75 02a57321o0484o
57321.518871 -21.170  5.357   -12   66 o  0   0.95  51.50893 -17.56292  9874.45  6619.81 4.23 3.17  86.9 -0.485 18.06 18.83 02a57321o0485o
57329.442904 -20.464  1.000   -24   24 o  0   1.35  51.50893 -17.56292  9050.16  5519.73 4.26 3.44  80.5 -0.491 18.87 20.50 02a57329o0379o
57329.471591  19.695  0.750    48   36 o  0   0.98  51.50893 -17.56292  1711.60  5161.19 5.19 3.93 -53.6 -0.495 18.81 20.34 02a57329o0421o
57329.499341 -20.431  1.556   -24   38 o  0   0.94  51.50893 -17.56292   252.91  6599.14 6.00 4.02 -57.7 -0.400 18.72 20.27 02a57329o0461o
57329.516583  19.649  1.294    50   65 o  0   1.00  51.50893 -17.56292  9925.67  6644.61 4.27 3.34  83.5 -0.480 18.02 19.32 02a57329o0486o
57329.528174 -18.016  0.342  -226   77 o  0   1.00  51.50893 -17.56292   256.03  6594.46 5.81 3.96 -58.4 -0.421 17.99 19.31 02a57329o0503o
57329.545491 -20.273  1.522   -28   43 o  0   1.32  51.50893 -17.56292  9928.31  6640.75 4.29 3.46  81.4 -0.489 18.31 19.81 02a57329o0528o
57333.447838 -23.303  9.500    -2   16 c  0   1.02  51.50893 -17.56292  1716.08  5161.01 4.44 3.98 -50.7 -0.381 19.50 21.50 02a57333o0393c
57353.387338 -18.516  0.455  -142   65 o  0   1.22  51.50893 -17.56292  1716.30  5163.08 4.11 3.58 -55.9 -0.450 17.86 18.38 02a57353o0336o
57353.396469  18.866  0.964   103  100 o  0   1.14  51.50893 -17.56292  9035.13  5537.58 3.75 3.28  80.6 -0.457 17.87 18.45 02a57353o0349o
57353.405912 -18.672  0.820  -123  101 o  0   1.07  51.50893 -17.56292  1716.21  5165.98 4.05 3.52 -58.5 -0.466 17.48 17.76 02a57353o0362o
57353.415377 -18.051  0.382  -218   83 o  0   1.27  51.50893 -17.56292  1717.50  5166.87 3.99 3.49 -57.2 -0.453 17.74 18.13 02a57353o0375o
57354.400441  19.658  2.132    50  106 o  0   1.31  51.50893 -17.56292  1716.14  5165.76 3.95 3.51 -55.9 -0.442 17.31 17.65 02a57354o0360o
57354.408726  18.864  1.026   103  106 o  0   1.21  51.50893 -17.56292  1717.33  5166.71 4.03 3.57 -57.0 -0.439 17.33 17.93 02a57354o0373o
57354.417069 -21.046  6.500   -14   90 o  0   0.96  51.50893 -17.56292  1719.33  5165.47 4.02 3.57 -56.4 -0.445 17.64 18.13 02a57354o0386o
57354.425401 -20.147  4.409   -32  140 o  0   1.09  51.50893 -17.56292  1720.20  5165.47 4.11 3.61 -58.9 -0.426 17.21 17.52 02a57354o0399o
57356.408097 -20.538  1.304   -22   29 o  0   0.99  51.50893 -17.56292  1718.40  5167.29 4.39 3.91 -52.5 -0.398 18.82 20.30 02a57356o0287o
57356.416312  19.295  0.354    70   25 o  0   1.06  51.50893 -17.56292  1719.47  5167.87 4.19 3.70 -54.1 -0.417 18.89 20.29 02a57356o0300o
57356.424533  20.144  0.757    32   24 o  0   1.36  51.50893 -17.56292  1720.42  5167.35 4.16 3.62 -55.1 -0.421 18.90 20.27 02a57356o0313o
57356.432772  19.731  0.518    46   24 o  0   1.07  51.50893 -17.56292  1721.18  5167.16 4.07 3.54 -54.1 -0.430 18.91 20.25 02a57356o0326o
57357.379895  20.219  0.806    30   24 o  0   0.76  51.50893 -17.56292  1725.02  4874.89 3.99 3.54 -54.6 -0.435 19.16 20.72 02a57357o0326o
57357.397640  20.299  0.694    28   19 o  0   1.34  51.50893 -17.56292  2020.08  4880.68 3.83 3.48 -54.8 -0.443 19.15 20.61 02a57357o0353o
57357.413383  20.921  1.409    16   22 o  0   0.98  51.50893 -17.56292  2613.63  5469.55 3.66 3.39 -69.9 -0.425 19.09 20.52 02a57357o0375o
57357.440618  20.815  1.100    17   19 o  0   1.47  51.50893 -17.56292  1152.32  4577.67 4.07 3.52 -52.2 -0.434 19.06 20.49 02a57357o0416o
57358.369099  21.045  1.297    14   18 o  0   1.18  51.50893 -17.56292  8744.18  5817.61 3.80 3.32  81.1 -0.451 19.25 20.94 02a57358o0325o
