###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.559170 -20.237  0.619   -29   18 c  0   1.07  51.23159  -2.82215  5054.76  5920.56 3.73 3.54 -68.3 -0.405 19.40 21.22 02a57246o0428c
57246.594151 -21.094  1.100   -13   15 c  0   1.61  51.23159  -2.82215  5055.58  5924.68 3.72 3.45 -70.2 -0.412 19.53 21.42 02a57246o0476c
57246.605904 -19.475  0.213   -59   13 c  0   1.99  51.23159  -2.82215  6508.15  4481.75 3.63 3.53 -81.6 -0.402 19.56 21.46 02a57246o0492c
57246.627066 -19.415  0.274   -62   17 c  0   1.22  51.23159  -2.82215  6501.83  4484.97 3.65 3.52 -85.1 -0.403 19.28 20.92 02a57246o0522c
57318.388847  22.859 13.667     3   36 o  0   1.16  51.23159  -2.82215  5080.79  5946.66 4.05 3.33 -71.4 -0.492 18.60 19.96 02a57318o0302o
57318.415243  20.140  1.000    32   32 o  0   1.40  51.23159  -2.82215  5077.73  5953.17 4.07 3.38 -67.7 -0.497 18.65 20.04 02a57318o0343o
57318.441583 -19.741  0.633   -46   29 o  0   1.48  51.23159  -2.82215  6525.38  4514.55 4.00 3.76 -72.1 -0.493 18.72 20.13 02a57318o0384o
57318.467908 -19.546  0.500   -55   28 o  0   1.57  51.23159  -2.82215  6521.70  4521.97 3.88 3.68 -72.1 -0.489 18.77 20.17 02a57318o0425o
57334.525213  20.730  0.815    18   15 c  0   1.25  51.23159  -2.82215  5639.48  4700.78 3.81 3.71 -78.9 -0.379 19.46 21.32 02a57334o0464c
57334.555742  20.040  0.438    35   15 c  0   1.87  51.23159  -2.82215  4185.92  6144.97 3.92 3.74 -75.7 -0.376 19.32 21.13 02a57334o0508c
57334.585575 -20.836  1.333   -17   22 c  0   1.20  51.23159  -2.82215  4191.78  6146.82 4.04 3.85 -70.4 -0.372 19.15 20.90 02a57334o0551c
57353.390100 -19.062  0.741   -86   64 o  0   0.96  51.23159  -2.82215  5645.67  4692.06 3.60 3.44 -86.9 -0.434 17.84 18.26 02a57353o0340o
57353.399358  20.584  3.769    21   80 o  0   1.05  51.23159  -2.82215  5644.43  4692.15 3.53 3.35  89.0 -0.441 17.68 17.96 02a57353o0353o
57353.408795 -18.729  0.541  -117   63 o  0   1.28  51.23159  -2.82215  5641.57  4698.70 3.51 3.31 -88.5 -0.437 17.72 18.02 02a57353o0366o
57353.418373 -20.265  2.243   -28   64 o  0   0.97  51.23159  -2.82215  5642.83  4695.20 3.52 3.33 -89.4 -0.443 17.85 18.27 02a57353o0379o
57354.402983 -19.448  1.179   -60   71 o  0   1.30  51.23159  -2.82215  5643.20  4695.67 3.50 3.34  87.9 -0.434 17.68 18.12 02a57354o0364o
57354.411292 -17.876  0.373  -257   96 o  0   1.29  51.23159  -2.82215  5644.29  4696.23 3.57 3.53 -86.7 -0.438 17.38 17.66 02a57354o0377o
57354.419634 -19.570  1.300   -54   70 o  0   0.94  51.23159  -2.82215  5643.83  4696.66 3.59 3.42 -88.4 -0.436 17.77 18.26 02a57354o0390o
57354.427966 -20.556  4.476   -22   97 o  0   1.11  51.23159  -2.82215  5644.16  4696.79 3.57 3.39 -88.1 -0.437 17.44 17.89 02a57354o0403o
57356.410621  24.205 30.000     1   23 o  0   1.65  51.23159  -2.82215  5643.37  4697.39 3.75 3.60 -79.1 -0.404 18.95 20.38 02a57356o0291o
57356.418825 -20.439  1.030   -24   25 o  0   1.12  51.23159  -2.82215  5643.73  4698.57 3.70 3.55 -77.8 -0.409 18.95 20.36 02a57356o0304o
57356.427046 -19.635  0.465   -51   24 o  0   1.00  51.23159  -2.82215  5643.66  4698.94 3.62 3.49 -77.1 -0.415 18.96 20.34 02a57356o0317o
57356.435296 -20.645  1.000   -20   20 o  0   1.28  51.23159  -2.82215  5643.30  4698.95 3.54 3.39 -77.4 -0.428 18.98 20.33 02a57356o0330o
57357.371604  24.282 27.000     1   19 o  0   1.60  51.23159  -2.82215  5122.99  6291.31 3.69 3.35  89.2 -0.420 19.23 20.86 02a57357o0314o
57357.389559 -20.908  1.174   -16   18 o  0   1.56  51.23159  -2.82215  5942.27  4403.48 3.52 3.40  88.6 -0.420 19.19 20.74 02a57357o0341o
57357.407534 -19.190  0.274   -77   21 o  0   1.13  51.23159  -2.82215  6518.79  4992.56 3.47 3.26  84.5 -0.426 19.15 20.64 02a57357o0366o
57357.420405 -18.950  0.196   -96   19 o  0   1.46  51.23159  -2.82215  5072.33  4117.51 3.53 3.44 -55.4 -0.418 19.14 20.60 02a57357o0386o
57358.371761  22.246  4.250     5   20 o  0   1.49  51.23159  -2.82215  4830.22  6291.39 3.79 3.47 -84.4 -0.428 19.30 21.08 02a57358o0329o
57358.392115 -20.884  1.279   -16   21 o  0   1.52  51.23159  -2.82215  4540.67  5713.90 3.72 3.46 -80.7 -0.425 19.29 21.00 02a57358o0360o
57358.399967  21.049  1.541    14   21 o  0   1.41  51.23159  -2.82215  5359.49  3827.83 3.64 3.54 -57.1 -0.426 19.27 20.92 02a57358o0372o
57358.434470 -18.920  0.201   -98   20 o  0   1.47  51.23159  -2.82215  5064.67  5565.21 3.60 3.38 -83.2 -0.430 19.12 20.62 02a57358o0426o
57359.377501   0.000 20.663     0   20 o  0   3.07  51.23159  -2.82215  5943.94  4400.74 3.66 3.56 -74.5 -0.432 19.36 21.17 02a57359o0204o
57359.400453 -18.805  0.168  -109   18 o  0   1.67  51.23159  -2.82215  6224.71  4991.97 3.62 3.42 -87.8 -0.428 19.42 21.24 02a57359o0240o
57359.407109 -19.314  0.239   -68   16 o  0   2.08  51.23159  -2.82215  5358.36  3829.09 3.67 3.56 -42.9 -0.426 19.44 21.26 02a57359o0250o
57359.418417 -19.267  0.252   -71   18 o  0   1.35  51.23159  -2.82215  5059.89  5566.11 3.59 3.36 -76.9 -0.434 19.43 21.24 02a57359o0268o
57366.366115 -20.337  0.935   -27   25 o  0   1.21  51.23159  -2.82215  6122.37  4186.34 3.97 3.87 -33.5 -0.403 19.01 20.65 02a57366o0266o
57366.383361 -18.996  0.230   -92   21 o  0   1.57  51.23159  -2.82215  6413.05  4769.19 4.11 4.02 -71.4 -0.400 19.00 20.74 02a57366o0293o
57366.401801 -18.728  0.199  -117   23 o  0   1.44  51.23159  -2.82215  5541.27  3610.20 4.05 3.82 -21.2 -0.402 19.11 20.77 02a57366o0320o
57366.420607 -19.855  0.547   -42   23 o  0   1.20  51.23159  -2.82215  5243.72  5353.45 3.82 3.61 -68.1 -0.421 19.13 20.82 02a57366o0347o
57374.343761 -19.065  0.476   -86   41 c  0   1.33  51.23159  -2.82215  6116.38  4180.00 4.38 3.74   6.0 -0.387 18.22 20.06 02a57374o0165c
57374.367595 -19.419  0.520   -62   32 c  0   1.25  51.23159  -2.82215  6407.00  4767.93 3.89 3.26 -62.7 -0.430 18.65 20.33 02a57374o0203c
57374.377142  19.549  0.585    55   32 c  0   1.10  51.23159  -2.82215  5541.74  3606.41 4.30 3.75 -37.3 -0.401 18.70 20.45 02a57374o0218c
57374.386463 -18.422  0.263  -155   41 c  0   0.96  51.23159  -2.82215  5246.35  5348.76 3.81 3.41 -48.5 -0.476 18.59 20.28 02a57374o0233c
57382.348677  20.500  1.724    23   40 o  0   0.96  51.23159  -2.82215  5924.61  4407.71 3.72 3.58 -77.2 -0.453 18.41 19.32 02a57382o0169o
57382.365247 -20.810  2.526   -17   44 o  0   1.23  51.23159  -2.82215  6210.75  4991.63 4.08 3.91 -79.6 -0.411 18.28 19.30 02a57382o0193o
