###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57321.650215  18.792  1.306   110  144 o  0   1.11 150.84683 -26.18225  8546.18  2794.76 4.87 4.28  24.3 -0.474 17.16 17.48 02a57321o0681o
57368.579426  19.651  0.426    50   21 o  0   1.13 150.84683 -26.18225  8302.99  3127.79 3.87 3.59  42.7 -0.449 19.14 20.86 02a57368o0617o
57368.592100 -21.258  2.000   -11   23 o  0   0.92 150.84683 -26.18225  8010.74  2539.43 3.67 3.43  36.2 -0.482 19.19 20.82 02a57368o0635o
57368.605033 -20.415  0.853   -25   21 o  0   1.08 150.84683 -26.18225  8888.23  3717.74 3.66 3.33  64.6 -0.470 19.18 20.83 02a57368o0656o
57368.626799  20.080  0.750    34   25 o  0   1.09 150.84683 -26.18225  9194.57  1970.73 3.98 3.46  30.3 -0.501 19.20 20.85 02a57368o0690o
57369.578964 -21.936  3.750    -6   23 o  0   0.74 150.84683 -26.18225  8300.96  3126.73 3.69 3.40  37.2 -0.480 19.29 21.07 02a57369o0428o
57369.593962 -22.180  4.333    -5   21 o  0   0.82 150.84683 -26.18225  8011.30  2537.04 3.85 3.49  26.5 -0.476 19.34 21.13 02a57369o0451o
57369.618276  21.544  2.000     9   18 o  0   1.10 150.84683 -26.18225  8885.45  3714.60 3.62 3.32  59.9 -0.478 19.42 21.24 02a57369o0487o
57369.630773  20.704  1.000    19   19 o  0   1.35 150.84683 -26.18225  9194.19  1967.70 4.05 3.48  31.3 -0.501 19.38 21.21 02a57369o0506o
57380.549706 -22.311 11.000    -4   48 o  0   1.04 150.84683 -26.18225  8281.49  3127.87 3.99 3.69  30.6 -0.467 18.32 19.31 02a57380o0512o
57380.564007  19.980  1.195    37   44 o  0   1.09 150.84683 -26.18225  7978.46  2547.72 4.12 3.68  19.0 -0.469 18.31 19.34 02a57380o0534o
57380.589439 -20.682  2.227   -19   43 o  0   1.33 150.84683 -26.18225  1865.02  6971.39 4.25 3.50 -64.9 -0.468 18.38 19.31 02a57380o0570o
57380.604636  19.423  0.984    62   61 o  0   1.12 150.84683 -26.18225  1557.82  8720.82 4.57 3.80 -67.2 -0.438 18.33 19.31 02a57380o0592o
57388.651310  19.966  0.818    38   31 o  0   1.20 150.84683 -26.18225  2464.80  7562.65 3.96 3.34 -67.6 -0.474 18.76 20.03 02a57388o0726o
57388.667479  21.391  5.182    10   52 o  0   0.98 150.84683 -26.18225  2758.58  8148.72 4.08 3.55 -67.1 -0.458 18.37 19.42 02a57388o0752o
57397.467699 -20.703  1.617   -19   31 c  0   0.84 150.84683 -26.18225  8270.21  2968.59 4.15 3.70  19.8 -0.405 19.56 21.66 02a57397o0399c
57397.472598  21.359  3.130    10   32 c  0   1.13 150.84683 -26.18225  7968.08  2378.02 4.39 3.87  11.7 -0.409 19.53 21.67 02a57397o0407c
57397.487194 -19.753  0.589   -46   27 c  0   0.94 150.84683 -26.18225  8820.86  3542.23 3.88 3.62  51.6 -0.418 19.63 21.69 02a57397o0427c
57397.495876  18.910  0.285    99   28 c  0   0.83 150.84683 -26.18225  9112.57  1788.35 4.13 3.67  26.5 -0.444 19.63 21.69 02a57397o0441c
57404.516355  19.100  0.367    83   30 o  0   0.84 150.84683 -26.18225  8269.13  3145.66 3.60 3.38  54.4 -0.467 19.22 20.87 02a57404o0531o
57404.543313 -20.590  1.037   -21   22 o  0   1.19 150.84683 -26.18225  2746.15  8147.42 3.75 3.43 -78.0 -0.451 19.22 20.89 02a57404o0571o
57404.549632 -21.317  2.192   -11   24 o  0   0.96 150.84683 -26.18225  1863.42  6968.94 3.93 3.46 -68.8 -0.455 19.21 20.85 02a57404o0580o
57404.580946  19.917  0.600    39   24 o  0   1.19 150.84683 -26.18225  1540.26  8715.28 3.94 3.56 -72.4 -0.459 19.16 20.80 02a57404o0627o
57405.523186 -20.071  0.640   -34   22 o  0   1.04 150.84683 -26.18225  2443.74  7553.66 3.76 3.41 -72.5 -0.461 19.14 20.70 02a57405o0517o
57405.532379 -20.380  1.045   -26   27 o  0   0.96 150.84683 -26.18225  7956.96  2563.58 3.65 3.32  26.0 -0.499 19.17 20.71 02a57405o0530o
57405.555257  20.325  0.800    27   22 o  0   1.16 150.84683 -26.18225  1861.69  6967.24 3.95 3.43 -67.7 -0.453 19.15 20.75 02a57405o0565o
57405.574999 -20.769  1.405   -18   25 o  0   0.90 150.84683 -26.18225  1539.74  8711.72 3.92 3.49 -73.5 -0.458 19.17 20.78 02a57405o0594o
57406.491357  19.905  0.745    40   30 o  0   1.10 150.84683 -26.18225  8876.07  2565.64 3.82 3.45  40.3 -0.509 18.77 20.01 02a57406o0335o
57406.506700 -19.838  0.626   -42   26 o  0   1.14 150.84683 -26.18225  9147.07  3157.10 3.69 3.35  53.4 -0.500 18.83 20.07 02a57406o0358o
57406.513937  24.816 81.000     0   35 o  0   0.81 150.84683 -26.18225  8276.33  1978.87 3.92 3.36  19.4 -0.529 18.83 20.11 02a57406o0369o
57406.532340 -20.449  1.098   -24   26 o  0   0.97 150.84683 -26.18225  2753.72  6977.44 3.84 3.31 -70.8 -0.483 18.94 20.28 02a57406o0397o
57407.489190 -20.722  1.978   -19   37 o  0   1.13 150.84683 -26.18225  8877.06  2564.60 3.76 3.46  36.2 -0.493 18.70 19.85 02a57407o0469o
57407.505119 -19.989  1.135   -37   42 o  0   0.94 150.84683 -26.18225  9144.97  3157.30 3.81 3.50  55.8 -0.478 18.68 19.87 02a57407o0493o
57407.514222 -20.701  1.809   -19   34 o  0   1.27 150.84683 -26.18225  8276.21  1979.91 3.79 3.40  21.1 -0.503 18.72 19.87 02a57407o0507o
57407.541277  20.378  1.169    26   30 o  0   1.19 150.84683 -26.18225  2754.21  6981.08 3.83 3.40 -73.2 -0.456 18.74 19.93 02a57407o0547o
57410.478093  18.710  0.467   119   56 o  0   1.10 150.84683 -26.18225  8876.65  2568.60 3.67 3.44  56.7 -0.503 18.19 18.88 02a57410o0451o
57410.506191  19.373  0.788    65   51 o  0   1.43 150.84683 -26.18225  9139.57  3163.72 3.73 3.43  60.4 -0.477 18.20 18.91 02a57410o0493o
57410.516125 -20.574  2.500   -21   54 o  0   1.22 150.84683 -26.18225  8268.04  1987.32 3.80 3.45  24.0 -0.503 18.19 18.88 02a57410o0508o
57410.531552 -19.857  1.365   -41   57 o  0   1.09 150.84683 -26.18225  2750.88  6981.57 3.83 3.46 -72.2 -0.448 18.18 18.88 02a57410o0531o
57411.476919 -20.360  2.231   -26   58 o  0   1.05 150.84683 -26.18225  8863.51  2573.54 3.71 3.38  37.7 -0.517 18.10 18.66 02a57411o0449o
57411.489299  19.081  0.671    85   57 o  0   0.97 150.84683 -26.18225  9139.74  3162.44 3.73 3.38  57.2 -0.497 18.10 18.69 02a57411o0467o
57411.507955  19.358  0.845    66   55 o  0   1.24 150.84683 -26.18225  8262.70  1985.93 4.13 3.59  22.0 -0.493 18.07 18.71 02a57411o0494o
57411.516374  21.409  5.154    10   51 o  0   1.32 150.84683 -26.18225  7952.20  3733.88 3.65 3.40  58.4 -0.475 18.09 18.71 02a57411o0506o
