###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57300.371810  18.876  0.803   102   82 o  0   1.45  16.88778  32.40823  8840.92  5496.22 3.90 3.28  86.8 -0.521 19.00 20.73 02a57300o0495o
57300.400903  18.486  1.968   146  288 o  0   0.97  16.88778  32.40823  8844.62  5501.18 3.89 3.18  85.8 -0.571 18.92 20.71 02a57300o0579o
57302.372538 -22.378  6.250    -4   25 o  0   1.01  16.88778  32.40823  8861.98  5498.16 4.38 3.79  88.6 -0.458 19.16 20.96 02a57302o0288o
57302.395429 -21.369  2.444   -10   25 o  0   1.08  16.88778  32.40823  8860.45  5506.81 4.54 4.34  33.1 -0.450 19.05 20.91 02a57302o0322o
57302.416927  22.033  4.800     6   27 o  0   1.01  16.88778  32.40823 10338.38  4022.86 4.65 3.94  58.1 -0.501 19.16 20.91 02a57302o0355o
57302.432385 -19.094  0.261   -84   22 o  0   1.04  16.88778  32.40823   268.66  6601.08 4.73 3.52 -53.5 -0.418 19.16 20.93 02a57302o0379o
57302.434978 -20.199  0.774   -30   23 o  0   0.87  16.88778  32.40823   642.59  4045.71 4.68 3.48 -41.2 -0.465 19.18 20.93 02a57302o0383o
57302.445007 -20.576  1.043   -21   22 o  0   0.89  16.88778  32.40823   644.56  4045.30 4.53 3.43 -42.1 -0.468 19.19 20.92 02a57302o0398o
57314.387975 -20.291  0.606   -28   17 c  0   0.88  16.88778  32.40823  8926.98  5530.51 4.24 3.80  82.5 -0.456 19.51 21.54 02a57314o0280c
57314.413526 -20.098  0.526   -33   18 c  0   0.91  16.88778  32.40823  1734.86  5116.11 4.58 3.70 -46.4 -0.455 19.53 21.54 02a57314o0316c
57314.440041 -19.697  0.389   -48   19 c  0   0.84  16.88778  32.40823   246.52  6607.86 4.83 3.73 -51.8 -0.404 19.52 21.57 02a57314o0352c
57314.450263 -23.999 20.000    -1   18 c  0   0.90  16.88778  32.40823  9943.96  6584.87 4.55 3.73  82.6 -0.442 19.51 21.57 02a57314o0367c
57314.465072 -19.855  0.568   -42   24 c  0   0.97  16.88778  32.40823   238.97  6607.74 4.70 3.67 -53.4 -0.419 19.15 21.10 02a57314o0387c
57314.479290 -20.747  1.000   -18   18 c  0   1.01  16.88778  32.40823  9941.98  6588.66 4.37 3.62  81.4 -0.444 19.34 21.31 02a57314o0408c
57316.367237 -19.571  0.431   -54   23 c  0   1.08  16.88778  32.40823  8937.64  5521.32 4.53 4.05  76.1 -0.443 19.03 20.70 02a57316o0244c
57316.392474 -20.517  1.080   -23   24 c  0   0.89  16.88778  32.40823  8942.40  5529.39 4.42 3.96  76.9 -0.448 19.10 20.81 02a57316o0281c
57316.410186 -20.322  0.889   -27   24 c  0   0.87  16.88778  32.40823   240.52  6608.35 5.26 4.01 -50.6 -0.373 19.13 20.93 02a57316o0308c
57316.420823 -20.866  1.333   -16   22 c  0   0.85  16.88778  32.40823  9942.70  6580.24 4.88 4.49  72.2 -0.402 19.15 21.08 02a57316o0323c
57316.433818 -20.133  0.571   -32   18 c  0   1.04  16.88778  32.40823   230.00  6609.19 4.95 3.78 -54.9 -0.405 19.39 21.34 02a57316o0343c
57316.449827 -21.372  1.545   -10   16 c  0   1.21  16.88778  32.40823  9930.83  6588.64 4.62 3.80  81.8 -0.441 19.47 21.52 02a57316o0367c
57319.299128  22.109  7.600     5   40 o  0   1.69  16.88778  32.40823  8868.32  5510.42 4.54 3.46  88.9 -0.517 18.31 19.42 02a57319o0183o
57319.324313 -19.865  1.053   -41   43 o  0   1.07  16.88778  32.40823  8872.79  5517.46 4.63 3.55  87.3 -0.510 18.36 19.51 02a57319o0220o
57319.350983 -19.928  1.214   -39   47 o  0   0.97  16.88778  32.40823 10348.93  4036.62 5.27 4.31  61.7 -0.491 18.40 19.58 02a57319o0259o
57319.354510 -18.390  0.286  -160   46 o  0   1.07  16.88778  32.40823   653.62  4052.56 5.64 3.79 -45.0 -0.459 18.41 19.58 02a57319o0264o
57319.363948 -19.635  0.921   -51   47 o  0   0.97  16.88778  32.40823 10353.17  4043.58 5.17 4.30  62.0 -0.467 18.41 19.62 02a57319o0277o
