###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57230.470538  20.367  1.179    26   30 o  0   1.10 346.82952  13.85596  4732.95  2602.46 3.90 3.70 -25.0 -0.401 18.69 20.07 02a57230o0277o
57248.438841  20.155  5.316    32  167 c  0   0.41 346.82952  13.85596  4780.82  2589.06 3.87 3.64 -20.7 -0.406 19.58 21.70 02a57248o0264c
57248.471930 -19.799  7.294   -44  319 c  0   0.75 346.82952  13.85596  4773.13  2596.39 3.89 3.67 -25.8 -0.513 19.59 21.74 02a57248o0306c
57250.439435  18.966  2.939    94  277 c  0   0.69 346.82952  13.85596  4797.44  2594.03 3.98 3.72 -24.5 -0.530 19.39 21.42 02a57250o0241c
57250.472234 -15.652  0.637 -1991 1269 c  0   1.07 346.82952  13.85596  4733.60  2601.12 4.07 3.78 -26.0 -0.615 17.41 19.44 02a57250o0283c
57250.494210  18.740  4.222   116  489 c  0   0.58 346.82952  13.85596  6182.71  1149.35 4.13 3.74   0.2 -0.570 18.10 20.12 02a57250o0311c
57313.344471 -20.456  0.933   -24   22 c  0   0.69 346.82952  13.85596  5827.98  8016.85 4.19 3.60 -74.7 -0.468 19.42 21.36 02a57313o0135c
57313.372695 -21.566  2.400    -9   21 c  0   1.04 346.82952  13.85596  5820.78  8019.35 4.38 3.79 -71.3 -0.443 19.36 21.35 02a57313o0174c
57313.403846  20.279  0.818    28   23 c  0   0.77 346.82952  13.85596  4362.16  9478.91 4.47 3.87 -59.5 -0.427 19.36 21.33 02a57313o0218c
57313.430964  20.594  1.208    21   25 c  0   0.55 346.82952  13.85596  4363.49  9480.75 4.48 3.93 -58.4 -0.426 19.31 21.26 02a57313o0256c
57322.365684  19.351  1.606    66  106 o  0   0.84 346.82952  13.85596  5893.77  8032.84 4.33 3.79 -73.5 -0.495 17.83 18.55 02a57322o0358o
57322.392871  18.855  1.133   104  118 o  0   0.94 346.82952  13.85596  5890.61  8033.16 4.21 3.49 -77.4 -0.498 17.79 18.45 02a57322o0400o
57322.421247  21.685 11.250     8   86 o  0   1.38 346.82952  13.85596  4434.10  9493.99 4.36 3.56 -68.5 -0.505 17.76 18.34 02a57322o0443o
57322.447494  18.911  1.098    99  109 o  0   1.22 346.82952  13.85596  4437.43  9494.90 4.55 3.84 -65.1 -0.480 17.62 18.18 02a57322o0483o
57323.337368  19.283  0.702    70   49 o  0   1.19 346.82952  13.85596  5907.60  8030.75 3.97 2.77 -82.1 -0.466 18.20 19.12 02a57323o0256o
57323.366582 -19.552  1.092   -55   60 o  0   0.80 346.82952  13.85596  5901.13  8032.20 4.05 3.27 -78.7 -0.480 18.16 19.06 02a57323o0297o
57323.396770  18.869  0.565   103   58 o  0   0.94 346.82952  13.85596  4448.20  9493.29 4.15 3.46 -67.4 -0.514 18.13 18.96 02a57323o0340o
57323.426872  20.422  2.538    25   62 o  0   1.13 346.82952  13.85596  4447.39  9493.84 4.26 3.61 -65.8 -0.497 18.03 18.84 02a57323o0382o
57326.329929  21.335  3.417    11   36 o  0   1.03 346.82952  13.85596  5946.28  8044.46 4.10 3.32 -78.0 -0.484 18.75 20.25 02a57326o0256o
57326.355849  18.981  0.548    93   51 o  0   0.91 346.82952  13.85596  5939.16  8045.13 4.12 3.39 -78.3 -0.483 18.40 19.79 02a57326o0296o
57330.314288  19.271  0.649    71   46 o  0   0.87 346.82952  13.85596  5941.96  8045.10 4.51 3.80 -77.0 -0.463 18.60 20.36 02a57330o0188o
57330.338049   0.000 19.966     0   37 o  0   0.89 346.82952  13.85596  5939.63  8046.96 4.46 3.79 -78.0 -0.466 18.80 20.55 02a57330o0225o
57330.367836  20.116  1.062    33   35 o  0   0.91 346.82952  13.85596  4481.38  9507.89 4.50 3.66 -70.0 -0.504 18.91 20.64 02a57330o0271o
57330.398522  22.564 10.000     3   34 o  0   1.11 346.82952  13.85596  4484.66  9509.56 4.75 3.95 -66.5 -0.482 18.85 20.70 02a57330o0318o
57334.321977 -20.922  1.389   -16   22 c  0   0.89 346.82952  13.85596  5941.04  8045.69 4.25 4.01 -89.3 -0.369 19.29 21.27 02a57334o0210c
57334.350446 -21.627  2.545    -8   21 c  0   0.77 346.82952  13.85596  5936.46  8047.89 3.98 3.78  88.0 -0.387 19.42 21.32 02a57334o0251c
57334.380927 -21.884  2.875    -6   18 c  0   1.08 346.82952  13.85596  4480.61  9509.34 4.15 4.06  89.3 -0.378 19.32 21.21 02a57334o0295c
57334.412029  20.727  1.238    19   23 c  0   0.88 346.82952  13.85596  4487.92  9509.55 4.34 4.20 -84.4 -0.371 19.18 21.07 02a57334o0340c
57341.303174  22.963  7.333     2   17 c  0   1.17 346.82952  13.85596  5933.31  8046.18 4.19 3.93  89.5 -0.379 19.48 21.53 02a57341o0080c
57341.327752  22.212  4.167     5   20 c  0   0.76 346.82952  13.85596  5932.06  8047.87 4.16 3.91 -87.8 -0.384 19.45 21.47 02a57341o0118c
57341.348543 -22.988 11.000    -2   26 c  0   0.99 346.82952  13.85596  4478.40  9509.23 5.06 4.90 -81.0 -0.364 19.24 21.41 02a57341o0150c
57341.373125  20.327  0.893    27   24 c  0   0.80 346.82952  13.85596  4481.87  9511.16 4.56 4.40 -82.4 -0.365 19.27 21.26 02a57341o0185c
57342.296046 -20.638  1.000   -20   20 c  0   0.71 346.82952  13.85596  5937.65  8048.20 3.89 3.64 -89.9 -0.411 19.48 21.36 02a57342o0078c
57342.317699 -20.720  1.000   -19   19 c  0   0.82 346.82952  13.85596  5935.70  8050.07 3.79 3.51 -88.0 -0.418 19.52 21.38 02a57342o0111c
57342.341895 -23.038  8.000    -2   18 c  0   1.08 346.82952  13.85596  4482.11  9511.87 3.99 3.85 -77.1 -0.395 19.47 21.40 02a57342o0148c
57342.368979  22.729  6.250     3   18 c  0   0.90 346.82952  13.85596  4485.10  9514.32 3.94 3.83 -82.3 -0.399 19.45 21.36 02a57342o0187c
57343.282764  21.110  1.647    13   22 c  0   1.00 346.82952  13.85596  5940.70  8046.40 4.10 3.75 -87.9 -0.426 19.26 21.01 02a57343o0135c
57343.312917 -22.296  4.833    -4   21 c  0   0.78 346.82952  13.85596  5937.01  8048.94 3.98 3.63 -86.2 -0.426 19.32 21.10 02a57343o0180c
57343.327385  24.249 25.000     1   18 c  0   1.22 346.82952  13.85596  4484.30  9509.16 3.96 3.77 -76.0 -0.411 19.36 21.16 02a57343o0201c
