###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57240.361005  18.983  0.233    93   22 o  0   5.47 277.73878  29.87982  6371.85  9961.24 3.66 3.48 -62.5 -0.453 19.29 21.01 02a57240o0055o
57300.253165  16.337  0.041  1060   44 o  0  30.94 277.73878  29.87982  8133.36  1765.29 3.77 3.58  38.7 -0.519 18.51 20.01 02a57300o0133o
57314.204364  20.409  1.500    25   37 c  0   1.64 277.73878  29.87982  6376.72  9995.15 4.67 3.99 -79.6 -0.465 18.76 20.19 02a57314o0014c
57314.218914  19.834  0.625    42   26 c  0   2.81 277.73878  29.87982  6373.64  9993.67 4.72 4.11 -72.3 -0.468 19.04 20.78 02a57314o0036c
57314.231096  21.978  6.500     6   38 c  0   2.41 277.73878  29.87982  9634.11   327.67 6.56 4.25  24.8 -0.415 19.10 20.83 02a57314o0054c
57314.252217 -20.864  2.455   -16   40 c  0   2.34 277.73878  29.87982  9632.57   327.52 6.79 4.27  24.6 -0.396 19.08 20.79 02a57314o0086c
57314.271044  19.303  0.472    69   32 c  0   1.87 277.73878  29.87982  8109.73  1777.99 5.58 4.42  13.7 -0.450 18.99 20.72 02a57314o0115c
57314.295025  21.042  2.091    14   29 c  0   2.41 277.73878  29.87982  8107.22  1780.14 5.40 4.31  12.3 -0.456 18.96 20.63 02a57314o0149c
57315.205562 -17.512  0.903  -359  324 c  0   1.12 277.73878  29.87982  6366.53  9999.46 4.87 3.81 -83.6 -0.484 16.81 17.65 02a57315o0031c
57315.212764  21.087  7.333    13   98 c  0   1.65 277.73878  29.87982  9633.03   329.65 6.26 3.93  23.4 -0.417 17.99 19.28 02a57315o0042c
57315.216625 -19.411  2.304   -62  144 c  0   2.33 277.73878  29.87982  6367.78  9997.31 4.61 3.84 -79.2 -0.545 17.31 18.32 02a57315o0048c
57315.226891 -21.152  8.200   -13  103 c  0   2.52 277.73878  29.87982  9627.63   329.40 6.67 4.19  24.7 -0.395 17.92 19.08 02a57315o0064c
57315.245591  21.079  2.600    13   35 c  0   1.57 277.73878  29.87982  8102.45  1780.21 5.25 4.12  13.0 -0.480 18.69 20.11 02a57315o0093c
57315.264419  20.806  2.818    17   49 c  0   2.27 277.73878  29.87982  8104.03  1779.20 5.34 4.31  12.2 -0.477 18.39 19.81 02a57315o0122c
57316.252943  19.827  0.857    43   36 c  0   1.16 277.73878  29.87982  8088.91  1776.36 5.22 4.26  15.3 -0.482 18.78 20.20 02a57316o0074c
57316.268540  20.540  1.824    22   40 c  0   1.31 277.73878  29.87982  8091.48  1777.48 5.44 4.40  13.0 -0.470 18.72 20.16 02a57316o0098c
57319.206314 -19.843  1.263   -42   53 o  0   2.18 277.73878  29.87982  6442.70 10005.95 4.81 3.22 -81.2 -0.436 18.35 19.46 02a57319o0044o
57319.207586 -19.717  0.953   -47   45 o  0   5.62 277.73878  29.87982  6442.42 10005.80 4.84 3.21 -82.0 -0.443 18.38 19.51 02a57319o0046o
57319.209518  18.667  0.657   124   81 o  0  14.73 277.73878  29.87982  9706.50   339.99 6.00 3.63  24.8 -0.532 18.41 19.56 02a57319o0049o
57319.217464  18.325  0.451   170   76 o  0  14.04 277.73878  29.87982  9703.30   336.06 6.59 3.79  24.0 -0.471 18.41 19.59 02a57319o0061o
57319.240868 -18.977  0.672   -93   63 o  0   4.31 277.73878  29.87982  8172.15  1783.49 5.27 3.84  11.0 -0.492 18.40 19.54 02a57319o0096o
57319.271354  21.771  7.800     7   55 o  0   2.66 277.73878  29.87982  8169.63  1784.58 5.24 4.04  11.2 -0.486 18.34 19.41 02a57319o0142o
57324.190997  21.213 17.769    12  211 o  0   1.43 277.73878  29.87982  6472.45 10009.06 4.04 3.52 -86.1 -0.530 17.25 17.20 02a57324o0034o
57324.192924 -20.020  4.444   -36  158 o  0   0.97 277.73878  29.87982  9737.25   343.23 4.93 3.77  21.0 -0.655 17.51 17.81 02a57324o0037o
57324.199536  22.541 13.500     4   47 o  0   1.65 277.73878  29.87982  6469.03 10010.45 3.91 3.36 -81.1 -0.504 18.42 19.49 02a57324o0047o
57324.203392 -18.816  0.521  -108   56 o  0  10.78 277.73878  29.87982  9734.36   343.92 5.90 3.99  20.3 -0.458 18.66 20.11 02a57324o0053o
