###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57232.411843 -18.099  1.530  -209  320 o  0   1.87 334.93231  36.40978   638.01  7421.47 3.81 3.55 -59.8 -0.444 16.98 17.27 02a57232o0208o
57232.415687  13.927  1.210  9758 11806 o  0   0.01 334.93231  36.40978 10525.01  7458.83 3.99 3.23  88.6 -0.481 16.66 16.97 02a57232o0213o
57232.426961  12.306  0.270 43430 11744 o  0   1.97 334.93231  36.40978 10528.07  7459.88 4.09 3.31  86.2 -0.449 14.20 13.93 02a57232o0226o
57232.430567  18.385  5.488   161  882 o  0   1.34 334.93231  36.40978   646.18  7428.25 3.91 3.54 -68.5 -0.432 15.66 15.65 02a57232o0231o
57232.447601  13.013  1.440 22634 32603 o  0   1.87 334.93231  36.40978  2136.22  6008.63 3.76 3.51  86.1 -0.504 12.30 11.96 02a57232o0253o
57300.319762 -17.075  0.061  -537   32 o  0  10.19 334.93231  36.40978    69.12  3150.46 4.69 3.48 -43.0 -0.453 18.94 20.60 02a57300o0337o
57300.321753 -20.453  1.136   -24   27 o  0   1.17 334.93231  36.40978   659.07  7429.86 4.23 3.44 -58.5 -0.469 18.91 20.58 02a57300o0343o
57300.328771 -17.259  0.092  -453   42 o  0   2.89 334.93231  36.40978    65.08  3151.03 4.75 3.47 -41.5 -0.432 18.82 20.48 02a57300o0365o
57300.341485 -20.883  1.615   -16   26 o  0   1.55 334.93231  36.40978  9944.64  3183.78 4.30 3.65  54.1 -0.501 19.02 20.74 02a57300o0403o
57300.369233 -17.722  0.341  -296  101 o  0   1.05 334.93231  36.40978  8448.53  4606.85 3.81 3.34  83.7 -0.524 18.97 20.76 02a57300o0487o
57300.380165 -18.351  1.098  -166  182 o  0   1.07 334.93231  36.40978  8442.65  4604.40 3.74 3.32 -89.1 -0.536 18.90 20.70 02a57300o0521o
57302.305985 -19.501  0.463   -58   27 o  0   0.96 334.93231  36.40978   670.86  7436.10 4.84 3.70 -55.9 -0.449 19.11 20.99 02a57302o0188o
57302.312140 -17.016  0.064  -567   36 o  0  10.05 334.93231  36.40978    55.59  3152.74 5.51 3.80 -40.1 -0.431 19.13 21.04 02a57302o0197o
57302.325925 -17.410  0.082  -394   32 o  0   4.26 334.93231  36.40978    52.72  3149.89 5.33 3.68 -39.7 -0.443 19.18 21.05 02a57302o0218o
57302.337452 -20.927  1.500   -16   23 o  0   1.22 334.93231  36.40978   676.25  7439.41 4.61 3.50 -60.8 -0.459 19.17 21.02 02a57302o0235o
57302.350901 -21.730  3.286    -7   24 o  0   1.17 334.93231  36.40978  8440.67  4600.83 4.31 3.95  85.2 -0.483 19.17 21.05 02a57302o0256o
57302.375739 -19.406  0.422   -63   26 o  0   0.92 334.93231  36.40978  8431.46  4605.51 4.24 3.79  86.9 -0.476 19.16 20.98 02a57302o0293o
57314.304459  19.878  0.590    41   24 c  0   0.83 334.93231  36.40978  9930.97  3193.29 4.98 4.16  47.2 -0.451 19.33 21.22 02a57314o0163c
57314.305100 -22.655 12.667    -3   40 c  0   0.84 334.93231  36.40978    47.86  3161.52 5.57 3.93 -38.0 -0.399 19.32 21.20 02a57314o0164c
57314.323691 -19.228  0.577   -74   43 c  0   3.08 334.93231  36.40978    40.68  3163.82 5.61 3.87 -36.4 -0.399 19.36 21.27 02a57314o0191c
57314.333902  21.149  3.000    13   38 c  0   1.11 334.93231  36.40978  9917.55  3197.33 4.85 4.07  45.7 -0.485 17.83 19.87 02a57314o0205c
57314.364240  21.109  1.333    13   17 c  0   1.05 334.93231  36.40978  8430.47  4618.46 4.19 4.02  71.6 -0.454 19.49 21.54 02a57314o0248c
57314.390779 -20.830  1.105   -17   19 c  0   1.14 334.93231  36.40978  8410.83  4619.79 4.30 4.02  60.1 -0.446 19.44 21.46 02a57314o0284c
57315.299531  19.220  0.762    74   57 c  0   4.04 334.93231  36.40978    38.68  3164.28 5.72 3.94 -38.3 -0.419 18.97 20.63 02a57315o0175c
57315.303445  22.608 15.000     3   49 c  0   0.95 334.93231  36.40978  9921.67  3195.19 4.99 4.17  47.4 -0.475 18.40 19.88 02a57315o0181c
57315.320074  17.477  0.298   371  110 c  0   5.10 334.93231  36.40978    32.61  3165.16 5.95 3.99 -38.4 -0.401 19.00 20.73 02a57315o0205c
57315.332796 -21.358  3.286   -10   34 c  0   1.01 334.93231  36.40978  9909.47  3198.67 5.21 4.38  44.1 -0.453 18.76 20.43 02a57315o0224c
57316.310330 -22.106  4.800    -5   25 c  0   1.17 334.93231  36.40978  9908.31  3192.14 4.91 4.15  47.9 -0.474 19.02 20.59 02a57316o0161c
57316.352774  20.908  1.706    16   27 c  0   0.91 334.93231  36.40978  8412.75  4616.10 4.34 4.14  68.0 -0.450 18.97 20.55 02a57316o0223c
57316.381096  20.805  1.588    17   28 c  0   0.94 334.93231  36.40978  8406.92  4618.42 4.59 4.41  55.8 -0.422 18.90 20.55 02a57316o0264c
57320.307664 -14.274  0.005 -7088   37 o  0 970.40 334.93231  36.40978    90.07  3168.12 6.40 4.00 -35.4 -0.469 18.28 19.35 02a57320o0197o
57320.315387 -18.324  0.313  -170   53 o  0   1.03 334.93231  36.40978  9970.30  3205.62 5.37 4.47  48.4 -0.511 18.29 19.32 02a57320o0209o
57320.330836  14.098  0.005  8335   45 o  0 569.86 334.93231  36.40978    87.82  3167.91 6.54 3.96 -36.6 -0.444 18.27 19.32 02a57320o0233o
57320.338604 -18.054  0.282  -218   62 o  0   0.85 334.93231  36.40978  9966.08  3209.07 5.27 4.54  60.2 -0.493 18.26 19.30 02a57320o0245o
57320.417472  22.065  9.600     5   52 o  0   1.33 334.93231  36.40978  8463.96  4628.24 4.35 3.78 -88.1 -0.504 18.16 19.07 02a57320o0315o
57320.437428 -19.407  0.857   -63   54 o  0   1.03 334.93231  36.40978  8467.41  4632.32 4.39 3.87 -87.5 -0.491 18.10 18.97 02a57320o0346o
57324.280391 -18.952  0.529   -95   50 o  0   0.90 334.93231  36.40978   134.20  3175.89 5.93 3.93 -38.9 -0.471 18.54 19.74 02a57324o0171o
57324.282440 -19.363  0.704   -65   46 o  0   0.80 334.93231  36.40978 10014.45  3210.04 4.92 3.99  48.2 -0.516 18.52 19.72 02a57324o0174o
57324.300943 -19.002  0.492   -91   45 o  0   1.23 334.93231  36.40978   127.38  3178.03 6.37 4.00 -39.7 -0.427 18.50 19.70 02a57324o0202o
57324.302964 -18.911  0.440   -99   44 o  0   1.15 334.93231  36.40978 10008.20  3213.12 5.17 4.22  48.0 -0.492 18.45 19.67 02a57324o0205o
57324.317953 -19.144  0.533   -80   43 o  0   0.99 334.93231  36.40978  8520.76  4631.93 4.29 3.91  76.2 -0.504 18.47 19.69 02a57324o0228o
57324.346558 -19.298  0.597   -69   41 o  0   1.02 334.93231  36.40978  8506.59  4632.67 4.33 3.74  85.3 -0.493 18.42 19.62 02a57324o0270o
57327.295085 -18.771  0.349  -113   39 o  0   1.31 334.93231  36.40978   158.91  3186.45 7.40 4.36 -39.8 -0.410 18.83 20.47 02a57327o0181o
57327.303891 -18.545  0.221  -139   31 o  0   1.44 334.93231  36.40978 10037.84  3224.48 5.24 4.28  38.8 -0.477 18.85 20.48 02a57327o0193o
57327.316668 -18.767  0.313  -113   35 o  0   1.47 334.93231  36.40978   153.84  3188.03 7.00 4.29 -41.5 -0.437 18.87 20.51 02a57327o0211o
57327.328086 -18.535  0.224  -140   31 o  0   1.21 334.93231  36.40978 10029.92  3226.25 5.18 4.26  38.5 -0.475 18.87 20.53 02a57327o0226o
57327.356166 -19.831  0.789   -42   34 o  0   1.15 334.93231  36.40978  8540.84  4645.08 4.33 3.93  84.0 -0.500 18.68 20.19 02a57327o0264o
