###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57230.468950 -20.727  1.400   -19   26 o  0   1.24 330.17379  19.66615  3224.15  1075.15 4.15 3.68 -30.1 -0.446 18.87 20.31 02a57230o0275o
57248.404519  20.904  1.111    16   18 c  0   1.26 330.17379  19.66615  3249.56  1061.35 4.39 3.72 -20.3 -0.436 19.61 21.78 02a57248o0223c
57248.437886  19.425  0.301    62   19 c  0   1.06 330.17379  19.66615  3245.72  1070.36 4.46 3.77 -22.7 -0.424 19.58 21.78 02a57248o0263c
57250.406052  20.218  0.808    30   24 c  0   1.19 330.17379  19.66615  3265.93  1068.25 4.28 3.73 -21.3 -0.439 19.13 21.12 02a57250o0200c
57250.438502  19.710  0.490    47   23 c  0   1.14 330.17379  19.66615  3261.93  1076.30 4.26 3.70 -22.6 -0.445 19.21 21.26 02a57250o0240c
57313.306674 -20.645  0.833   -20   17 c  0   1.40 330.17379  19.66615  7359.35  9554.86 4.32 3.79 -80.1 -0.449 19.40 21.29 02a57313o0080c
57313.332399 -20.215  0.647   -30   19 c  0   1.19 330.17379  19.66615  7353.27  9555.01 4.43 3.84 -78.9 -0.450 19.42 21.38 02a57313o0118c
57314.346392 -19.742  0.512   -46   24 c  0   0.95 330.17379  19.66615  4281.97  1236.76 5.30 3.96 -10.6 -0.476 19.41 21.35 02a57314o0222c
57314.377284 -19.650  0.405   -50   20 c  0   1.22 330.17379  19.66615  4272.96  1240.36 5.49 4.05  -9.6 -0.461 19.41 21.45 02a57314o0264c
57323.300070  19.623  0.962    51   50 o  0   0.99 330.17379  19.66615  7437.06  9565.74 4.31 3.32 -81.7 -0.468 18.25 19.25 02a57323o0203o
57323.323117  22.001  7.833     6   45 o  0   1.23 330.17379  19.66615  7431.68  9568.66 4.27 3.37 -79.3 -0.478 18.24 19.20 02a57323o0236o
57323.351631 -17.780  0.223  -281   63 o  0   1.46 330.17379  19.66615  4373.57  1249.24 5.95 4.22  -8.9 -0.506 18.15 19.13 02a57323o0276o
57323.381073 -18.400  0.394  -158   62 o  0   1.65 330.17379  19.66615  4372.75  1249.17 5.86 4.17  -9.4 -0.499 18.08 19.00 02a57323o0318o
57327.293649  20.461  1.320    24   31 o  0   1.13 330.17379  19.66615  7473.91  9582.05 4.40 3.10 -84.2 -0.440 18.81 20.39 02a57327o0179o
57327.314717 -23.972 33.000    -1   31 o  0   1.07 330.17379  19.66615  7470.45  9582.53 4.28 3.17 -84.4 -0.441 18.85 20.44 02a57327o0208o
57327.341020 -18.167  0.224  -196   44 o  0   2.07 330.17379  19.66615  4412.56  1264.10 6.28 4.21 -10.4 -0.502 18.76 20.32 02a57327o0243o
57327.368237 -17.977  0.235  -234   55 o  0   2.03 330.17379  19.66615  4412.74  1265.53 6.35 4.15  -7.6 -0.481 18.55 19.95 02a57327o0281o
57341.297396 -20.430  0.655   -24   16 c  0   1.11 330.17379  19.66615  7459.22  9586.54 4.26 4.16  75.9 -0.381 19.41 21.49 02a57341o0071c
57342.270189 -20.739  0.917   -18   17 c  0   1.19 330.17379  19.66615  7464.64  9587.25 4.04 3.96  63.6 -0.393 19.38 21.28 02a57342o0038c
57342.290175 -21.875  2.333    -6   15 c  0   1.40 330.17379  19.66615  7463.93  9588.53 3.90 3.77  80.2 -0.408 19.46 21.31 02a57342o0069c
57343.257336 -22.147  4.333    -5   22 c  0   1.08 330.17379  19.66615  7468.49  9584.35 4.24 4.12  76.6 -0.401 19.19 20.96 02a57343o0096c
57343.276877 -19.917  0.471   -39   18 c  0   1.10 330.17379  19.66615  7466.26  9586.53 4.03 3.88  82.1 -0.420 19.23 20.94 02a57343o0126c
57360.183233  17.985  1.602   232  372 o  0   1.95 330.17379  19.66615  7792.81  9299.06 4.32 4.20   1.6 -0.397 17.00 16.77 02a57360o0025o
57360.188441  20.258  3.000    29   86 o  0   1.10 330.17379  19.66615  8069.22  9891.40 4.06 3.71  -3.1 -0.421 17.87 18.37 02a57360o0032o
57360.198603  19.400  0.506    63   32 o  0   0.82 330.17379  19.66615  7200.59  8705.41 3.80 3.70  49.5 -0.434 18.95 20.42 02a57360o0046o
57362.209401  19.578  0.478    54   26 o  0   1.06 330.17379  19.66615  7349.32  8499.19 3.79 3.18  88.6 -0.454 19.04 20.60 02a57362o0034o
57362.216101  21.442  2.727    10   26 o  0   1.11 330.17379  19.66615  7060.50 10258.75 3.84 3.53 -88.0 -0.483 19.03 20.62 02a57362o0044o
57362.218550 -18.470  0.225  -149   33 o  0   2.11 330.17379  19.66615  5479.13   476.92 5.00 3.60  -7.2 -0.487 19.04 20.66 02a57362o0048o
57363.210620  19.541  0.485    55   27 o  0   1.01 330.17379  19.66615  7354.94  8501.55 3.83 3.71  41.7 -0.423 18.99 20.57 02a57363o0007o
57363.216840 -21.367  2.500   -10   26 o  0   1.31 330.17379  19.66615  7069.54 10262.08 3.98 3.67  11.5 -0.422 18.98 20.57 02a57363o0016o
57363.219310  22.744 10.333     3   30 o  0   1.16 330.17379  19.66615  5488.56   480.29 4.07 3.72 -22.3 -0.439 18.99 20.61 02a57363o0020o
57543.603664 -20.253  0.655   -29   19 c  0   1.18 330.17379  19.66615  4409.58  2183.65 4.34 3.74 -12.4 -0.429 19.40 21.42 02a57543o0716c
57543.616310 -21.992  4.357    -6   25 c  0   1.21 330.17379  19.66615  4430.88  2223.53 4.26 3.64  -9.5 -0.439 18.90 20.31 02a57543o0734c
57547.582961 -21.765  2.176    -7   16 c  0   1.16 330.17379  19.66615  1905.63  2101.26 4.47 3.65 -21.8 -0.428 19.72 21.79 02a57547o0633c
57547.602472 -20.683  0.826   -19   16 c  0   1.08 330.17379  19.66615  1921.60  2139.84 4.48 3.63 -23.2 -0.434 19.68 21.70 02a57547o0668c
57565.540203  16.372  0.846  1026  868 o  0   1.17 330.17379  19.66615  2866.80  1082.37 4.51 3.33 -14.6 -0.537 15.22 15.39 02a57565o0553o
57565.553569  15.190  0.811  3047 2472 o  0   1.15 330.17379  19.66615  2883.82  1119.12 4.42 3.27 -12.7 -0.549 14.23 14.29 02a57565o0579o
57565.561321 -16.750  2.384  -725 1728 o  0   0.98 330.17379  19.66615  2827.77  1044.13 4.37 3.27 -15.2 -0.517 14.57 14.62 02a57565o0593o
57565.577017 -16.546  1.300  -874 1137 o  0   1.16 330.17379  19.66615  2807.57  1158.99 4.40 3.32 -17.4 -0.548 15.18 15.23 02a57565o0620o
57565.593117  13.620  1.183 12946 15311 o  0   1.45 330.17379  19.66615  7740.21  9451.71 4.23 3.71   5.0 -0.475 12.41 12.41 02a57565o0646o
57569.551633  19.415  1.083    62   67 o  0   0.88 330.17379  19.66615  2752.33  1349.80 4.31 3.35 -16.0 -0.527 18.18 19.63 02a57569o0593o
57569.556824 -22.637 17.750    -3   57 o  0   1.08 330.17379  19.66615  2699.04  1270.71 4.29 3.39 -16.7 -0.524 18.52 20.06 02a57569o0602o
57569.572125  13.203  0.502 19005 9536 o  0   1.26 330.17379  19.66615  2676.06  1389.31 4.15 3.33 -17.3 -0.554 13.46 14.66 02a57569o0628o
57569.597853 -16.659 19.100  -788 15048 o  0   0.97 330.17379  19.66615  7862.41  9216.29 5.72 3.90   3.2 -0.396 12.55 13.56 02a57569o0663o
57573.537349 -21.767  2.053    -7   15 c  0   1.00 330.17379  19.66615  5106.43  1919.80 3.99 3.64  -6.7 -0.423 19.77 21.88 02a57573o0064c
57573.544929  22.342  3.364     4   14 c  0   1.25 330.17379  19.66615  5125.08  1960.28 4.07 3.68 -10.5 -0.426 19.77 21.90 02a57573o0078c
57573.565210 -22.000  2.529    -6   15 c  0   1.00 330.17379  19.66615  5499.88  8670.29 3.76 3.65  86.4 -0.422 19.80 21.92 02a57573o0115c
57573.579709 -20.334  0.606   -27   16 c  0   0.93 330.17379  19.66615  5517.11  8554.05 4.00 3.88 -77.7 -0.405 19.71 21.89 02a57573o0142c
57573.596149 -20.245  0.507   -29   15 c  0   1.41 330.17379  19.66615  5481.92  8611.13 4.10 3.92   4.4 -0.422 19.68 21.87 02a57573o0168c
57599.475294 -19.781  0.549   -44   24 o  0   1.13 330.17379  19.66615  3028.36   448.54 4.99 3.57  -8.2 -0.491 19.27 21.04 02a57599o0183o
57599.475778  20.162  0.633    31   20 o  0   1.44 330.17379  19.66615  4585.82 10236.54 3.76 3.69  -5.3 -0.424 19.32 21.07 02a57599o0184o
57599.483735  19.530  0.444    56   25 o  0   1.34 330.17379  19.66615  5948.47   255.95 4.60 3.46   1.5 -0.531 19.35 21.10 02a57599o0198o
57599.497190 -19.991  0.547   -37   20 o  0   1.13 330.17379  19.66615  7505.56 10048.27 3.90 3.79   7.9 -0.442 19.28 21.03 02a57599o0224o
57599.503363  20.314  0.877    27   24 o  0   1.15 330.17379  19.66615  2989.89   409.91 4.60 3.39 -10.5 -0.504 19.32 21.03 02a57599o0235o
57599.503843  22.865  8.000     3   21 o  0   0.99 330.17379  19.66615  4546.67 10198.67 3.64 3.56 -21.9 -0.432 19.35 21.03 02a57599o0236o
57599.510904 -19.753  0.620   -46   28 o  0   1.04 330.17379  19.66615  6018.06   224.74 5.89 3.61   1.2 -0.469 19.10 21.02 02a57599o0250o
57599.511873 -21.382  2.211   -10   22 o  0   1.35 330.17379  19.66615  7578.77 10012.31 4.85 4.03   1.4 -0.405 19.11 21.02 02a57599o0252o
57599.530756 -20.743  1.543   -18   28 o  0   1.14 330.17379  19.66615  5984.80   284.71 4.53 3.58   1.3 -0.522 19.27 21.03 02a57599o0287o
57599.531237 -19.728  0.478   -47   22 o  0   0.99 330.17379  19.66615  7544.19 10073.12 3.88 3.62  89.9 -0.448 19.29 21.01 02a57599o0288o
57606.482214 -20.396  0.548   -25   14 c  0   1.06 330.17379  19.66615  3433.29  2230.23 4.50 3.77 -14.4 -0.427 19.81 21.98 02a57606o0279c
57606.498798  22.516  4.278     4   15 c  0   1.30 330.17379  19.66615  7175.18  8352.64 4.13 4.05 -62.3 -0.440 19.74 21.95 02a57606o0301c
57606.514152  22.857  5.500     3   14 c  0   0.98 330.17379  19.66615  7192.47  8235.35 4.13 3.83 -81.3 -0.429 19.76 21.95 02a57606o0321c
57606.517929 -20.605  0.709   -21   15 c  0   1.15 330.17379  19.66615  7156.18  8293.70 4.11 3.64 -84.9 -0.439 19.79 21.93 02a57606o0326c
57610.487532 -21.103  1.810   -13   24 o  0   1.29 330.17379  19.66615  7167.11  9393.21 5.02 4.26  -1.8 -0.402 19.07 21.34 02a57610o0401o
57610.491499  23.250 12.500     2   23 o  0   1.07 330.17379  19.66615  7150.24  9357.88 4.01 3.61 -82.8 -0.484 19.29 21.37 02a57610o0409o
57610.515593 -23.240 11.500    -2   21 o  0   1.37 330.17379  19.66615  7224.93  9439.59 4.06 3.62 -81.2 -0.480 19.31 21.41 02a57610o0450o
57610.532063  20.720  1.143    19   21 o  0   1.18 330.17379  19.66615  7243.00  9319.14 4.00 3.49 -84.6 -0.479 19.30 21.34 02a57610o0478o
57610.541089 -20.547  1.021   -22   22 o  0   1.06 330.17379  19.66615  7189.69  9379.15 4.10 3.51 -83.8 -0.481 19.28 21.36 02a57610o0493o
57626.452454 -20.856  1.087   -16   18 c  0   1.35 330.17379  19.66615  7370.10  9815.44 6.73 4.54  -0.8 -0.323 19.36 21.82 02a57626o0406c
57626.456589 -21.176  1.138   -12   14 c  0   1.59 330.17379  19.66615  5450.56  9765.72 4.21 4.03 -27.3 -0.400 19.64 21.77 02a57626o0414c
57626.472164 -21.956  3.286    -6   20 c  0   1.22 330.17379  19.66615  3871.02    65.57 4.60 3.58  -4.6 -0.452 19.57 21.57 02a57626o0438c
57626.475364 -21.842  2.438    -7   16 c  0   1.15 330.17379  19.66615  5501.38  9841.95 4.13 3.98 -48.3 -0.405 19.53 21.53 02a57626o0443c
57626.482130 -20.249  0.565   -29   16 c  0   1.08 330.17379  19.66615  5523.00  9729.34 4.09 3.94 -59.4 -0.402 19.48 21.44 02a57626o0456c
57626.497347 -20.792  0.933   -18   16 c  0   1.32 330.17379  19.66615  5486.71  9783.50 3.95 3.79 -65.3 -0.423 19.51 21.39 02a57626o0481c
57633.431789 -21.723  5.250    -7   39 c  0   1.27 330.17379  19.66615  6284.23  8363.31 3.90 3.84  37.9 -0.421 18.53 20.66 02a57633o0291c
57633.435938 -20.564  0.683   -22   15 c  0   1.12 330.17379  19.66615  6268.68  8327.93 3.67 3.61 -67.0 -0.449 19.66 21.73 02a57633o0299c
57633.460130 -21.248  1.088   -12   12 c  0   1.58 330.17379  19.66615  6323.05  8407.94 3.54 3.42 -43.5 -0.443 19.69 21.73 02a57633o0340c
57633.477088 -20.085  1.846   -34   62 c  0   1.07 330.17379  19.66615  6338.90  8287.84 3.73 3.67  79.7 -0.446 17.95 19.93 02a57633o0368c
