###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57316.600211  20.407  1.353    25   34 c  0   0.82 154.84691  44.40856  8075.68  1573.72 5.85 4.75  14.3 -0.383 18.89 20.79 02a57316o0586c
57316.621492  21.049  2.091    14   29 c  0   0.95 154.84691  44.40856  8076.44  1576.46 5.47 4.32  14.4 -0.413 19.09 20.94 02a57316o0616c
57316.638833  19.759 20.458    45  928 c  0   0.00 154.84691  44.40856  9515.63    59.52 6.51 4.27  24.6 -0.341 19.04 20.73 02a57316o0643c
57316.645044 -19.374  0.697   -65   45 c  0   0.79 154.84691  44.40856  2846.19  9866.18 4.82 4.09 -56.7 -0.393 18.50 19.80 02a57316o0648c
57316.649542  17.985 21.012   232 4879 c  0   0.00 154.84691  44.40856  9515.14    61.56 6.61 4.35  24.0 -0.351 17.98 18.77 02a57316o0655c
57316.650834  19.793  2.778    44  122 c  0   1.51 154.84691  44.40856  2845.64  9866.66 4.53 3.83 -60.0 -0.499 17.78 18.31 02a57316o0657c
57324.575716  19.337  1.441    67   96 o  0   0.84 154.84691  44.40856  9498.54    72.35 7.24 4.63  20.0 -0.350 18.10 19.14 02a57324o0611o
57324.594265  19.241  1.242    73   91 o  0   0.93 154.84691  44.40856  9498.74    75.12 7.44 5.20  19.6 -0.389 18.08 19.26 02a57324o0640o
57364.512471  21.371  2.077    10   21 o  0   1.33 154.84691  44.40856  7804.67  1932.26 3.83 3.40   7.4 -0.488 19.19 20.75 02a57364o0517o
57364.541894  20.786  1.381    18   24 o  0   0.80 154.84691  44.40856  7525.03  1362.90 4.08 3.40   5.5 -0.491 19.24 20.86 02a57364o0565o
57364.545578 -21.807  3.222    -7   22 o  0   0.75 154.84691  44.40856  8369.50  2514.59 3.74 3.46  20.2 -0.471 19.22 20.82 02a57364o0571o
57364.556002 -19.607  0.631   -52   33 o  0   1.22 154.84691  44.40856  1921.31 10496.30 3.77 3.66 -39.0 -0.422 19.18 20.78 02a57364o0588o
57364.556617 -21.417  2.909   -10   29 o  0   0.83 154.84691  44.40856  8679.34   751.50 4.25 3.46  12.3 -0.498 19.21 20.79 02a57364o0589o
57365.597690  21.975  3.571     6   21 o  0   1.28 154.84691  44.40856  7853.31  1956.92 4.00 3.58  11.2 -0.469 19.13 20.65 02a57365o0630o
57365.608302  22.861 10.667     3   28 o  0   0.69 154.84691  44.40856  7569.05  1376.57 4.16 3.51   7.1 -0.482 19.15 20.68 02a57365o0644o
57365.629662  20.564  1.115    22   24 o  0   0.92 154.84691  44.40856  8419.31  2524.08 3.92 3.62  20.3 -0.459 19.13 20.72 02a57365o0673o
57365.648928 -19.686  0.519   -48   25 o  0   1.10 154.84691  44.40856  8747.95   757.41 4.28 3.48  12.6 -0.488 19.16 20.73 02a57365o0701o
57365.656729 -21.648  6.111    -8   49 o  0   0.79 154.84691  44.40856  1990.74 10504.02 4.05 3.93 -64.6 -0.384 18.95 20.41 02a57365o0713o
57384.497599 -20.059  1.143   -34   39 o  0   1.15 154.84691  44.40856  7798.78  1932.02 3.83 3.60  11.2 -0.464 18.41 19.34 02a57384o0445o
57384.532040  20.436  1.759    24   43 o  0   1.11 154.84691  44.40856  7516.76  1362.76 3.92 3.60   6.3 -0.473 18.47 19.42 02a57384o0496o
57384.533882 -20.634  2.038   -20   41 o  0   1.07 154.84691  44.40856  8355.99  2513.77 3.82 3.63  22.1 -0.440 18.45 19.43 02a57384o0499o
57384.552851  17.203  0.496   477  236 o  0   0.94 154.84691  44.40856  8664.99   751.84 3.99 3.55  13.4 -0.485 16.63 16.94 02a57384o0529o
57385.514546 -19.858  0.922   -41   38 o  0   0.95 154.84691  44.40856  7802.02  1936.24 3.80 3.44  11.1 -0.508 18.64 19.68 02a57385o0480o
57385.526941 -19.702  0.800   -48   38 o  0   1.06 154.84691  44.40856  7515.27  1359.65 4.06 3.40   4.8 -0.512 18.65 19.69 02a57385o0499o
57385.556458  20.197  1.262    30   38 o  0   0.75 154.84691  44.40856  8362.64  2520.00 3.61 3.39  26.1 -0.499 18.69 19.73 02a57385o0540o
57385.574239 -20.669  2.217   -20   44 o  0   0.96 154.84691  44.40856  8672.21   757.07 4.23 3.41  11.6 -0.489 18.66 19.73 02a57385o0568o
57386.542370 -18.684  0.394  -122   48 o  0   0.86 154.84691  44.40856  1899.53 10486.73 3.78 3.59 -54.6 -0.425 18.79 19.94 02a57386o0564o
57387.536936  20.600  1.571    21   33 o  0   1.05 154.84691  44.40856  1900.64 10484.02 3.62 3.46   4.6 -0.439 19.05 20.14 02a57387o0558o
57395.517671 -22.152  2.857    -5   14 c  0   0.96 154.84691  44.40856  7808.70  1921.55 3.87 3.63   8.6 -0.421 19.73 21.75 02a57395o0492c
57395.532156 -22.474  3.600    -4   13 c  0   1.21 154.84691  44.40856  7499.55  1337.28 3.98 3.61   6.6 -0.438 19.73 21.74 02a57395o0513c
57395.535252 -21.242  2.029   -12   24 c  0   1.06 154.84691  44.40856  8331.06  2488.94 3.72 3.62  41.3 -0.420 19.73 21.74 02a57395o0518c
57395.556332 -21.775  2.105    -7   15 c  0   1.00 154.84691  44.40856  1888.75  9775.79 3.84 3.75  50.0 -0.407 19.71 21.72 02a57395o0547c
57396.549979  19.937  0.536    38   21 c  0   0.80 154.84691  44.40856  1866.00 10470.26 3.95 3.91  79.0 -0.380 19.70 21.76 02a57396o0545c
57409.506345 -21.849  8.769    -7   58 o  0   1.23 154.84691  44.40856  8366.19  1356.36 4.23 3.77  10.8 -0.466 18.41 19.48 02a57409o0511o
57409.516128  19.006  0.693    91   63 o  0   0.95 154.84691  44.40856  8658.49  1928.03 4.11 3.84  16.5 -0.440 18.40 19.53 02a57409o0525o
57409.541263 -19.427  0.689   -62   42 o  0   1.28 154.84691  44.40856  2934.22  9935.20 4.10 3.85 -77.5 -0.417 18.44 19.57 02a57409o0562o
57409.544955 -18.788  0.553  -111   61 o  0   0.95 154.84691  44.40856   972.68 10481.17 4.29 4.11 -62.8 -0.405 18.41 19.62 02a57409o0567o
57409.560337  20.138  1.684    32   54 o  0   1.01 154.84691  44.40856  3230.66  8173.18 3.99 3.64 -77.7 -0.442 18.44 19.57 02a57409o0589o
57413.489714  18.564  0.328   136   45 o  0   1.05 154.84691  44.40856  8559.70  1131.13 4.23 3.53  12.6 -0.526 18.46 19.38 02a57413o0446o
57413.516027  20.854  2.711    16   45 o  0   0.78 154.84691  44.40856  8851.83  1717.28 3.99 3.51  20.3 -0.521 18.48 19.49 02a57413o0485o
57413.536426  21.947  9.188     6   56 o  0   0.92 154.84691  44.40856  3033.74  8391.14 3.72 3.33 -78.7 -0.458 18.50 19.42 02a57413o0515o
57413.545156 -21.775  7.474    -7   53 o  0   1.08 154.84691  44.40856  3227.42  8176.30 3.78 3.37 -79.8 -0.449 18.49 19.45 02a57413o0528o
57414.487149 -19.372  0.556   -65   36 o  0   0.99 154.84691  44.40856  8291.71  1627.36 3.84 3.42  16.0 -0.512 18.64 19.64 02a57414o0479o
57414.507204 -23.744 30.333    -1   35 o  0   1.20 154.84691  44.40856  2173.76  8529.93 3.75 3.46 -75.3 -0.447 18.67 19.72 02a57414o0509o
57414.536600 -20.588  2.500   -21   53 o  0   0.90 154.84691  44.40856  3301.07  7921.61 3.65 3.36 -80.3 -0.452 18.62 19.65 02a57414o0550o
57414.545246  20.440  1.696    24   41 o  0   1.02 154.84691  44.40856  3226.97  8176.37 3.56 3.34 -84.7 -0.452 18.64 19.66 02a57414o0563o
57418.483997  20.654  1.143    20   23 o  0   0.85 154.84691  44.40856  8461.72  1656.74 3.83 3.46  20.2 -0.489 19.18 20.69 02a57418o0473o
57418.491036 -20.576  1.103   -21   24 o  0   0.79 154.84691  44.40856  8752.25  2209.22 3.56 3.36  26.7 -0.493 19.21 20.70 02a57418o0483o
57418.518348 -23.313 11.800    -2   20 o  0   1.25 154.84691  44.40856  3143.19  7880.41 3.50 3.29 -86.5 -0.452 19.20 20.70 02a57418o0523o
57418.537260 -21.090  1.553   -13   21 o  0   1.04 154.84691  44.40856  3226.98  8176.18 3.52 3.37 -81.4 -0.443 19.19 20.71 02a57418o0549o
57419.484704  19.755  0.591    46   27 o  0   0.95 154.84691  44.40856  8163.24  1099.91 4.50 3.77  12.2 -0.469 19.11 20.76 02a57419o0444o
57419.493891  21.385  2.261    10   23 o  0   1.09 154.84691  44.40856  2325.63  9046.34 4.08 3.77 -72.1 -0.427 19.13 20.80 02a57419o0457o
57419.519599 -20.862  1.159   -16   19 o  0   1.14 154.84691  44.40856  3457.32  8457.83 3.71 3.46 -82.0 -0.443 19.21 20.84 02a57419o0494o
57419.537967 -21.122  1.697   -13   22 o  0   1.03 154.84691  44.40856  3225.18  8171.30 3.82 3.51 -79.8 -0.439 19.20 20.87 02a57419o0520o
57424.468943  21.641  2.056     8   16 c  0   0.89 154.84691  44.40856  8356.22  1231.75 4.44 3.73  14.1 -0.450 19.72 21.81 02a57424o0446c
57424.487423 -20.889  1.100   -16   18 c  0   0.87 154.84691  44.40856  1836.53  8690.83 4.19 3.82 -65.4 -0.408 19.70 21.82 02a57424o0474c
57424.514948 -20.578  0.727   -21   16 c  0   1.17 154.84691  44.40856  3020.84  8092.59 4.10 3.72 -75.0 -0.406 19.67 21.79 02a57424o0514c
57424.525134 -21.016  1.026   -14   15 c  0   1.11 154.84691  44.40856  3096.10  7996.57 4.00 3.68 -73.8 -0.412 19.68 21.77 02a57424o0528c
57440.408147  19.246  0.891    73   65 o  0   1.16 154.84691  44.40856  8535.70  1076.16 4.60 3.66  17.7 -0.529 18.08 18.64 02a57440o0365o
57440.435763 -18.893  1.186  -101  119 o  0   0.99 154.84691  44.40856  1848.60  9050.38 3.93 3.52 -60.0 -0.471 18.08 18.66 02a57440o0408o
57440.443206  19.247  0.826    73   60 o  0   0.90 154.84691  44.40856  7689.85  2266.90 3.82 3.37  13.5 -0.525 18.12 18.66 02a57440o0420o
57440.458355 -20.815  7.022   -17  120 o  0   0.92 154.84691  44.40856  3192.08  8160.54 3.68 3.32 -71.4 -0.485 18.10 18.68 02a57440o0444o
57441.408909 -19.488  1.131   -58   66 o  0   1.14 154.84691  44.40856  8320.05  1470.23 4.22 3.42  17.6 -0.553 18.01 18.50 02a57441o0369o
57441.421491  20.102  1.831    33   60 o  0   1.30 154.84691  44.40856  8608.35  2044.44 3.84 3.40  29.0 -0.549 18.05 18.52 02a57441o0389o
