###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57307.567647  19.660  0.425    50   21 c  0   1.02 114.15632  74.44655  9266.80  1736.90 5.36 4.24  25.7 -0.422 19.36 21.36 02a57307o0381c
57307.595120 -19.665  0.415   -49   20 c  0   1.25 114.15632  74.44655  9275.00  1739.79 5.34 4.17  23.9 -0.426 19.39 21.38 02a57307o0416c
57307.622000 -19.648  0.405   -50   20 c  0   1.30 114.15632  74.44655   822.99  1753.56 5.67 3.86 -26.4 -0.433 19.36 21.32 02a57307o0456c
57307.644973 -19.218  0.689   -75   51 c  0   1.07 114.15632  74.44655   828.39  1756.64 5.82 3.90 -27.3 -0.430 18.40 19.46 02a57307o0492c
57328.558535 -19.428  0.581   -62   36 o  0   1.47 114.15632  74.44655  9349.01  1773.86 5.60 4.19  18.5 -0.470 18.58 19.87 02a57328o0570o
57328.578382  19.823  1.273    43   54 o  0   1.01 114.15632  74.44655   884.09  1786.14 7.51 4.52 -32.6 -0.394 18.53 19.82 02a57328o0599o
57328.588179 -20.537  1.812   -22   40 o  0   1.18 114.15632  74.44655  9359.37  1779.95 5.60 4.10  19.1 -0.450 18.57 19.86 02a57328o0609o
57328.614099 -19.165  0.675   -78   53 o  0   1.10 114.15632  74.44655   896.71  1786.33 7.39 4.47 -32.2 -0.428 18.54 19.81 02a57328o0639o
57328.648525  21.111  6.667    13   87 o  0   1.13 114.15632  74.44655  2242.10   508.84 7.28 4.68 -21.1 -0.485 18.09 18.99 02a57328o0680o
57344.477818 -20.579  0.875   -21   19 c  0   1.23 114.15632  74.44655  9340.77  1771.08 4.22 3.89  20.5 -0.426 19.40 21.27 02a57344o0455c
57344.502371  21.642  3.667     8   29 c  0   0.90 114.15632  74.44655  9337.02  1777.78 4.47 4.22  13.7 -0.401 19.01 20.92 02a57344o0493c
57344.506222 -19.663  0.500   -50   25 c  0   0.86 114.15632  74.44655   888.43  1791.04 5.56 4.08 -31.1 -0.400 19.30 21.24 02a57344o0499c
57386.414716 -20.214  1.235   -30   37 o  0   1.07 114.15632  74.44655  9073.60  2106.35 4.06 3.49  20.7 -0.535 18.81 20.05 02a57386o0369o
57386.431648 -19.029  0.405   -89   36 o  0   1.33 114.15632  74.44655   640.58  2045.68 5.79 3.51 -35.9 -0.467 18.80 20.05 02a57386o0394o
57386.440538  19.398  0.493    63   31 o  0   1.35 114.15632  74.44655  8831.40  1555.35 4.10 3.35  15.8 -0.513 18.84 20.10 02a57386o0407o
57386.447931 -18.532  0.318  -140   45 o  0   1.07 114.15632  74.44655   372.19  1410.80 6.31 3.50 -34.1 -0.408 18.83 20.08 02a57386o0417o
57386.449164 -19.011  0.375   -90   34 o  0   0.77 114.15632  74.44655  9617.70  2632.23 3.79 3.33  34.3 -0.522 18.85 20.08 02a57386o0419o
57386.465781 -19.432  0.615   -61   38 o  0   1.12 114.15632  74.44655  9923.55   839.85 4.35 3.30  20.3 -0.476 18.85 20.08 02a57386o0444o
57386.472868 -19.164  0.438   -78   34 o  0   1.21 114.15632  74.44655  1178.82  2715.92 5.03 3.54 -36.1 -0.489 18.83 20.05 02a57386o0455o
57386.490340 -21.290  4.222   -11   47 o  0   1.06 114.15632  74.44655  1453.71   999.70 5.50 3.46 -26.7 -0.467 18.81 19.99 02a57386o0483o
57387.412551 -21.293  4.290   -11   47 o  0   1.06 114.15632  74.44655  9075.65  2104.84 3.91 3.48  22.6 -0.508 18.84 19.98 02a57387o0364o
57387.438660  18.551  0.410   138   56 o  0   1.27 114.15632  74.44655  8833.54  1552.90 3.95 3.47  16.7 -0.513 18.52 20.02 02a57387o0402o
57387.440039  19.788  0.831    44   37 o  0   1.03 114.15632  74.44655   628.54  2040.47 5.39 3.63 -32.3 -0.470 18.77 19.81 02a57387o0404o
57387.446277  19.916  0.784    39   31 o  0   1.38 114.15632  74.44655   375.01  1409.90 5.70 3.55 -34.3 -0.455 19.00 20.10 02a57387o0413o
57387.447503 -20.162  0.830   -31   26 o  0   1.23 114.15632  74.44655  9614.43  2634.42 3.64 3.38  48.3 -0.510 19.02 20.11 02a57387o0415o
57387.463337 -21.332  2.812   -11   30 o  0   1.17 114.15632  74.44655  9922.53   837.04 3.88 3.32  21.3 -0.506 18.92 19.92 02a57387o0440o
57387.471476  19.778  0.620    45   28 o  0   1.26 114.15632  74.44655  1183.41  2712.12 4.71 3.53 -37.0 -0.472 19.03 20.11 02a57387o0452o
57387.487049  20.658  1.739    20   34 o  0   0.84 114.15632  74.44655  1457.63   995.33 5.24 3.50 -29.4 -0.516 19.04 20.12 02a57387o0477o
57396.422672 -18.326  0.269  -170   46 c  0   1.07 114.15632  74.44655  8757.49  1574.12 4.36 3.63  14.9 -0.445 19.66 21.79 02a57396o0367c
57396.433258 -18.996  0.191   -92   18 c  0   0.98 114.15632  74.44655   920.14  7887.07 4.51 3.67 -64.7 -0.437 19.66 21.76 02a57396o0383c
57409.416987  18.662  0.682   124   85 o  0   0.93 114.15632  74.44655  1147.04  9245.17 3.97 3.59 -75.2 -0.485 18.27 19.04 02a57409o0373o
57409.421881  21.775 13.187     7   93 o  0   1.09 114.15632  74.44655   884.21  8696.22 3.98 3.53 -73.3 -0.497 18.27 19.03 02a57409o0381o
