###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57368.649082  21.940  4.000     6   24 o  0   1.16 181.93646 -32.01343  7986.32  4250.26 3.74 3.44  67.0 -0.452 18.95 20.49 02a57368o0722o
57368.662555  21.136  3.875    13   49 o  0   1.15 181.93646 -32.01343  8872.46  5431.29 3.82 3.47  71.9 -0.475 18.19 19.15 02a57368o0744o
57368.671970  18.463  2.116   150  317 o  0   1.10 181.93646 -32.01343  9156.87  3693.42 3.87 3.50  62.6 -0.485 16.85 16.50 02a57368o0759o
57369.639820 -19.770  0.467   -45   21 o  0   1.19 181.93646 -32.01343  8283.14  4836.26 3.63 3.41  63.8 -0.469 19.22 20.97 02a57369o0521o
57369.655708  20.069  0.723    34   25 o  0   1.01 181.93646 -32.01343  7989.24  4248.10 3.55 3.37  57.2 -0.473 19.00 20.55 02a57369o0546o
57369.666242  19.715  2.076    47   98 o  0   1.09 181.93646 -32.01343  8869.87  5428.26 3.67 3.15  77.2 -0.498 17.84 18.34 02a57369o0563o
57380.610419 -20.132  1.579   -32   51 o  0   1.10 181.93646 -32.01343  8264.55  4835.09 3.98 3.66  69.5 -0.455 18.13 19.14 02a57380o0601o
57380.635633  19.193  0.655    76   50 o  0   1.02 181.93646 -32.01343  7957.68  4254.97 4.09 3.88  57.5 -0.427 18.19 19.29 02a57380o0640o
57380.650235  19.471  0.737    59   44 o  0   1.12 181.93646 -32.01343  8839.33  5436.00 3.84 3.31  77.4 -0.486 18.38 19.44 02a57380o0663o
57380.663071 -19.885  1.000   -40   40 o  0   1.20 181.93646 -32.01343  9118.38  3703.04 3.96 3.58  56.1 -0.476 18.42 19.53 02a57380o0683o
57405.581055  21.310  2.097    11   23 o  0   0.87 181.93646 -32.01343  8253.17  4849.47 3.60 3.15  79.3 -0.468 19.16 20.75 02a57405o0602o
57405.608569 -20.107  0.755   -33   25 o  0   1.16 181.93646 -32.01343  7946.60  4270.78 3.51 3.25  69.8 -0.465 19.18 20.77 02a57405o0643o
57405.632429  22.666  7.286     3   23 o  0   0.93 181.93646 -32.01343  1876.62  5255.01 4.05 3.52 -56.1 -0.463 19.16 20.81 02a57405o0678o
57405.651301  20.203  0.800    30   24 o  0   1.30 181.93646 -32.01343  1586.83  6992.30 3.98 3.44 -67.8 -0.458 19.16 20.79 02a57405o0706o
57406.552378  20.617  1.250    21   26 o  0   1.24 181.93646 -32.01343  8861.63  4276.57 3.71 3.33  70.6 -0.481 19.02 20.56 02a57406o0427o
57406.579128  19.731  0.532    46   25 o  0   1.20 181.93646 -32.01343  9128.18  4870.24 3.66 3.14  76.9 -0.490 19.12 20.69 02a57406o0468o
