###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57297.583663  21.800  5.143     7   36 o  0   1.26 125.88732  21.34022  7070.96  2582.11 4.18 3.69  -0.1 -0.507 18.40 19.49 02a57297o0425o
57297.584305  19.919  1.000    39   39 o  0   1.26 125.88732  21.34022  6740.62  2503.91 4.21 3.63  -3.6 -0.509 18.40 19.50 02a57297o0426o
57297.584948  20.713  2.000    19   38 o  0   1.35 125.88732  21.34022  6881.16  2526.72 4.22 3.67  -1.9 -0.502 18.40 19.50 02a57297o0427o
57297.585590 -19.131  0.500   -81   40 o  0   1.24 125.88732  21.34022  6760.05  2515.54 4.18 3.60  -0.8 -0.514 18.41 19.50 02a57297o0428o
57297.586222  20.029  1.056    35   37 o  0   1.13 125.88732  21.34022  6936.87  2503.15 4.24 3.62  -1.4 -0.512 18.41 19.51 02a57297o0429o
57297.586864  20.448  1.680    24   40 o  0   1.14 125.88732  21.34022  6999.19  2701.14 4.16 3.64   0.4 -0.507 18.41 19.52 02a57297o0430o
57297.587501 -19.507  0.763   -57   44 o  0   1.05 125.88732  21.34022  6705.53  2570.32 4.19 3.57  -2.0 -0.519 18.41 19.51 02a57297o0431o
57297.588144 -19.069  0.432   -86   37 o  0   1.19 125.88732  21.34022  6714.71  2543.20 4.24 3.55  -1.6 -0.513 18.42 19.52 02a57297o0432o
57297.588775 -18.985  0.433   -92   40 o  0   1.26 125.88732  21.34022  6854.46  2746.92 4.14 3.62  -1.8 -0.504 18.42 19.53 02a57297o0433o
57297.589417 -19.530  0.702   -56   39 o  0   1.23 125.88732  21.34022  7018.32  2474.12 4.29 3.57   3.4 -0.515 18.43 19.53 02a57297o0434o
57297.590049 -20.341  1.143   -26   30 o  0   1.92 125.88732  21.34022  6924.82  2744.78 4.14 3.55   1.9 -0.514 18.44 19.54 02a57297o0435o
57297.590680  21.413  4.200    10   42 o  0   1.15 125.88732  21.34022  6736.63  2438.59 4.30 3.57   0.5 -0.511 18.43 19.54 02a57297o0436o
57297.591322 -22.219  7.800    -5   37 o  0   1.27 125.88732  21.34022  7139.47  2786.54 4.08 3.60   2.2 -0.504 18.44 19.55 02a57297o0437o
57297.591953  19.578  0.754    54   40 o  0   1.09 125.88732  21.34022  7189.74  2833.06 4.06 3.63   2.8 -0.502 18.45 19.55 02a57297o0438o
57297.592596  19.694  0.824    48   40 o  0   0.99 125.88732  21.34022  7141.47  2695.35 4.10 3.61   3.2 -0.504 18.45 19.55 02a57297o0439o
57297.593233  20.620  2.000    20   41 o  0   1.19 125.88732  21.34022  7059.52  2808.48 4.05 3.59  -0.7 -0.503 18.46 19.56 02a57297o0440o
57297.593875  19.779  0.898    44   40 o  0   1.13 125.88732  21.34022  6710.80  2858.60 4.03 3.57  -4.3 -0.503 18.45 19.56 02a57297o0441o
57297.594507  21.232  2.846    12   33 o  0   1.50 125.88732  21.34022  6805.95  2943.59 3.96 3.56  -3.7 -0.498 18.46 19.56 02a57297o0442o
57297.595149 -20.849  2.389   -17   40 o  0   1.14 125.88732  21.34022  6693.42  2635.37 4.13 3.52  -0.7 -0.511 18.46 19.56 02a57297o0443o
57297.595780  19.480  0.677    59   40 o  0   0.98 125.88732  21.34022  6708.57  2870.34 4.05 3.55  -0.9 -0.497 18.46 19.57 02a57297o0444o
57297.596423  22.231  8.600     5   40 o  0   1.13 125.88732  21.34022  7022.26  2527.10 4.11 3.55   1.1 -0.516 18.48 19.57 02a57297o0445o
57297.597066  20.309  1.448    27   40 o  0   1.11 125.88732  21.34022  6657.43  2509.15 4.16 3.54  -0.4 -0.517 18.46 19.58 02a57297o0446o
57297.597708 -20.024  1.026   -36   36 o  0   1.27 125.88732  21.34022  6813.46  2706.95 4.12 3.56  -1.5 -0.501 18.46 19.58 02a57297o0447o
57297.598339 -19.659  0.660   -50   33 o  0   1.69 125.88732  21.34022  6688.32  2833.64 4.12 3.62  -2.2 -0.497 18.46 19.59 02a57297o0448o
57297.598976 -19.239  0.571   -73   42 o  0   0.89 125.88732  21.34022  7139.35  2536.47 4.16 3.59   3.6 -0.509 18.47 19.59 02a57297o0449o
57297.599618 -21.102  2.643   -13   35 o  0   1.69 125.88732  21.34022  6892.37  2827.29 4.12 3.61   0.6 -0.504 18.47 19.59 02a57297o0450o
57297.600250  20.225  1.355    30   40 o  0   1.05 125.88732  21.34022  7154.69  2711.41 4.15 3.64   3.0 -0.501 18.47 19.59 02a57297o0451o
57297.600892 -20.743  1.842   -18   34 o  0   1.66 125.88732  21.34022  7090.23  2573.82 4.22 3.63   2.6 -0.506 18.47 19.60 02a57297o0452o
57297.601529 -19.238  0.532   -73   39 o  0   0.99 125.88732  21.34022  6849.48  2676.10 4.10 3.57   0.8 -0.508 18.48 19.60 02a57297o0453o
57297.602171 -20.771  1.947   -18   35 o  0   1.33 125.88732  21.34022  7174.35  2686.23 4.12 3.61   2.7 -0.505 18.48 19.61 02a57297o0454o
57297.602797  20.598  1.909    21   40 o  0   1.09 125.88732  21.34022  7155.69  2435.62 4.13 3.60   4.0 -0.515 18.49 19.61 02a57297o0455o
57297.603440 -22.217  8.400    -5   40 o  0   1.35 125.88732  21.34022  7109.45  2645.83 4.14 3.59   1.8 -0.511 18.49 19.61 02a57297o0456o
57297.604065 -20.109  1.000   -33   33 o  0   1.73 125.88732  21.34022  6821.87  2727.07 4.05 3.56  -1.8 -0.504 18.49 19.62 02a57297o0457o
57297.604714  21.292  3.583    11   40 o  0   1.04 125.88732  21.34022  6824.24  2575.38 4.10 3.54  -0.1 -0.514 18.49 19.61 02a57297o0458o
57297.605356 -20.130  1.114   -32   36 o  0   1.41 125.88732  21.34022  6943.16  2576.82 4.13 3.52   2.5 -0.513 18.49 19.61 02a57297o0459o
57297.605999 -20.050  0.923   -35   32 o  0   1.44 125.88732  21.34022  6950.20  2961.40 3.96 3.57  -0.4 -0.503 18.50 19.62 02a57297o0460o
57297.606641  19.066  0.441    86   38 o  0   1.33 125.88732  21.34022  7148.16  2678.87 4.11 3.56   3.8 -0.511 18.51 19.63 02a57297o0461o
57297.607273 -20.574  1.583   -21   34 o  0   1.49 125.88732  21.34022  6681.43  2915.97 4.04 3.55  -3.3 -0.504 18.50 19.62 02a57297o0462o
57297.607921  19.668  0.824    49   41 o  0   1.19 125.88732  21.34022  7131.19  2422.55 4.24 3.62   3.9 -0.504 18.50 19.63 02a57297o0463o
57297.608564 -20.301  1.233   -28   34 o  0   1.39 125.88732  21.34022  7067.20  2920.30 4.04 3.63   1.1 -0.499 18.50 19.64 02a57297o0464o
57297.609195 -20.991  2.312   -15   34 o  0   1.50 125.88732  21.34022  6957.23  2864.57 4.05 3.60   0.4 -0.499 18.50 19.63 02a57297o0465o
57297.609826  21.491  4.300     9   40 o  0   1.16 125.88732  21.34022  6721.73  2636.43 4.12 3.55  -1.1 -0.510 18.50 19.63 02a57297o0466o
57297.610457 -20.223  1.212   -30   36 o  0   1.20 125.88732  21.34022  6682.58  2883.31 4.03 3.57  -4.5 -0.495 18.51 19.64 02a57297o0467o
57297.611093  20.450  1.556    24   37 o  0   1.10 125.88732  21.34022  6737.99  2968.68 3.97 3.58  -2.9 -0.500 18.52 19.65 02a57297o0468o
57297.611725  21.504  4.000     9   36 o  0   1.28 125.88732  21.34022  6875.89  2766.17 4.06 3.53  -0.1 -0.503 18.51 19.65 02a57297o0469o
