###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.493056 -21.630  1.417    -8   12 c  0   1.60  10.40685  -3.25343  3512.67  6794.57 3.78 3.54 -64.0 -0.401 19.44 21.27 02a57246o0340c
57246.523030  21.947  1.889     6   11 c  0   1.29  10.40685  -3.25343  3507.92  6800.88 3.77 3.53 -62.5 -0.407 19.50 21.36 02a57246o0379c
57246.533111  24.355 29.000     1   19 c  0   1.05  10.40685  -3.25343  4955.55  5354.87 3.71 3.53 -53.4 -0.407 19.52 21.39 02a57246o0393c
57246.569515  20.695  0.897    19   17 c  0   1.02  10.40685  -3.25343  4950.58  5361.50 3.70 3.58 -56.7 -0.404 19.56 21.51 02a57246o0442c
57318.284963 -19.817  0.981   -43   42 o  0   0.79  10.40685  -3.25343  3532.98  6820.84 4.12 2.95 -74.9 -0.447 18.38 19.56 02a57318o0141o
57318.294597 -19.578  0.701   -54   38 o  0   1.11  10.40685  -3.25343  3527.40  6820.61 4.18 2.86 -74.4 -0.447 18.41 19.60 02a57318o0156o
57318.315386  19.747  0.759    46   35 o  0   1.22  10.40685  -3.25343  4980.02  5376.60 3.95 3.15 -73.5 -0.475 18.45 19.64 02a57318o0188o
57318.341831  19.764  0.820    45   37 o  0   1.09  10.40685  -3.25343  4972.91  5382.10 4.07 3.36 -70.5 -0.507 18.47 19.71 02a57318o0229o
57330.369110  19.813  0.583    43   25 o  0   1.19  10.40685  -3.25343  7194.28  3828.01 4.75 4.30  -4.6 -0.433 18.92 20.69 02a57330o0273o
57330.399784  21.461  3.143    10   30 o  0   0.79  10.40685  -3.25343  7190.84  3829.55 5.18 4.65  -4.3 -0.392 18.86 20.69 02a57330o0320o
57330.462176  18.583  0.274   134   37 o  0   1.00  10.40685  -3.25343  5731.47  5281.21 5.59 5.22 -24.2 -0.337 18.51 20.48 02a57330o0326o
57334.382305 -20.350  0.647   -26   17 c  0   0.82  10.40685  -3.25343  7190.40  3830.16 4.04 4.02  61.5 -0.368 19.40 21.31 02a57334o0297c
57334.413419  20.626  0.923    20   19 c  0   0.95  10.40685  -3.25343  7191.38  3831.36 4.07 4.04  -4.1 -0.365 19.35 21.26 02a57334o0342c
57334.443872  20.529  0.724    22   16 c  0   0.93  10.40685  -3.25343  5741.20  5280.53 3.97 3.85 -71.6 -0.372 19.29 21.13 02a57334o0386c
57334.476630  20.548  3.143    22   69 c  0   0.83  10.40685  -3.25343  5744.10  5282.63 4.34 4.22 -54.9 -0.350 17.74 19.60 02a57334o0433c
57353.198149  20.163  1.222    31   38 o  0   0.88  10.40685  -3.25343  9986.32  4748.37 4.17 3.59  75.9 -0.507 18.61 20.08 02a57353o0044o
57353.198779 -19.461  0.563   -60   34 o  0   1.11  10.40685  -3.25343  9986.31  4747.91 4.38 3.79  73.3 -0.484 18.58 20.10 02a57353o0045o
57353.199411  19.947  0.900    38   34 o  0   1.13  10.40685  -3.25343  9986.22  4747.94 4.40 3.85  72.6 -0.471 18.57 20.14 02a57353o0046o
57353.307197 -20.824  2.409   -17   41 o  0   0.76  10.40685  -3.25343  7193.87  3824.12 3.62 3.47  81.1 -0.453 18.43 19.36 02a57353o0212o
