###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57303.277016  21.990  4.000     6   23 o  0   1.29 330.13717 -27.22486  7162.57  4734.63 4.19 3.80  88.3 -0.463 18.86 20.44 02a57303o0061o
57303.301860 -20.632  1.080   -20   22 o  0   1.16 330.13717 -27.22486  3388.33  5860.85 3.87 3.42 -59.9 -0.480 18.99 20.55 02a57303o0097o
57303.311442 -19.202  0.320   -76   24 o  0   1.06 330.13717 -27.22486  8603.36  3312.26 4.25 3.78  49.3 -0.485 18.99 20.58 02a57303o0111o
57321.261404 -21.370  5.909   -10   61 o  0   0.98 330.13717 -27.22486  3459.61  5871.21 4.08 3.14 -71.5 -0.495 17.93 18.61 02a57321o0119o
57321.279214 -19.619  1.102   -52   57 o  0   1.06 330.13717 -27.22486  3460.23  5874.92 4.10 3.06 -72.2 -0.517 17.99 18.69 02a57321o0146o
57321.301037 -19.170  0.753   -78   59 o  0   0.98 330.13717 -27.22486  2006.84  7308.40 4.54 3.18 -68.3 -0.444 18.02 18.74 02a57321o0176o
57321.335678 -19.405  0.984   -63   62 o  0   1.16 330.13717 -27.22486  2015.31  7306.49 4.57 3.28 -64.1 -0.450 17.96 18.64 02a57321o0224o
57329.259273  19.574  0.813    54   44 o  0   0.86 330.13717 -27.22486  3521.70  5892.21 4.51 3.25 -73.2 -0.524 18.62 20.15 02a57329o0098o
57329.276943 -19.716  0.857   -47   40 o  0   0.86 330.13717 -27.22486  3522.60  5893.13 4.54 3.42 -70.6 -0.511 18.61 20.16 02a57329o0126o
57329.297768 -20.192  1.360   -30   41 o  0   0.88 330.13717 -27.22486  2069.57  7330.57 5.02 3.20 -71.3 -0.452 18.55 20.07 02a57329o0159o
57329.321963 -19.186  0.660   -77   51 o  0   1.20 330.13717 -27.22486  2075.04  7330.96 4.91 3.36 -69.2 -0.431 18.30 19.83 02a57329o0197o
57332.308705 -20.436  0.793   -24   19 c  0   0.98 330.13717 -27.22486  3535.39  5901.31 4.15 3.97 -74.8 -0.361 19.16 20.95 02a57332o0051c
57333.257041 -21.090  1.437   -13   19 c  0   0.78 330.13717 -27.22486  3525.89  5895.66 4.21 3.97 -72.4 -0.364 19.31 21.24 02a57333o0117c
57333.277142 -21.702  2.222    -8   17 c  0   1.29 330.13717 -27.22486  3529.02  5897.80 4.24 4.01 -68.3 -0.351 19.28 21.19 02a57333o0146c
57333.299224  22.406  5.000     4   20 c  0   1.03 330.13717 -27.22486  2080.41  7329.65 3.99 3.78 -72.8 -0.387 19.24 20.98 02a57333o0178c
57368.212761 -20.043  0.973   -35   34 o  0   1.17 330.13717 -27.22486  4315.37  5979.85 3.97 3.60 -64.7 -0.457 18.55 19.80 02a57368o0062o
57368.223879 -19.546  0.672   -55   37 o  0   0.90 330.13717 -27.22486  3441.81  4814.43 4.09 3.54 -48.1 -0.459 18.56 19.76 02a57368o0080o
57369.222992 -18.804  0.309  -109   34 o  0   1.02 330.13717 -27.22486  3439.62  4811.48 4.23 3.90 -63.3 -0.433 18.58 19.91 02a57369o0009o
57370.197685 -19.440  0.702   -61   43 c  0   0.95 330.13717 -27.22486  4015.12  5392.43 4.54 4.23 -72.8 -0.474 18.36 19.56 02a57370o0032c
57370.204388 -19.750  0.628   -46   29 c  0   1.09 330.13717 -27.22486  4307.42  5974.01 4.48 4.19 -76.2 -0.472 18.81 20.43 02a57370o0043c
57370.215536  20.700  1.450    19   28 c  0   0.86 330.13717 -27.22486  3433.92  4809.57 4.32 3.95 -48.8 -0.457 19.02 20.69 02a57370o0061c
57378.197940 -19.241  1.583   -73  116 o  0   1.06 330.13717 -27.22486  4019.18  5403.50 4.52 3.92 -59.4 -0.515 17.57 18.15 02a57378o0030o
57616.416591 -18.760  0.447  -114   51 o  0   1.13 330.13717 -27.22486  6758.81  4331.99 3.80 3.47  85.8 -0.506 18.07 19.15 02a57616o0368o
57616.435809 -19.159  0.668   -79   53 o  0   0.90 330.13717 -27.22486  3728.04  6087.32 3.70 3.37 -55.0 -0.511 18.12 19.36 02a57616o0400o
57616.456718  21.897  7.867     6   50 o  0   1.43 330.13717 -27.22486  3797.75  6164.80 3.77 3.44 -58.0 -0.487 18.12 19.36 02a57616o0435o
57616.476036  22.717 14.571     3   43 o  0   1.66 330.13717 -27.22486  3817.25  6047.11 3.81 3.42 -58.7 -0.488 18.11 19.35 02a57616o0470o
57616.493680 -18.489  0.345  -146   50 o  0   1.14 330.13717 -27.22486  3784.31  6106.38 3.75 3.34 -62.8 -0.512 18.09 19.30 02a57616o0504o
57639.382125  20.770  0.780    18   14 c  0   1.28 330.13717 -27.22486  3872.36  4096.76 3.73 3.71 -43.9 -0.386 19.48 21.35 02a57639o0251c
57639.396813  20.555  0.712    22   16 c  0   1.05 330.13717 -27.22486  3854.35  4058.84 3.81 3.75 -74.8 -0.380 19.46 21.34 02a57639o0280c
57643.398284 -19.651  0.594   -50   30 o  0   1.04 330.13717 -27.22486  5075.66  4974.02 3.43 3.34 -87.6 -0.437 18.64 19.62 02a57643o0340o
57643.414399  18.682  4.253   122  520 o  0   0.98 330.13717 -27.22486  5060.50  4935.01 3.43 3.30 -83.5 -0.385 15.55 15.26 02a57643o0371o
57643.429927 -13.758  0.847 -11398 9654 o  0   0.81 330.13717 -27.22486  5113.83  5012.39 22.36 8.54   4.4 -0.136 14.29 13.99 02a57643o0401o
57643.445434  19.647  3.692    50  186 o  0   0.95 330.13717 -27.22486  5132.09  4896.01 3.39 3.22 -80.5 -0.453 17.32 17.88 02a57643o0431o
57651.387221  19.231  1.324    74   98 o  0   0.91 330.13717 -27.22486  1796.32  6350.87 3.60 3.46  70.7 -0.462 17.46 18.03 02a57651o0325o
57651.402579 -20.385  3.256   -26   83 o  0   1.23 330.13717 -27.22486  1781.06  6310.41 3.57 3.42  76.6 -0.464 17.55 18.06 02a57651o0355o
57651.417905 -18.642  0.621  -127   79 o  0   1.35 330.13717 -27.22486  1852.47  6388.66 3.41 3.27  69.1 -0.484 17.62 18.11 02a57651o0385o
57651.432690 -18.459  1.095  -150  164 o  0   1.15 330.13717 -27.22486  1871.25  6270.97 3.65 3.51  75.8 -0.441 17.02 17.45 02a57651o0414o
57659.372512 -20.400  0.639   -25   16 c  0   1.16 330.13717 -27.22486  4979.98  7193.11 3.57 3.48 -11.5 -0.444 19.42 21.24 02a57659o0251c
57659.387416 -20.734  0.811   -18   15 c  0   1.12 330.13717 -27.22486  4964.80  7153.27 3.54 3.46  -8.7 -0.443 19.41 21.21 02a57659o0280c
57659.402326 -20.196  0.529   -30   16 c  0   1.27 330.13717 -27.22486  5018.66  7229.18 3.54 3.42 -14.1 -0.426 19.38 21.15 02a57659o0309c
57659.417118 -21.154  1.429   -12   18 c  0   1.06 330.13717 -27.22486  5038.48  7112.73 3.55 3.51  -4.4 -0.448 19.35 21.12 02a57659o0338c
57667.349049 -19.731  0.339   -46   16 c  0   1.45 330.13717 -27.22486  1600.12  6981.88 3.92 3.74  53.4 -0.401 19.35 21.20 02a57667o0270c
57667.364053 -19.352  0.255   -66   17 c  0   1.17 330.13717 -27.22486  1585.70  6922.20 3.92 3.75  53.6 -0.399 19.38 21.23 02a57667o0299c
57667.379131 -20.653  0.846   -20   17 c  0   1.07 330.13717 -27.22486  1640.68  7020.14 3.80 3.62  56.0 -0.412 19.40 21.24 02a57667o0328c
57667.394117 -20.015  0.478   -36   17 c  0   1.05 330.13717 -27.22486  1661.27  6900.92 3.88 3.67  59.2 -0.400 19.34 21.18 02a57667o0357c
57671.334614 -19.835  1.933   -42   82 o  0   1.13 330.13717 -27.22486  3647.64  4066.18 3.46 3.35 -71.5 -0.441 17.43 18.43 02a57671o0248o
57671.348942 -22.611  9.000    -3   30 o  0   1.34 330.13717 -27.22486  3614.02  4025.83 3.46 3.39 -64.5 -0.448 18.61 19.56 02a57671o0276o
57671.364313 -19.504  0.522   -57   30 o  0   1.11 330.13717 -27.22486  3684.91  4102.28 3.44 3.39 -60.0 -0.447 18.59 19.57 02a57671o0306o
57671.379600 -20.112  1.056   -33   35 o  0   0.81 330.13717 -27.22486  3706.31  3985.22 3.46 3.35 -71.0 -0.451 18.54 19.47 02a57671o0336o
57671.394909 -19.033  0.391   -88   35 o  0   1.12 330.13717 -27.22486  3673.40  4040.90 3.40 3.31 -66.3 -0.462 18.51 19.40 02a57671o0366o
57675.305615 -19.647  0.970   -50   49 o  0   1.06 330.13717 -27.22486  4677.03  5193.09 3.57 3.45 -67.0 -0.450 18.16 18.75 02a57675o0248o
57675.318050 -19.277  0.668   -71   47 o  0   1.09 330.13717 -27.22486  4662.43  5155.09 3.47 3.33 -57.8 -0.454 18.18 18.74 02a57675o0273o
57675.330523 -19.209  0.714   -75   54 o  0   0.87 330.13717 -27.22486  4732.13  5232.01 3.81 3.67 -85.3 -0.423 18.09 18.75 02a57675o0298o
57675.343425 -19.676  0.992   -49   49 o  0   1.33 330.13717 -27.22486  4750.21  5116.15 3.61 3.50 -72.9 -0.452 18.11 18.69 02a57675o0324o
57675.356816 -19.747  1.160   -46   53 o  0   1.13 330.13717 -27.22486  4700.77  5171.45 3.87 3.73 -83.2 -0.426 18.01 18.65 02a57675o0351o
57679.292726 -18.973  0.368   -94   34 o  0   1.18 330.13717 -27.22486  5084.22  6701.76 3.35 3.27 -55.5 -0.470 18.52 19.39 02a57679o0220o
57679.305700 -18.603  0.266  -131   35 o  0   1.51 330.13717 -27.22486  5051.38  6663.10 3.43 3.38 -57.4 -0.462 18.48 19.36 02a57679o0246o
57679.318165 -19.413  0.605   -62   38 o  0   1.49 330.13717 -27.22486  5121.91  6741.08 3.68 3.62  10.5 -0.447 18.40 19.35 02a57679o0271o
57679.330732 -19.533  0.672   -56   38 o  0   1.61 330.13717 -27.22486  5139.79  6624.65 3.68 3.63 -86.6 -0.436 18.38 19.31 02a57679o0296o
57679.343650  19.471  0.750    59   44 o  0   1.27 330.13717 -27.22486  5106.20  6681.78 3.71 3.63 -86.6 -0.432 18.35 19.27 02a57679o0322o
57687.278130 -20.557  0.769   -22   17 c  0   0.93 330.13717 -27.22486  4462.57  7415.62 3.69 3.61  37.9 -0.421 19.37 21.09 02a57687o0182c
57687.290105 -19.970  0.462   -37   17 c  0   0.91 330.13717 -27.22486  4431.05  7376.34 3.55 3.50  13.9 -0.439 19.42 21.14 02a57687o0206c
57687.302650 -20.591  0.803   -21   17 c  0   1.06 330.13717 -27.22486  4500.67  7454.36 3.55 3.51  12.4 -0.443 19.44 21.16 02a57687o0231c
57687.314696 -20.669  0.885   -20   17 c  0   0.99 330.13717 -27.22486  4519.71  7338.45 3.54 3.53  58.7 -0.443 19.40 21.10 02a57687o0255c
57687.326596 -19.946  0.449   -38   17 c  0   1.16 330.13717 -27.22486  4485.92  7395.35 3.55 3.51  17.6 -0.441 19.40 21.09 02a57687o0279c
57691.273742  21.283  1.562    11   17 c  0   1.30 330.13717 -27.22486  3157.42  5120.86 3.92 3.80  72.1 -0.370 19.38 21.13 02a57691o0075c
57691.286650 -21.160  1.412   -12   18 c  0   0.96 330.13717 -27.22486  3123.90  5083.17 4.03 3.90  78.6 -0.365 19.34 21.12 02a57691o0100c
57691.299574 -21.530  2.238    -9   20 c  0   0.93 330.13717 -27.22486  3194.61  5160.95 4.33 4.22  78.0 -0.349 19.22 21.08 02a57691o0125c
57691.312555  21.095  1.514    13   20 c  0   0.91 330.13717 -27.22486  3213.72  5044.44 4.03 3.98  82.7 -0.357 19.27 21.04 02a57691o0150c
57691.324982  20.476  0.842    23   20 c  0   1.14 330.13717 -27.22486  3180.58  5101.02 4.17 4.15 -72.4 -0.355 19.19 20.98 02a57691o0174c
57695.265280  23.493 12.500     2   18 c  0   1.07 330.13717 -27.22486  1797.24  4076.06 4.00 3.83  68.2 -0.380 19.37 21.12 02a57695o0170c
57695.278142 -19.541  0.312   -55   17 c  0   1.02 330.13717 -27.22486  1781.73  4036.14 3.98 3.80  70.8 -0.382 19.37 21.12 02a57695o0195c
57695.291098 -19.989  0.515   -37   19 c  0   0.92 330.13717 -27.22486  1852.89  4113.99 3.98 3.80  71.5 -0.384 19.37 21.10 02a57695o0220c
57695.304050 -21.334  1.607   -11   17 c  0   1.09 330.13717 -27.22486  1871.79  3996.90 4.04 3.85  73.3 -0.383 19.33 21.08 02a57695o0245c
57695.317005  22.519  5.222     4   19 c  0   1.17 330.13717 -27.22486  1821.93  4052.64 4.08 3.97  64.3 -0.381 19.28 21.04 02a57695o0270c
57703.242817  20.503  1.672    23   38 o  0   0.98 330.13717 -27.22486  2159.26  6015.98 3.53 3.42  51.8 -0.459 18.48 19.24 02a57703o0127o
57703.253619 -19.441  0.703   -61   43 o  0   0.92 330.13717 -27.22486  2142.95  5978.37 3.62 3.47  56.0 -0.439 18.46 19.22 02a57703o0148o
57703.264962  21.409  4.100    10   41 o  0   1.04 330.13717 -27.22486  2197.14  6055.02 3.44 3.33  40.7 -0.470 18.47 19.17 02a57703o0170o
57703.276833  19.101  0.494    83   41 o  0   1.22 330.13717 -27.22486  2216.52  5936.74 3.59 3.41  59.6 -0.444 18.43 19.15 02a57703o0193o
57703.289161  22.337 10.083     4   43 o  0   1.15 330.13717 -27.22486  2183.72  5994.22 3.59 3.46  52.4 -0.448 18.38 19.11 02a57703o0217o
57707.234026  19.722  0.823    47   39 o  0   1.14 330.13717 -27.22486  2597.12  4550.33 3.72 3.62 -88.5 -0.421 18.41 19.21 02a57707o0088o
57707.247050 -21.458  4.600   -10   44 o  0   1.15 330.13717 -27.22486  2580.63  4510.70 3.83 3.72  88.2 -0.418 18.34 19.13 02a57707o0113o
57707.258353 -21.068  3.081   -14   42 o  0   1.01 330.13717 -27.22486  2634.71  4588.86 3.73 3.68  10.1 -0.417 18.32 19.09 02a57707o0135o
57707.270680 -23.178 23.400    -2   46 o  0   0.81 330.13717 -27.22486  2654.67  4471.27 3.84 3.79  -0.1 -0.411 18.26 19.04 02a57707o0159o
57707.283543 -21.696  6.111    -8   46 o  0   1.25 330.13717 -27.22486  2622.79  4527.29 4.01 3.91   6.2 -0.410 18.18 18.98 02a57707o0184o
57711.230725 -19.481  0.397   -59   23 o  0   1.19 330.13717 -27.22486  4658.38  7645.61 3.83 3.73  69.1 -0.416 18.97 20.45 02a57711o0096o
57711.243561 -19.090  0.442   -84   37 o  0   1.10 330.13717 -27.22486  4642.50  7606.59 3.99 3.88  65.2 -0.407 18.42 19.91 02a57711o0121o
57711.254383 -19.164  0.341   -78   27 o  0   1.05 330.13717 -27.22486  4695.16  7683.26 3.94 3.87  62.2 -0.406 18.87 20.35 02a57711o0142o
57711.265687 -19.447  0.422   -60   26 o  0   1.01 330.13717 -27.22486  4715.36  7565.06 3.80 3.74  63.4 -0.422 18.92 20.36 02a57711o0164o
57711.277581 -18.845  0.364  -105   38 o  0   0.87 330.13717 -27.22486  4682.17  7622.32 3.64 3.59  68.0 -0.436 18.52 19.87 02a57711o0187o
57715.218813 -20.840  1.275   -17   21 c  0   0.91 330.13717 -27.22486  1819.63  5347.79 4.10 3.95  69.9 -0.378 19.22 20.99 02a57715o0081c
57715.232281 -21.251  1.731   -12   20 c  0   1.07 330.13717 -27.22486  1803.16  5307.43 4.40 4.28  76.4 -0.363 19.23 21.12 02a57715o0107c
57715.245280 -20.256  0.875   -29   25 c  0   0.99 330.13717 -27.22486  1857.79  5385.47 4.27 4.12  69.4 -0.364 19.00 20.81 02a57715o0132c
57715.257649  20.913  1.278    16   20 c  0   0.95 330.13717 -27.22486  1877.55  5268.89 4.23 4.16  60.2 -0.362 19.19 21.02 02a57715o0156c
57715.270031  21.684  2.875     8   22 c  0   1.08 330.13717 -27.22486  1845.79  5324.50 4.49 4.44  17.9 -0.353 19.11 21.01 02a57715o0180c
57911.570908 -19.671  0.314   -49   15 o  0   1.76 330.13717 -27.22486  5787.80  4617.10 2.22 2.16  66.7 -0.464 18.90 19.51 02a57911o0620o
57911.583166 -20.783  0.828   -18   15 o  0   1.74 330.13717 -27.22486  5822.21  4654.88 2.13 2.11  55.9 -0.473 19.01 19.56 02a57911o0643o
57911.595415  20.503  0.735    23   17 o  0   1.00 330.13717 -27.22486  5752.06  4577.26 2.05 2.03  63.2 -0.475 19.13 19.75 02a57911o0666o
57911.607049 -20.066  0.329   -34   11 o  0   2.15 330.13717 -27.22486  5733.26  4693.94 2.12 2.09 -31.5 -0.474 19.33 20.11 02a57911o0688o
57913.604935  20.114  1.672    33   55 o  0   0.89 330.13717 -27.22486  4816.00  7238.71 4.45 3.22   4.4 -0.380 18.25 19.08 01a57913o0698o
57913.619730  19.748  4.171    46  191 o  0   0.97 330.13717 -27.22486  4799.41  7145.25 4.82 3.35   4.2 -0.405 17.63 18.07 01a57913o0724o
57922.577405  23.729 17.250     1   20 o  0   1.25 330.13717 -27.22486  3255.10  5469.86 4.97 3.17   0.3 -0.384 18.79 20.26 01a57922o0680o
57922.593733 -20.809  1.214   -17   21 o  0   1.05 330.13717 -27.22486  3212.55  5371.63 5.20 3.14   2.3 -0.407 18.80 20.32 01a57922o0711o
