###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57248.435296  17.473  0.927   372  345 c  0   0.95 336.10150  18.07194  4552.21  4154.02 3.88 3.70 -49.0 -0.517 19.59 21.77 02a57248o0260c
57248.448648 -18.015  1.746  -226  395 c  0   1.03 336.10150  18.07194  4546.09  4156.66 3.86 3.68 -55.6 -0.617 19.60 21.78 02a57248o0276c
57250.435914 -17.464  0.892  -375  335 c  0   1.32 336.10150  18.07194  4568.34  4159.88 3.88 3.67 -68.4 -0.663 19.46 21.53 02a57250o0237c
57250.449103  17.955  1.453   239  347 c  0   1.12 336.10150  18.07194  4562.21  4162.52 3.95 3.76 -55.7 -0.741 19.11 21.15 02a57250o0253c
57250.512676 -19.067  8.071   -86  692 c  0   1.03 336.10150  18.07194  4626.36  7895.30 3.99 3.73 -80.5 -0.702 18.16 20.14 02a57250o0333c
57313.308612  22.652  5.750     3   18 c  0   0.97 336.10150  18.07194  6060.56  6463.57 4.08 3.70 -77.8 -0.471 19.40 21.31 02a57313o0083c
57313.343810  21.027  1.167    14   16 c  0   1.24 336.10150  18.07194  6049.11  6463.09 4.12 3.62 -75.1 -0.444 19.43 21.38 02a57313o0134c
57313.371960 -23.338 12.000    -2   20 c  0   0.96 336.10150  18.07194  4605.01  7915.76 4.33 3.77 -62.5 -0.449 19.38 21.36 02a57313o0173c
57313.403207  19.787  0.412    44   18 c  0   1.40 336.10150  18.07194  4604.02  7915.58 4.36 3.84 -63.7 -0.438 19.33 21.31 02a57313o0217c
57323.313391 -20.089  1.293   -34   43 o  0   1.10 336.10150  18.07194  6132.71  6473.01 3.99 3.09 -78.1 -0.469 18.24 19.21 02a57323o0222o
57323.336674 -19.359  0.652   -66   43 o  0   1.08 336.10150  18.07194  6127.72  6475.27 3.85 2.78 -80.6 -0.479 18.22 19.12 02a57323o0255o
57323.365931 -20.475  2.429   -23   57 o  0   0.98 336.10150  18.07194  4689.44  7927.16 4.06 3.24 -71.8 -0.464 18.17 19.07 02a57323o0296o
57323.395208 -20.517  3.370   -23   76 o  0   0.57 336.10150  18.07194  4687.63  7928.42 4.02 3.19 -73.3 -0.487 18.11 18.95 02a57323o0338o
57327.302380 -21.144  2.375   -13   30 o  0   1.04 336.10150  18.07194  6170.65  6489.14 4.07 2.84 -82.7 -0.468 18.84 20.42 02a57327o0191o
57327.326007 -21.411  2.917   -10   29 o  0   1.13 336.10150  18.07194  6166.30  6489.56 4.04 3.03 -81.0 -0.487 18.87 20.49 02a57327o0223o
57327.353445  19.818  0.804    43   34 o  0   1.01 336.10150  18.07194  4726.62  7941.93 4.23 2.93 -78.5 -0.461 18.68 20.17 02a57327o0260o
57327.386464  20.284  1.375    28   38 o  0   1.02 336.10150  18.07194  4727.09  7943.57 4.27 3.08 -78.3 -0.438 18.54 19.96 02a57327o0305o
57337.185042 -19.285  2.714   -70  190 o  0   1.53 336.10150  18.07194  8056.90  8901.34 4.40 4.26  78.1 -0.414 17.35 17.91 02a57337o0017o
57341.304460 -21.103  1.000   -13   13 c  0   1.77 336.10150  18.07194  6156.46  6492.45 4.11 3.91 -89.8 -0.383 19.48 21.53 02a57341o0082c
57341.326461 -20.908  1.053   -16   17 c  0   1.12 336.10150  18.07194  4717.24  7944.57 4.26 4.01 -80.2 -0.384 19.38 21.41 02a57341o0116c
57341.350129  21.385  1.900    10   19 c  0   1.11 336.10150  18.07194  4721.71  7945.47 4.66 4.50 -85.4 -0.356 19.22 21.34 02a57341o0152c
57342.277287 -19.988  0.407   -37   15 c  0   1.15 336.10150  18.07194  6161.11  6493.12 3.87 3.59 -90.0 -0.407 19.47 21.33 02a57342o0049c
57342.297331 -20.885  0.917   -16   15 c  0   1.35 336.10150  18.07194  6160.88  6494.78 3.83 3.53 -85.6 -0.417 19.49 21.35 02a57342o0080c
57342.319100  21.167  1.222    12   15 c  0   1.07 336.10150  18.07194  4724.28  7946.72 3.82 3.63 -77.7 -0.412 19.48 21.35 02a57342o0113c
57342.344048 -23.092  8.000    -2   17 c  0   1.14 336.10150  18.07194  4724.70  7948.09 3.84 3.62 -79.0 -0.409 19.45 21.33 02a57342o0151c
57343.265812  20.172  0.615    31   19 c  0   1.12 336.10150  18.07194  6164.21  6490.96 4.14 3.77  89.9 -0.449 19.24 20.99 02a57343o0109c
57343.285543 -20.592  0.893   -21   19 c  0   1.30 336.10150  18.07194  6162.77  6491.45 4.03 3.67 -86.1 -0.444 19.27 21.00 02a57343o0139c
57343.312274 -22.295  4.500    -4   20 c  0   1.21 336.10150  18.07194  4725.17  7944.94 3.98 3.65 -78.9 -0.427 19.28 21.02 02a57343o0179c
57343.331473 -20.726  0.962   -19   18 c  0   1.15 336.10150  18.07194  4724.15  7944.86 3.92 3.60 -79.5 -0.426 19.32 21.09 02a57343o0207c
57360.184679 -19.041  1.944   -88  171 o  0   1.33 336.10150  18.07194  6493.68  6206.34 4.42 4.11  84.1 -0.444 17.25 17.26 02a57360o0027o
57360.191450 -21.193  4.071   -12   49 o  0   1.40 336.10150  18.07194  6784.35  6790.41 4.08 3.82  75.3 -0.476 18.34 19.29 02a57360o0036o
57360.203602  19.347  0.418    66   28 o  0   0.98 336.10150  18.07194  5894.81  5619.76 3.91 3.58  79.2 -0.506 19.11 20.69 02a57360o0053o
57362.190322 -20.478  2.226   -23   52 o  0   1.39 336.10150  18.07194  6938.09  6579.63 3.88 2.97  89.6 -0.492 18.15 18.92 02a57362o0004o
57362.190929 -20.916  3.100   -16   48 o  0   1.16 336.10150  18.07194  6644.30  5996.70 3.82 2.90  87.4 -0.491 18.24 19.08 02a57362o0005o
57362.210826  19.721  0.483    47   23 o  0   1.31 336.10150  18.07194  6051.07  5414.01 3.71 3.01 -86.5 -0.455 19.07 20.65 02a57362o0036o
57362.213633 -20.942  1.571   -15   24 o  0   1.18 336.10150  18.07194  5774.08  7156.26 3.73 2.95 -86.5 -0.440 19.07 20.63 02a57362o0040o
57363.212096  19.495  0.431    58   25 o  0   1.10 336.10150  18.07194  6060.82  5415.88 3.99 3.75  83.5 -0.444 19.00 20.59 02a57363o0009o
57363.216227  20.311  0.903    27   25 o  0   1.09 336.10150  18.07194  5781.45  7159.22 3.97 3.77  71.1 -0.449 18.99 20.61 02a57363o0015o
57400.210122 -20.265  1.061   -28   30 c  0   1.79 336.10150  18.07194  6603.12  6142.69 4.06 3.72  84.6 -0.465 18.65 19.91 02a57400o0034c
57400.216272 -21.254  2.115   -11   24 c  0   1.31 336.10150  18.07194  6908.66  6727.69 4.11 3.80  86.0 -0.441 18.97 20.54 02a57400o0044c
57401.210038  21.335  3.346    11   36 c  0   1.40 336.10150  18.07194  6439.71  6205.82 3.96 3.58  85.6 -0.455 18.56 19.68 02a57401o0035c
57401.216110  20.156  0.897    31   28 c  0   1.19 336.10150  18.07194  6735.33  6790.19 3.94 3.58  86.2 -0.445 18.91 20.34 02a57401o0045c
57401.228693  20.004  0.726    36   26 c  0   1.02 336.10150  18.07194  5858.60  5623.92 3.89 3.56 -86.3 -0.457 18.98 20.50 02a57401o0065c
57401.243201  20.710  1.333    19   25 c  0   1.52 336.10150  18.07194  5582.49  7365.70 4.06 3.74 -85.3 -0.435 18.86 20.42 02a57401o0089c
57525.625304 -19.588  1.189   -53   63 o  0   1.34 336.10150  18.07194  3460.93  4901.62 3.56 3.32 -59.9 -0.471 17.80 18.10 02a57525o0734o
57547.601989 -23.350  8.200    -2   14 c  0   1.23 336.10150  18.07194  3178.42  5189.15 3.78 3.53 -49.9 -0.413 19.68 21.68 02a57547o0667c
57547.614796  22.057  4.294     6   23 c  0   1.42 336.10150  18.07194  3195.98  5227.74 3.68 3.49 -50.1 -0.431 18.97 20.29 02a57547o0688c
57565.553086  15.151  0.880  3159 2781 o  0   1.14 336.10150  18.07194  4166.88  4169.06 3.58 3.41 -52.9 -0.487 13.97 14.01 02a57565o0578o
57565.560201  16.064  0.937  1363 1277 o  0   0.87 336.10150  18.07194  4183.60  4212.02 3.55 3.34 -51.2 -0.409 14.77 14.81 02a57565o0591o
57565.577501 -16.468  0.969  -939  910 o  0   1.25 336.10150  18.07194  4129.30  4132.37 3.65 3.42 -47.2 -0.430 14.95 14.95 02a57565o0621o
57565.583088 -15.720  1.614 -1870 3019 o  0   1.07 336.10150  18.07194  4108.37  4250.28 3.57 3.31 -58.5 -0.481 13.75 13.73 02a57565o0631o
57565.609413  15.738  2.185  1841 4021 o  0   1.02 336.10150  18.07194  4140.99  4196.70 3.49 3.28 -51.8 -0.522 13.60 13.52 02a57565o0670o
57569.539284 -17.909  1.033  -249  258 o  0   0.93 336.10150  18.07194  4037.80  4397.42 3.64 3.45 -38.1 -0.461 16.46 17.93 02a57569o0570o
57569.555295 -18.523  0.720  -142  102 o  0   1.12 336.10150  18.07194  4053.80  4437.35 3.63 3.47 -46.3 -0.446 17.39 18.84 02a57569o0599o
57569.571640  18.804  7.300   109  798 o  0   0.88 336.10150  18.07194  3992.50  4360.85 3.60 3.35 -52.5 -0.481 15.18 16.50 02a57569o0627o
57569.592669 -17.417  1.306  -392  512 o  0   0.96 336.10150  18.07194  3973.77  4478.38 3.58 3.36 -45.7 -0.472 15.65 16.67 02a57569o0656o
57573.551531 -25.137 34.000    -0   11 c  0   1.42 336.10150  18.07194  6419.18  4986.32 3.73 3.49  88.1 -0.410 19.81 21.93 02a57573o0090c
57573.563316  22.155  2.600     5   13 c  0   1.03 336.10150  18.07194  6438.69  5025.83 3.80 3.58 -86.6 -0.402 19.79 21.95 02a57573o0112c
57573.568681 -21.807  2.000    -7   14 c  0   0.93 336.10150  18.07194  6384.11  4949.98 3.84 3.66 -84.9 -0.398 19.76 21.94 02a57573o0121c
57573.591405 -23.583  9.250    -1   12 c  0   1.01 336.10150  18.07194  6361.73  5066.83 3.78 3.58 -87.4 -0.403 19.75 21.87 02a57573o0161c
57573.609586  22.743  5.500     3   16 c  0   0.99 336.10150  18.07194  4171.31  5539.45 3.99 3.71 -10.0 -0.401 19.61 21.67 02a57573o0188c
57599.480854  22.364  4.636     4   19 o  0   1.05 336.10150  18.07194  4317.45  3542.79 3.73 3.41 -27.7 -0.465 19.34 21.05 02a57599o0193o
57599.502879   0.000 20.695     0   19 o  0   1.14 336.10150  18.07194  4348.53  3583.87 3.68 3.43 -27.6 -0.459 19.32 21.02 02a57599o0234o
57599.515250 -18.662  0.174  -124   22 o  0   1.33 336.10150  18.07194  6276.90  7029.12 4.28 3.98  -0.7 -0.410 19.14 21.03 02a57599o0259o
57599.530275  19.881  0.443    40   18 o  0   1.47 336.10150  18.07194  6294.32  6914.30 3.91 3.79  -4.1 -0.413 19.21 21.02 02a57599o0286o
57599.533682 -23.242 10.400    -2   19 o  0   0.96 336.10150  18.07194  6257.95  6972.98 3.67 3.47 -89.0 -0.442 19.29 21.03 02a57599o0293o
57606.476242 -21.317  1.075   -11   12 c  0   1.32 336.10150  18.07194  4695.62  5269.01 3.80 3.57 -38.4 -0.438 19.82 21.99 02a57606o0271c
57606.499547  21.057  0.937    14   13 c  0   1.20 336.10150  18.07194  5819.10  5194.27 4.93 3.87  -2.4 -0.374 19.64 21.97 02a57606o0302c
57606.506650  19.986  0.403    37   15 c  0   1.11 336.10150  18.07194  5888.99  5268.99 5.63 4.01  -0.5 -0.348 19.55 21.96 02a57606o0311c
57610.489522  19.774  0.391    45   18 o  0   1.16 336.10150  18.07194  5884.01  6307.21 3.74 3.55 -73.5 -0.462 19.24 21.35 02a57610o0405o
57610.510713  20.903  1.343    16   21 o  0   1.12 336.10150  18.07194  5863.06  6267.28 4.02 3.80 -13.6 -0.431 19.21 21.43 02a57610o0440o
