###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57400.565229 -18.129  0.081  -203   16 c  0   1.45 167.68571   4.84739  3545.35   949.63 4.61 3.73 -17.0 -0.463 19.60 21.60 02a57400o0556c
57400.582924 -17.733  0.052  -293   15 c  0   1.95 167.68571   4.84739  3222.02   348.35 4.87 3.81 -16.4 -0.449 19.62 21.66 02a57400o0582c
57400.584168 -17.679  0.044  -308   14 c  0   1.77 167.68571   4.84739 10201.34 10132.47 4.16 4.03  76.0 -0.397 19.67 21.72 02a57400o0583c
57400.604809 -18.246  0.071  -183   13 c  0   1.65 167.68571   4.84739  6468.42  8939.20 3.80 3.68  63.3 -0.409 19.65 21.73 02a57400o0614c
57400.623111 -18.397  0.158  -159   25 c  0   1.29 167.68571   4.84739  9072.24   980.15 4.30 3.77  14.0 -0.445 19.65 21.72 02a57400o0642c
57401.565394 -18.112  0.074  -207   15 c  0   1.60 167.68571   4.84739  3604.39  1108.90 4.38 3.64 -15.9 -0.474 19.58 21.52 02a57401o0578c
57401.582663 -17.801  0.061  -275   17 c  0   1.21 167.68571   4.84739  3303.27   524.65 4.63 3.68 -16.6 -0.469 19.60 21.56 02a57401o0602c
57401.584478 -17.873  0.052  -257   13 c  0   2.37 167.68571   4.84739 10296.88 10303.29 3.93 3.87 -61.8 -0.367 19.68 21.63 02a57401o0604c
57401.585082 -18.174  0.075  -195   15 c  0   2.47 167.68571   4.84739   407.10 10248.23 4.08 3.92 -64.9 -0.423 19.62 21.57 02a57401o0605c
57401.606494 -18.269  0.077  -179   14 c  0   2.01 167.68571   4.84739  6562.53  9020.70 3.58 3.47  73.4 -0.437 19.65 21.62 02a57401o0636c
57401.621937 -18.153  0.111  -199   22 c  0   1.56 167.68571   4.84739  9146.09  1068.16 4.11 3.60  13.5 -0.464 19.64 21.61 02a57401o0661c
57408.544751 -16.932  0.057  -613   35 o  0   1.53 167.68571   4.84739  1298.81 10237.87 3.83 3.71 -83.4 -0.446 18.67 19.78 02a57408o0564o
57408.545952 -16.825  0.052  -676   35 o  0   1.58 167.68571   4.84739  4185.54   523.78 4.28 3.40  -9.1 -0.503 18.71 19.77 02a57408o0566o
57408.576444 -16.603  0.044  -829   36 o  0   3.70 167.68571   4.84739   161.07  1013.70 5.73 3.52 -31.9 -0.440 18.76 19.86 02a57408o0611o
57408.582331 -16.908  0.047  -626   30 o  0   1.86 167.68571   4.84739  6275.12  9596.30 3.40 3.32  28.3 -0.439 18.74 19.88 02a57408o0620o
57408.602863 -17.046  0.056  -552   31 o  0   1.69 167.68571   4.84739 10032.46  1060.75 3.94 3.54  23.3 -0.511 18.78 19.98 02a57408o0651o
57408.614470 -16.969  0.042  -592   25 o  0   2.20 167.68571   4.84739  7436.08  9020.75 3.41 3.30  87.4 -0.461 18.87 20.16 02a57408o0668o
57421.627219 -17.766  0.055  -284   16 c  0   2.37 167.68571   4.84739  6594.15 10233.76 3.86 3.69   8.7 -0.400 19.37 21.16 02a57421o0715c
57421.632094 -17.771  0.070  -283   20 c  0   1.61 167.68571   4.84739  9500.72   518.09 4.47 3.88  13.6 -0.437 19.34 21.15 02a57421o0723c
57421.647314 -17.929  0.071  -245   17 c  0   1.66 167.68571   4.84739  6301.36  9645.20 3.81 3.75  44.6 -0.410 19.31 21.08 02a57421o0748c
57421.661281 -18.028  0.081  -223   18 c  0   1.39 167.68571   4.84739  7462.95  9068.33 3.77 3.66  82.2 -0.417 19.22 20.89 02a57421o0771c
57421.669191 -18.142  0.160  -201   32 c  0   1.47 167.68571   4.84739  7405.79  9029.85 4.11 3.94  79.2 -0.378 18.68 20.04 02a57421o0784c
57422.623730 -17.903  0.061  -250   15 c  0   1.58 167.68571   4.84739  6380.56 10290.13 4.01 3.92  40.6 -0.407 19.38 21.29 02a57422o0709c
57422.628581 -17.512  0.066  -359   24 c  0   1.36 167.68571   4.84739  9264.56   577.34 5.06 4.00  14.3 -0.426 19.31 21.25 02a57422o0717c
57422.644359 -18.174  0.099  -195   19 c  0   1.28 167.68571   4.84739  6091.20  9701.30 4.02 3.89  78.4 -0.393 19.29 21.17 02a57422o0743c
57422.658948 -18.242  0.087  -183   16 c  0   1.47 167.68571   4.84739  7251.73  9124.25 3.85 3.63  80.6 -0.417 19.28 21.05 02a57422o0767c
57422.667436 -18.655  0.179  -125   22 c  0   1.88 167.68571   4.84739  7407.11  9029.69 3.94 3.71  81.3 -0.412 18.88 20.35 02a57422o0781c
57428.613052 -17.878  0.051  -256   13 c  0   2.51 167.68571   4.84739  6613.82 10295.09 3.72 3.69  31.8 -0.405 19.57 21.58 02a57428o0677c
57428.617968 -17.937  0.068  -243   16 c  0   1.74 167.68571   4.84739  9495.01   571.82 4.84 3.64  17.0 -0.445 19.57 21.51 02a57428o0685c
57428.636958 -18.153  0.077  -199   15 c  0   1.84 167.68571   4.84739  6360.05  9710.03 3.70 3.60  82.6 -0.428 19.51 21.46 02a57428o0716c
57428.654729 -18.041  0.067  -221   15 c  0   1.41 167.68571   4.84739  7546.81  9134.70 3.74 3.48  86.2 -0.436 19.45 21.34 02a57428o0745c
57428.666366 -18.515  0.157  -143   22 c  0   2.07 167.68571   4.84739  7529.37  8978.58 3.76 3.46  86.5 -0.440 18.93 20.30 02a57428o0764c
57436.319019 -17.843  0.240  -265   64 c  0   1.30 167.68571   4.84739  4418.38   694.08 5.71 4.45  -7.1 -0.437 18.00 19.11 02a57436o0184c
57436.323923 -17.995  0.260  -230   60 c  0   1.05 167.68571   4.84739  1533.65 10429.44 4.68 4.42 -33.5 -0.345 18.13 19.21 02a57436o0192c
57436.333094 -18.877  0.487  -102   50 c  0   1.23 167.68571   4.84739  4704.41  1283.34 4.80 3.86  -5.6 -0.472 18.29 19.32 02a57436o0207c
57436.347197 -17.847  0.161  -264   42 c  0   1.36 167.68571   4.84739  3541.30  1865.44 4.72 3.90 -11.9 -0.426 18.36 19.44 02a57436o0230c
57436.362506 -17.792  0.135  -277   37 c  0   1.36 167.68571   4.84739  3268.74  1671.45 4.80 3.86 -12.5 -0.426 18.44 19.56 02a57436o0245c
57444.553884 -16.853  0.052  -659   34 o  0   1.98 167.68571   4.84739  6484.41  9429.27 3.63 3.45  79.6 -0.469 18.39 19.27 02a57444o0262o
57444.597245 -16.946  0.081  -605   49 o  0   1.97 167.68571   4.84739  7381.42  9010.20 3.67 3.34  80.5 -0.516 18.28 19.09 02a57444o0293o
57445.515711 -17.066  0.053  -541   29 o  0   1.57 167.68571   4.84739  6230.02 10284.60 3.51 3.34   9.9 -0.444 18.76 19.86 02a57445o0610o
57445.520108 -16.779  0.069  -706   49 o  0   1.22 167.68571   4.84739  9112.63   553.46 4.69 3.38  18.6 -0.518 18.76 19.87 02a57445o0618o
57445.538013 -16.977  0.046  -588   27 o  0   2.00 167.68571   4.84739  5939.79  9700.47 3.45 3.37 -78.3 -0.467 18.72 19.81 02a57445o0651o
57445.560300 -17.098  0.056  -526   30 o  0   1.85 167.68571   4.84739  7099.93  9122.49 3.47 3.19  88.5 -0.482 18.69 19.72 02a57445o0692o
57445.582872 -16.949  0.051  -603   31 o  0   2.42 167.68571   4.84739  7372.89  9009.31 3.58 3.21  87.3 -0.488 18.63 19.67 02a57445o0733o
