###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57300.406721 -22.291  6.800    -4   30 o  0   1.11  30.07274  31.44098  1336.16  7421.13 4.03 3.34 -60.3 -0.475 18.80 20.57 02a57300o0597o
57300.473976 -16.987  1.331  -582  775 o  0   0.90  30.07274  31.44098  2822.87  6011.08 3.71 3.19 -68.8 -0.729 18.16 19.59 02a57300o0799o
57302.401126  21.226  2.154    12   25 o  0   1.15  30.07274  31.44098  1349.65  7424.81 4.30 3.42 -56.0 -0.452 19.12 20.85 02a57302o0331o
57302.413419  20.652  1.333    20   27 o  0   0.87  30.07274  31.44098  1346.30  7427.03 4.45 3.52 -55.7 -0.456 19.09 20.84 02a57302o0350o
57302.441561  22.027  4.286     6   24 o  0   0.85  30.07274  31.44098  2835.95  6002.61 4.01 3.37 -51.9 -0.483 19.15 20.89 02a57302o0393o
57302.470584 -20.669  0.960   -20   19 o  0   1.34  30.07274  31.44098  2840.98  6007.36 3.99 3.35 -56.4 -0.476 19.18 20.93 02a57302o0437o
57314.427978 -22.561  5.500    -3   19 c  0   0.75  30.07274  31.44098  1418.63  7451.80 4.55 3.63 -58.0 -0.453 19.52 21.54 02a57314o0336c
57314.445763  21.816  3.000     7   20 c  0   0.93  30.07274  31.44098  1416.49  7452.99 4.52 3.62 -58.1 -0.453 19.53 21.55 02a57314o0360c
57314.476582  20.538  1.400    22   31 c  0   0.99  30.07274  31.44098  7748.93  4617.42 4.06 3.88  85.5 -0.443 18.75 20.67 02a57314o0404c
57314.506473 -24.066 25.000    -1   22 c  0   0.78  30.07274  31.44098  7747.51  4621.00 3.94 3.81  82.0 -0.453 19.37 21.33 02a57314o0449c
57316.400468  20.417  0.962    25   24 c  0   0.92  30.07274  31.44098  1423.81  7442.94 4.74 3.90 -56.2 -0.443 19.09 20.82 02a57316o0293c
57316.413986 -20.950  1.562   -15   24 c  0   0.82  30.07274  31.44098  1427.11  7447.70 4.78 3.89 -55.4 -0.436 19.16 20.95 02a57316o0313c
57316.439671 -22.005  3.429    -6   20 c  0   0.82  30.07274  31.44098  2917.97  6023.52 4.34 3.77 -49.8 -0.438 19.45 21.46 02a57316o0352c
57316.461566 -22.114  3.167    -5   16 c  0   1.05  30.07274  31.44098  7738.03  4619.66 4.25 4.19  -9.0 -0.410 19.43 21.47 02a57316o0385c
57319.327560  20.559  2.318    22   50 o  0   0.98  30.07274  31.44098  1363.08  7434.25 4.65 3.04 -65.5 -0.476 18.34 19.45 02a57319o0225o
57319.352408  19.337  0.662    67   44 o  0   0.92  30.07274  31.44098  1364.38  7437.14 4.80 3.16 -64.5 -0.451 18.40 19.57 02a57319o0261o
57319.381008 -20.224  1.294   -30   38 o  0   0.81  30.07274  31.44098  2851.41  6019.25 4.26 3.22 -62.4 -0.469 18.49 19.69 02a57319o0301o
57319.414226 -20.219  1.273   -30   38 o  0   0.89  30.07274  31.44098  2852.00  6024.91 4.31 3.42 -61.6 -0.473 18.53 19.75 02a57319o0347o
57324.378505 -19.332  0.781   -67   52 o  0   0.97  30.07274  31.44098  1398.77  7455.60 5.03 3.42 -63.7 -0.428 18.16 19.05 02a57324o0317o
57324.391803 -20.243  1.778   -29   52 o  0   0.99  30.07274  31.44098  1395.52  7461.10 5.02 3.56 -61.0 -0.436 18.15 19.01 02a57324o0337o
57324.423523 -19.920  1.333   -39   52 o  0   0.95  30.07274  31.44098  2886.49  6036.64 4.41 3.44 -60.8 -0.475 18.20 19.05 02a57324o0385o
57324.450554  19.081  0.602    85   51 o  0   0.93  30.07274  31.44098  7846.36  4635.03 4.06 3.64 -80.4 -0.513 18.18 19.11 02a57324o0425o
57327.432602  19.880  0.758    41   31 o  0   1.41  30.07274  31.44098  9361.99  3215.08 4.88 4.11  26.0 -0.481 18.71 20.14 02a57327o0370o
57327.455922 -20.453  1.421   -24   34 o  0   1.10  30.07274  31.44098  9353.63  3216.39 4.90 4.18  23.5 -0.476 18.68 20.09 02a57327o0404o
57327.495564 -20.589  1.476   -21   31 o  0   1.16  30.07274  31.44098  7857.94  4644.32 4.07 3.92 -71.6 -0.490 18.65 20.06 02a57327o0462o
57327.521525  20.785  1.765    18   31 o  0   1.33  30.07274  31.44098  7855.86  4648.67 4.08 4.05  61.4 -0.487 18.55 19.91 02a57327o0497o
57362.329439  20.853  1.588    16   26 o  0   0.77  30.07274  31.44098  9791.54  2729.90 4.33 3.83  39.3 -0.461 19.21 20.98 02a57362o0209o
57362.330918 -21.515  2.625    -9   24 o  0   1.06  30.07274  31.44098   276.20  3323.15 5.34 3.76 -43.6 -0.422 19.24 21.00 02a57362o0211o
57362.353430  22.471  6.750     4   25 o  0   0.80  30.07274  31.44098 10081.18  3325.84 4.18 3.77  54.9 -0.469 19.23 21.04 02a57362o0243o
57362.361853 -20.676  1.368   -20   27 o  0   0.74  30.07274  31.44098  9201.90  2139.48 4.45 3.95  18.7 -0.451 19.18 21.03 02a57362o0254o
57362.390176 -19.737  0.455   -46   21 o  0   1.17  30.07274  31.44098  8885.79  3893.03 3.89 3.70  53.0 -0.445 19.21 20.96 02a57362o0293o
57363.333089 -20.997  1.556   -14   22 o  0   0.93  30.07274  31.44098  9793.44  2729.52 3.86 3.44  52.5 -0.489 19.18 20.80 02a57363o0182o
57363.336987  20.032  0.743    35   26 o  0   0.98  30.07274  31.44098   280.31  3325.57 4.93 3.67 -43.6 -0.426 19.17 20.83 02a57363o0188o
57363.359545  20.129  0.762    32   25 o  0   0.89  30.07274  31.44098 10082.29  3328.66 3.75 3.37  75.9 -0.480 19.20 20.87 02a57363o0221o
57363.365832  22.052  3.714     6   20 o  0   1.14  30.07274  31.44098  9204.83  2142.06 3.68 3.50  29.4 -0.503 19.23 20.90 02a57363o0230o
57363.383794 -19.659  0.400   -50   20 o  0   0.94  30.07274  31.44098  8885.64  3892.16 3.69 3.50  66.0 -0.458 19.26 20.99 02a57363o0256o
57364.313016 -20.877  1.476   -16   24 o  0   1.05  30.07274  31.44098  9794.10  2731.01 3.78 3.47  52.5 -0.483 19.15 20.69 02a57364o0229o
57364.320234  21.682  3.625     8   28 o  0   0.66  30.07274  31.44098   280.83  3324.22 4.94 3.59 -43.1 -0.413 19.15 20.70 02a57364o0240o
57364.333100  21.525  2.583     9   23 o  0   0.87  30.07274  31.44098 10088.04  3325.98 3.76 3.37  71.4 -0.477 19.18 20.74 02a57364o0259o
57364.348895 -21.057  1.667   -14   23 o  0   0.78  30.07274  31.44098  9203.94  2138.66 3.73 3.44  41.2 -0.496 19.18 20.72 02a57364o0279o
57364.355151 -23.118 10.667    -2   22 o  0   0.86  30.07274  31.44098  8888.78  3879.90 3.60 3.24  75.8 -0.462 19.20 20.75 02a57364o0289o
57365.333734  19.631  0.446    51   23 o  0   0.83  30.07274  31.44098  9785.92  2734.77 3.79 3.50  54.7 -0.482 19.26 20.92 02a57365o0264o
57365.341827 -20.453  1.125   -24   27 o  0   0.76  30.07274  31.44098   271.89  3328.18 5.09 3.62 -43.5 -0.410 19.26 20.93 02a57365o0277o
57365.342441 -20.660  1.148   -20   23 o  0   0.88  30.07274  31.44098 10080.66  3327.41 3.71 3.30  76.2 -0.475 19.28 20.93 02a57365o0278o
57365.367394  20.991  1.444    15   21 o  0   1.23  30.07274  31.44098  9198.57  2148.01 3.82 3.59  28.9 -0.485 19.23 20.90 02a57365o0318o
57365.388741  20.699  1.280    19   24 o  0   0.80  30.07274  31.44098  8882.60  3897.78 3.73 3.48  70.3 -0.456 19.18 20.84 02a57365o0350o
57384.293873 -21.849  4.375    -7   29 o  0   1.03  30.07274  31.44098  9639.43  2941.61 3.89 3.59  72.0 -0.460 18.85 20.22 02a57384o0145o
57384.297110  20.677  1.571    20   31 o  0   1.13  30.07274  31.44098   127.97  3538.63 4.65 3.65 -46.2 -0.421 18.86 20.19 02a57384o0150o
57384.309932  20.567  1.519    22   33 o  0   0.83  30.07274  31.44098  9930.52  3534.16 3.90 3.46  80.1 -0.459 18.81 20.14 02a57384o0170o
57384.326279 -19.721  0.607   -47   28 o  0   1.12  30.07274  31.44098  9051.27  2349.21 3.76 3.54  60.6 -0.469 18.79 20.08 02a57384o0195o
57384.342736 -19.867  0.804   -41   33 o  0   0.88  30.07274  31.44098  8737.60  4092.52 3.79 3.46  78.4 -0.435 18.75 20.04 02a57384o0220o
57385.287186  21.895  4.000     6   25 o  0   1.05  30.07274  31.44098  9641.92  2943.89 4.00 3.73  54.0 -0.485 19.11 20.72 02a57385o0178o
57385.293010  19.739  0.651    46   30 o  0   0.83  30.07274  31.44098   130.57  3541.40 5.35 3.69 -44.8 -0.416 19.13 20.75 02a57385o0187o
57385.303344 -20.539  1.259   -22   28 o  0   0.92  30.07274  31.44098  9934.59  3537.22 3.91 3.37  77.1 -0.477 19.05 20.60 02a57385o0203o
