###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57402.585061  20.298  0.559    28   15 c  0   1.31 183.65451  24.30437  1951.75  2155.23 4.72 3.83 -24.4 -0.414 19.65 21.73 02a57402o0588c
57402.592779  23.948 17.000     1   16 c  0   1.25 183.65451  24.30437  1669.72  1565.54 4.90 3.74 -25.9 -0.433 19.68 21.74 02a57402o0599c
57402.626104  20.305  0.500    27   14 c  0   1.53 183.65451  24.30437  2523.51  2755.71 4.21 3.63 -27.9 -0.412 19.77 21.86 02a57402o0646c
57402.636188  20.495  0.642    23   15 c  0   1.36 183.65451  24.30437  2823.51  1012.19 4.50 3.57 -19.1 -0.468 19.78 21.84 02a57402o0659c
57403.584091  22.064  2.917     5   16 c  0   1.36 183.65451  24.30437  1959.03  2150.99 4.71 3.69 -28.2 -0.429 19.70 21.73 02a57403o0590c
57403.588311 -20.857  1.030   -16   17 c  0   1.30 183.65451  24.30437  1672.04  1563.17 5.03 3.82 -25.7 -0.427 19.66 21.72 02a57403o0596c
57403.625012  23.356  9.500     2   16 c  0   1.26 183.65451  24.30437  2525.05  2753.82 4.35 3.71 -26.9 -0.406 19.72 21.77 02a57403o0647c
57403.631306  17.424  0.431   389  168 c  0   0.35 183.65451  24.30437  3305.97    39.33 4.92 3.68 -15.2 -0.463 19.72 21.79 02a57403o0657c
57403.635233  17.434  0.050   386   19 c  0   9.77 183.65451  24.30437  2825.22  1011.79 4.77 3.75 -18.8 -0.444 19.70 21.76 02a57403o0661c
57415.613144  19.798  0.907    44   40 o  0   1.25 183.65451  24.30437  7957.42  9208.33 3.80 3.67  83.6 -0.476 18.54 19.62 02a57415o0660o
57415.626752 -19.953  1.143   -38   43 o  0   1.18 183.65451  24.30437  7663.75  8619.50 4.09 3.88  75.8 -0.418 18.47 19.63 02a57415o0680o
57415.649614  19.875  0.835    41   34 o  0   1.41 183.65451  24.30437  8810.72  8055.05 3.63 3.32  88.5 -0.462 18.62 19.67 02a57415o0710o
57415.665745 -19.941  1.028   -38   39 o  0   1.16 183.65451  24.30437  9058.98  7984.79 3.72 3.34  89.3 -0.460 18.52 19.53 02a57415o0734o
57420.589371  20.859  0.979    16   16 c  0   1.26 183.65451  24.30437  8383.65  8997.07 3.74 3.64  80.8 -0.413 19.51 21.30 02a57420o0558c
57420.605134 -21.250  1.286   -12   15 c  0   1.15 183.65451  24.30437  8097.03  8407.80 3.68 3.49  88.1 -0.427 19.49 21.29 02a57420o0581c
