###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57233.336650 -20.028  1.020   -35   36 o  0   1.18 269.04888  62.75708  3917.52  5312.50 3.57 3.32 -77.9 -0.441 18.50 19.41 02a57233o0076o
57233.355648 -20.411  1.743   -25   43 o  0   1.20 269.04888  62.75708  2467.29  6822.24 3.54 3.30 -79.7 -0.460 18.50 19.40 02a57233o0087o
57234.334605  22.648 14.750     3   47 o  0   1.40 269.04888  62.75708  3917.96  5310.67 3.79 3.45 -74.5 -0.446 18.26 19.06 02a57234o0038o
57234.353653 -19.113  0.898   -82   74 o  0   1.02 269.04888  62.75708  2465.15  6820.68 3.93 3.59 -69.5 -0.439 18.22 19.06 02a57234o0053o
57305.213037 -20.968  1.941   -15   29 c  0   0.79 269.04888  62.75708  3825.00  5531.02 4.13 3.81 -66.6 -0.461 19.11 20.81 02a57305o0038c
57305.223880  19.842  0.581    42   24 c  0   0.87 269.04888  62.75708  3821.08  5529.31 4.36 4.04 -63.6 -0.459 19.25 21.21 02a57305o0055c
57305.242929  20.357  0.852    26   22 c  0   1.08 269.04888  62.75708  2361.47  7034.44 4.51 3.88 -62.6 -0.445 19.24 21.22 02a57305o0085c
57305.259458  21.194  1.786    12   22 c  0   0.88 269.04888  62.75708  2358.97  7033.99 4.19 3.59 -64.4 -0.454 19.28 21.16 02a57305o0111c
57307.264464  22.912  8.000     2   20 c  0   0.87 269.04888  62.75708  2380.42  7033.00 4.15 3.66 -61.9 -0.435 19.42 21.39 02a57307o0034c
57320.225912  19.312  0.699    68   48 o  0   1.08 269.04888  62.75708  3882.62  5545.92 3.24 2.82 -63.3 -0.545 18.16 19.15 02a57320o0071o
57320.252319 -21.611  7.889    -8   65 o  0   0.78 269.04888  62.75708  3871.46  5538.67 3.56 3.04 -64.3 -0.502 18.03 19.07 02a57320o0112o
57328.209663   0.000 19.742     0   46 o  0   1.05 269.04888  62.75708  3933.34  5557.22 4.28 3.51 -71.6 -0.477 18.44 20.03 02a57328o0052o
57328.229290 -20.888  2.538   -16   41 o  0   1.04 269.04888  62.75708  3927.65  5557.05 4.14 3.36 -67.6 -0.455 18.52 20.10 02a57328o0083o
57440.596073 -19.444  0.859   -61   52 o  0   0.88 269.04888  62.75708  7252.45  4568.02 3.67 3.52  78.7 -0.471 18.10 18.82 02a57440o0695o
57440.610437 -19.487  0.815   -58   47 o  0   1.00 269.04888  62.75708  7545.62  5140.95 3.68 3.33  84.8 -0.480 18.18 18.92 02a57440o0722o
57440.625621  22.159  8.833     5   44 o  0   1.05 269.04888  62.75708  6387.73  5758.37 3.77 3.53 -83.8 -0.461 18.19 19.02 02a57440o0749o
57440.639625  22.204  8.667     5   41 o  0   1.07 269.04888  62.75708  6167.98  6035.38 3.72 3.44 -82.9 -0.465 18.24 19.08 02a57440o0775o
57441.589166  19.674  0.983    49   48 o  0   1.16 269.04888  62.75708  7026.64  4960.64 3.67 3.39 -87.0 -0.480 18.07 18.79 02a57441o0693o
57441.603205  20.791  2.585    18   45 o  0   1.40 269.04888  62.75708  7319.35  5534.33 3.77 3.41  88.7 -0.475 18.09 18.85 02a57441o0720o
57441.617363 -23.200 24.400    -2   46 o  0   1.25 269.04888  62.75708  6153.41  6148.01 3.56 3.17 -82.8 -0.487 18.16 18.88 02a57441o0747o
57441.631727 -20.160  1.250   -31   39 o  0   1.29 269.04888  62.75708  6165.65  6033.35 3.63 3.28 -83.2 -0.487 18.18 18.95 02a57441o0774o
57448.636183 -21.251  1.618   -12   19 c  0   1.17 269.04888  62.75708  6810.66  4974.56 3.64 3.50 -86.4 -0.427 19.14 20.63 02a57448o0667c
57448.652953  20.058  0.612    34   21 c  0   0.95 269.04888  62.75708  7102.18  5533.29 3.79 3.55 -89.1 -0.418 19.05 20.52 02a57448o0701c
57448.669259  18.651  1.330   126  167 c  0   0.94 269.04888  62.75708  5935.31  6144.48 3.81 3.53 -84.7 -0.417 17.46 17.50 02a57448o0734c
57449.626099  25.064 51.000     0   18 c  0   1.07 269.04888  62.75708  7054.53  4908.07 3.68 3.51  89.3 -0.432 19.21 20.79 02a57449o0815c
57449.642972 -22.501  5.455    -4   20 c  0   0.93 269.04888  62.75708  7345.98  5486.26 3.66 3.37  87.1 -0.442 19.24 20.81 02a57449o0849c
57449.659416 -21.156  2.000   -12   25 c  0   1.08 269.04888  62.75708  6176.88  6102.11 3.60 3.34 -84.7 -0.446 18.80 19.96 02a57449o0882c
57458.609180  21.260  1.152    11   13 c  0   1.49 269.04888  62.75708  7144.55  4750.34 3.67 3.51  85.6 -0.417 19.60 21.61 02a57458o0783c
57458.626332  22.825  5.571     3   15 c  0   1.16 269.04888  62.75708  7438.62  5326.33 3.93 3.77  78.4 -0.396 19.54 21.63 02a57458o0817c
57458.643020 -21.132  1.400   -13   18 c  0   0.91 269.04888  62.75708  6276.97  5944.07 4.15 3.99 -72.3 -0.380 19.43 21.57 02a57458o0850c
57458.660458  22.715 20.375     3   61 c  0   1.42 269.04888  62.75708  6173.76  6048.37 3.88 3.62 -82.6 -0.419 18.00 18.93 02a57458o0884c
57466.576480  21.891  3.812     6   24 o  0   1.15 269.04888  62.75708  7107.42  4654.63 3.67 3.45  86.4 -0.486 18.92 20.38 02a57466o0735o
57466.589879  21.731  2.737     7   20 o  0   1.15 269.04888  62.75708  7395.80  5226.44 3.69 3.39 -88.5 -0.486 19.19 20.89 02a57466o0762o
57466.606131  20.351  0.653    26   17 o  0   1.39 269.04888  62.75708  6234.76  5843.42 3.57 3.24 -84.1 -0.492 19.33 21.13 02a57466o0795o
57466.622414 -20.722  0.902   -19   17 o  0   1.34 269.04888  62.75708  6153.56  6042.22 3.62 3.25 -83.8 -0.487 19.34 21.17 02a57466o0828o
57470.554127  21.331 122.200    11 1303 o  0   1.70 269.04888  62.75708  5926.16  5840.16 4.47 3.66 -52.4 -0.485 15.29 15.12 02a57470o0703o
57470.567413  17.237  1.455   463  673 o  0   1.67 269.04888  62.75708  6148.79  6033.69 3.68 3.18 -86.2 -0.543 15.76 15.59 02a57470o0730o
57474.596616 -20.631  1.340   -20   27 o  0   1.23 269.04888  62.75708  7057.77  4886.69 3.72 3.41 -88.3 -0.486 18.68 19.93 02a57474o0682o
57474.620353 -21.411  2.920   -10   29 o  0   1.14 269.04888  62.75708  7359.05  5458.99 3.76 3.32  88.9 -0.494 18.69 19.95 02a57474o0721o
