###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57230.253088 -19.051  0.659   -87   57 o  0   1.03 214.22278  10.79786  3967.21  1860.34 4.23 3.91 -67.3 -0.442 18.34 19.38 02a57230o0016o
57230.254553 -19.216  0.654   -75   49 o  0   1.14 214.22278  10.79786  3967.33  1860.59 4.14 3.82 -70.7 -0.450 18.42 19.49 02a57230o0018o
57230.259150 -19.282  0.640   -70   45 o  0   0.90 214.22278  10.79786  2500.62  3319.72 4.15 3.76 -77.3 -0.439 18.54 19.69 02a57230o0024o
57230.297089 -18.981  0.404   -93   38 o  0   1.39 214.22278  10.79786  2483.98  3332.36 3.90 3.52 -66.9 -0.460 18.57 19.65 02a57230o0072o
57248.241491 -20.885  3.353   -16   54 c  0   0.88 214.22278  10.79786  3727.72  2065.35 4.35 4.11 -37.1 -0.425 18.36 19.41 02a57248o0006c
57248.242134  19.408  0.609    63   38 c  0   1.73 214.22278  10.79786  3727.83  2065.18 4.39 4.13 -44.0 -0.421 18.41 19.55 02a57248o0007c
57248.253187 -19.877  0.523   -41   21 c  0   1.58 214.22278  10.79786  2253.77  3522.23 4.36 3.98 -43.7 -0.427 19.21 21.03 02a57248o0023c
57248.278075  20.245  0.750    29   22 c  0   1.50 214.22278  10.79786  2254.15  3519.99 4.29 3.85 -45.9 -0.427 19.28 21.18 02a57248o0058c
57250.282856 -19.900  0.676   -40   27 c  0   1.28 214.22278  10.79786  2245.24  3528.51 4.27 3.87 -55.1 -0.421 18.91 20.72 02a57250o0036c
57436.444934 -18.590  0.500  -133   66 c  0   1.52 214.22278  10.79786  7398.89  8488.17 4.21 3.97  69.4 -0.397 18.31 19.42 02a57436o0384c
57436.458487  19.275  0.884    71   63 c  0   1.18 214.22278  10.79786  7704.62  9075.72 4.41 4.18  62.7 -0.368 18.40 19.59 02a57436o0407c
57436.472145  21.423  5.261    10   52 c  0   1.12 214.22278  10.79786  6518.80  9665.69 4.10 3.94  46.5 -0.389 18.52 19.68 02a57436o0430c
