###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57358.667527 -18.053  0.889  -218  194 o  0   1.17 182.90417   0.32231  7768.60   173.12 4.04 3.48   5.7 -0.533 17.22 17.05 02a57358o0788o
57359.672525 -16.205  0.583 -1196  697 o  0   1.00 182.90417   0.32231  7767.34   177.49 4.92 3.96 -34.9 -0.435 16.48 15.86 02a57359o0666o
57399.593127  17.395  0.426   400  170 c  0   0.64 182.90417   0.32231  7760.69    34.40 4.35 3.50  10.2 -0.439 19.61 21.53 02a57399o0633c
57399.608250 -24.944 115.000    -0   44 c  0   1.05 182.90417   0.32231  8318.61   613.78 4.11 3.58  13.2 -0.441 19.59 21.51 02a57399o0655c
57400.589935  20.648  1.220    20   24 c  0   0.47 182.90417   0.32231  4006.68  9765.11 4.14 4.03  75.6 -0.387 19.59 21.67 02a57400o0592c
57400.610771  21.354  1.357    10   14 c  0   0.82 182.90417   0.32231  3680.76  9165.97 4.00 3.79  80.1 -0.408 19.63 21.69 02a57400o0623c
57400.632039  20.941  1.323    15   20 c  0   1.21 182.90417   0.32231  6063.80   127.02 4.93 3.90  -1.6 -0.449 19.65 21.75 02a57400o0653c
57400.648241  22.299  3.091     4   14 c  0   1.25 182.90417   0.32231  5799.57  1893.98 4.23 3.70  -2.6 -0.416 19.69 21.72 02a57400o0676c
57401.591282  22.242  3.923     5   18 c  0   0.84 182.90417   0.32231  3983.22  9913.15 3.84 3.75  60.8 -0.402 19.61 21.56 02a57401o0614c
57401.611503 -20.972  1.116   -15   17 c  0   0.88 182.90417   0.32231  3687.65  9329.28 3.76 3.62  82.3 -0.421 19.66 21.61 02a57401o0644c
57401.647292  21.120  1.029    13   13 c  0   1.31 182.90417   0.32231  5886.48  1971.64 4.02 3.59  -2.5 -0.428 19.67 21.58 02a57401o0695c
57408.571729  21.152  2.361    13   30 o  0   1.24 182.90417   0.32231  4572.89  9325.23 3.50 3.36  61.8 -0.446 18.74 19.84 02a57408o0604o
57408.605366  21.729  4.000     7   30 o  0   1.28 182.90417   0.32231  5896.77   792.28 4.24 3.46  -4.3 -0.497 18.84 20.05 02a57408o0654o
57408.605971  19.017  0.515    90   46 o  0   1.12 182.90417   0.32231  2114.02 10508.90 3.74 3.50  19.4 -0.415 18.83 20.03 02a57408o0655o
57408.617039 -21.533  3.045    -9   27 o  0   1.11 182.90417   0.32231  6765.26  1964.73 3.85 3.52   1.8 -0.461 18.94 20.26 02a57408o0672o
57408.641363 -20.840  1.622   -17   27 o  0   0.90 182.90417   0.32231  7067.56   209.23 4.24 3.32   1.5 -0.497 19.19 20.70 02a57408o0708o
57408.643170 -21.075  1.649   -14   22 o  0   1.02 182.90417   0.32231  3290.84  9917.61 3.55 3.47  12.0 -0.424 19.16 20.68 02a57408o0711o
57436.364283 -18.421  0.424  -156   66 c  0   1.33 182.90417   0.32231  4803.68  9496.99 4.46 4.42  26.0 -0.360 18.18 19.32 02a57436o0248c
57436.370821 -19.223  1.084   -74   80 c  0   1.14 182.90417   0.32231  8850.83   390.25 5.20 4.22  18.6 -0.413 18.29 19.40 02a57436o0259c
57436.377918  19.360  0.848    66   56 c  0   0.88 182.90417   0.32231  5088.79 10086.73 4.19 4.09  30.9 -0.388 18.38 19.48 02a57436o0271c
