###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57314.654618  17.817  1.583   271  429 c  0   1.59 149.91630  35.39512  7643.47  9425.04 4.31 3.67 -83.2 -0.476 17.22 17.02 02a57314o0645c
57316.590495 -21.116  2.200   -13   29 c  0   1.15 149.91630  35.39512  7656.53  9419.52 5.01 4.95 -11.2 -0.383 18.88 20.81 02a57316o0574c
57316.615733  20.001  0.600    36   22 c  0   1.10 149.91630  35.39512  7651.16  9422.45 4.63 4.41 -71.5 -0.388 19.08 20.95 02a57316o0607c
57316.633061  23.982 26.000     1   24 c  0   1.08 149.91630  35.39512  9140.76  7942.36 4.54 3.83  88.8 -0.441 19.16 20.94 02a57316o0634c
57316.647610 -19.955  1.884   -38   71 c  0   1.20 149.91630  35.39512  9142.40  7945.67 4.48 3.67  88.2 -0.447 18.35 19.36 02a57316o0652c
57324.584673 -19.563  0.923   -54   50 o  0   1.06 149.91630  35.39512  7628.94  9441.00 4.49 3.56 -80.6 -0.481 18.17 19.25 02a57324o0625o
57324.602556 -22.522 13.333    -4   48 o  0   1.05 149.91630  35.39512  7622.57  9443.04 4.91 4.07 -84.1 -0.450 18.13 19.34 02a57324o0653o
57324.618014  20.108  1.455    33   48 o  0   1.07 149.91630  35.39512  9118.93  7963.67 4.60 3.44 -89.7 -0.479 18.29 19.41 02a57324o0676o
57324.625719  19.956  1.135    38   43 o  0   1.26 149.91630  35.39512  9121.33  7966.19 4.64 3.70  87.9 -0.467 18.28 19.47 02a57324o0688o
57362.592153  20.601  1.737    21   36 o  0   1.08 149.91630  35.39512  3943.10    91.98 4.96 3.43 -12.0 -0.492 19.11 20.60 02a57362o0566o
57362.623169  20.317  1.154    27   31 o  0   0.94 149.91630  35.39512  4525.13   686.88 4.67 3.54 -11.5 -0.505 19.08 20.59 02a57362o0603o
57363.599397  21.411  3.000    10   30 o  0   0.92 149.91630  35.39512  3946.32    91.35 5.03 3.61 -13.7 -0.519 19.24 20.88 02a57363o0544o
57363.627801  20.660  1.421    20   28 o  0   1.21 149.91630  35.39512  4536.40   687.40 4.73 3.59 -10.9 -0.497 19.17 20.75 02a57363o0576o
57364.513086  19.626  0.700    51   36 o  0   1.05 149.91630  35.39512  3897.92    73.79 4.75 3.42 -12.9 -0.521 19.20 20.76 02a57364o0518o
57364.516137 -22.063  3.250    -5   18 o  0   1.61 149.91630  35.39512  7360.91  9781.73 3.41 3.36 -77.0 -0.424 19.23 20.82 02a57364o0523o
57364.524102 -20.371  0.892   -26   23 o  0   1.00 149.91630  35.39512  7056.89  9199.42 3.46 3.44  80.8 -0.436 19.22 20.85 02a57364o0536o
57364.536399  23.501 15.500     1   22 o  0   1.05 149.91630  35.39512  7973.38 10373.10 3.57 3.52 -20.6 -0.410 19.27 20.92 02a57364o0556o
57364.543122  20.775  1.333    18   24 o  0   1.40 149.91630  35.39512  4478.93   679.18 4.53 3.52 -10.2 -0.506 19.22 20.84 02a57364o0567o
57364.551093  21.855  3.300     7   22 o  0   1.20 149.91630  35.39512  8276.75  8611.32 3.50 3.19 -89.4 -0.472 19.24 20.83 02a57364o0580o
57365.580596  19.360  0.337    66   22 o  0   1.22 149.91630  35.39512  7397.84  9798.54 3.43 3.38   3.5 -0.438 19.11 20.59 02a57365o0609o
