###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57230.298808  21.143  2.941    13   37 o  0   1.43 248.08632  19.84012  4686.96  9708.23 3.62 3.49 -13.1 -0.440 18.65 19.78 02a57230o0074o
57230.329443  22.970 19.333     2   46 o  0   1.53 248.08632  19.84012  4679.43  9715.37 3.72 3.62 -37.5 -0.435 18.58 19.69 02a57230o0113o
57248.280236  22.384  4.800     4   19 c  0   1.35 248.08632  19.84012  4444.13  9923.39 4.19 3.92 -57.1 -0.418 19.60 21.72 02a57248o0061c
57250.284918 -20.075  0.676   -34   23 c  0   1.18 248.08632  19.84012  4432.65  9932.53 4.04 3.97 -27.4 -0.408 19.39 21.44 02a57250o0039c
57250.304184  19.777  0.676    45   30 c  0   1.43 248.08632  19.84012  4429.17  9934.08 3.97 3.85 -29.0 -0.405 19.05 21.03 02a57250o0066c
57451.624296 -19.942  0.506   -38   19 c  0   1.45 248.08632  19.84012  6494.70   377.23 4.57 3.47   2.5 -0.489 19.54 21.35 02a57451o0764c
57451.646568  21.499  1.731     9   16 c  0   1.50 248.08632  19.84012  2488.03 10095.01 3.86 3.73 -28.3 -0.406 19.53 21.33 02a57451o0798c
57451.653587  20.850  1.233    17   20 c  0   1.22 248.08632  19.84012  6785.77   973.15 4.24 3.44   3.8 -0.495 19.43 21.08 02a57451o0807c
57455.628832  21.867  3.231     6   21 c  0   1.12 248.08632  19.84012  2496.48 10248.33 3.95 3.75 -10.0 -0.391 19.37 21.37 02a57455o0736c
57455.629927 -21.622  2.714    -8   22 c  0   1.32 248.08632  19.84012  6497.38   540.72 4.46 3.54   3.4 -0.470 19.35 21.34 02a57455o0738c
57455.645226  20.359  0.635    26   17 c  0   1.27 248.08632  19.84012  6762.25  1133.04 4.26 3.56   3.7 -0.471 19.73 21.78 02a57455o0762c
57463.592895  20.253  0.786    29   23 o  0   1.25 248.08632  19.84012  2174.94  9929.78 3.82 3.70 -32.0 -0.430 19.36 21.21 02a57463o0598o
57463.595039 -21.644  3.812    -8   30 o  0   1.32 248.08632  19.84012  6176.47   223.46 4.56 3.31  -0.4 -0.515 19.38 21.21 02a57463o0602o
57463.620257 -16.654  0.267  -791  212 o  0   1.46 248.08632  19.84012  2461.35 10530.32 3.86 3.68 -19.5 -0.408 19.44 21.31 02a57463o0643o
57463.623319 -20.522  1.041   -22   23 o  0   1.52 248.08632  19.84012  6466.83   825.34 4.36 3.27   1.4 -0.509 19.46 21.32 02a57463o0648o
57463.641385 -19.206  0.297   -76   22 o  0   1.18 248.08632  19.84012  5311.32  1413.73 4.34 3.44  -4.4 -0.498 19.41 21.26 02a57463o0669o
