###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57302.529801  20.039  0.902    35   32 o  0   0.99 106.99689  31.66541  1965.73  6946.43 4.04 3.32 -57.6 -0.480 18.79 20.20 02a57302o0530o
57314.567532 -20.941  1.333   -15   20 c  0   1.00 106.99689  31.66541  2030.64  6972.02 4.41 3.65 -56.0 -0.456 19.37 21.29 02a57314o0536c
57314.594290 -20.617  0.960   -21   20 c  0   0.96 106.99689  31.66541  2037.14  6974.67 4.33 3.61 -55.9 -0.465 19.39 21.28 02a57314o0575c
57314.624680 -20.760  1.042   -18   19 c  0   1.05 106.99689  31.66541  3510.97  5556.75 4.12 3.59 -49.2 -0.450 19.39 21.24 02a57314o0611c
57314.656604  19.825  6.672    43  284 c  0   1.28 106.99689  31.66541  3515.97  5566.44 4.03 3.51 -58.2 -0.520 17.25 17.00 02a57314o0648c
57316.532761 -19.984  0.575   -37   21 c  0   1.17 106.99689  31.66541  2047.64  6959.76 4.53 3.87 -47.4 -0.439 19.20 21.05 02a57316o0490c
57316.541752 -20.537  1.043   -22   23 c  0   1.16 106.99689  31.66541  2039.97  6964.07 4.67 4.01 -53.5 -0.425 19.15 21.02 02a57316o0504c
57316.574216 -22.562  5.750    -3   20 c  0   1.11 106.99689  31.66541  3527.02  5543.45 4.41 3.93 -38.6 -0.411 19.21 21.08 02a57316o0554c
57316.592417 -21.517  2.091    -9   19 c  0   1.04 106.99689  31.66541  3522.62  5548.40 4.31 3.80 -40.3 -0.423 19.28 21.13 02a57316o0577c
57319.526068 -20.445  1.593   -24   38 o  0   0.90 106.99689  31.66541  1982.06  6968.48 4.41 3.28 -62.1 -0.452 18.53 19.77 02a57319o0505o
57319.559243 -19.796  0.725   -44   32 o  0   0.97 106.99689  31.66541  1980.53  6973.34 4.31 3.25 -63.0 -0.449 18.81 20.26 02a57319o0553o
57324.521799 -20.050  1.531   -35   53 o  0   1.01 106.99689  31.66541  2019.14  6980.07 4.95 3.51 -63.3 -0.450 18.16 19.16 02a57324o0532o
57324.523727 -18.802  0.481  -109   53 o  0   0.88 106.99689  31.66541  2015.34  6980.63 4.73 3.41 -64.3 -0.447 18.18 19.16 02a57324o0535o
57324.550463 -18.646  0.403  -126   51 o  0   0.91 106.99689  31.66541  3494.80  5560.35 4.46 3.60 -54.8 -0.523 18.15 19.10 02a57324o0576o
57324.569313 -18.717  0.410  -118   48 o  0   1.12 106.99689  31.66541  3490.88  5566.27 4.54 3.59 -58.7 -0.510 18.23 19.24 02a57324o0601o
57327.608666 -20.333  1.852   -27   50 o  0   0.90 106.99689  31.66541  2046.09  7015.28 4.76 3.38 -65.1 -0.427 18.24 19.23 02a57327o0614o
57327.653461  18.933  0.769    97   74 o  0   1.07 106.99689  31.66541  8738.91  3675.82 3.84 3.65  40.6 -0.540 17.73 18.11 02a57327o0675o
57362.506216 -19.045  0.292   -88   26 o  0   0.94 106.99689  31.66541  1811.44  7321.86 3.93 3.39 -66.7 -0.454 19.22 20.84 02a57362o0445o
57362.534539   0.000 20.517    -0   22 o  0   1.17 106.99689  31.66541  9461.87  3778.01 3.61 3.25  72.0 -0.480 19.20 20.79 02a57362o0484o
57362.541383  21.097  1.889    13   25 o  0   0.99 106.99689  31.66541  8585.21  2596.09 3.60 3.42  32.6 -0.488 19.18 20.77 02a57362o0493o
57362.560710 -19.471  0.391   -59   23 o  0   1.03 106.99689  31.66541  8272.24  4341.22 3.54 3.26  81.7 -0.463 19.12 20.67 02a57362o0520o
57363.484612 -20.942  1.600   -15   24 o  0   0.93 106.99689  31.66541  1804.90  7320.34 3.89 3.42 -65.9 -0.454 19.34 21.07 02a57363o0388o
57363.513014 -20.260  0.757   -29   22 o  0   1.33 106.99689  31.66541  1522.07  6729.18 3.98 3.44 -64.8 -0.451 19.33 21.04 02a57363o0426o
57363.538286  20.374  0.886    26   23 o  0   1.12 106.99689  31.66541  8590.42  2596.13 3.66 3.43  34.5 -0.479 19.33 21.02 02a57363o0462o
57363.546606 -20.432  0.757   -24   18 o  0   1.16 106.99689  31.66541  8274.64  4334.40 3.54 3.22  77.7 -0.456 19.33 21.00 02a57363o0471o
57364.467797 -22.144  4.429    -5   22 o  0   1.15 106.99689  31.66541  1499.51  6725.98 3.76 3.31 -66.7 -0.470 19.28 20.87 02a57364o0445o
57364.477942 -21.120  1.632   -13   21 o  0   1.07 106.99689  31.66541  2376.49  7909.60 3.60 3.29 -72.7 -0.458 19.26 20.80 02a57364o0461o
57364.501410 -20.157  0.717   -31   22 o  0   1.17 106.99689  31.66541  2693.60  6168.73 3.65 3.32 -67.8 -0.445 19.26 20.85 02a57364o0499o
57365.492462 -20.467  1.032   -24   24 o  0   1.06 106.99689  31.66541  1808.91  7318.31 3.88 3.42 -67.1 -0.457 19.24 20.84 02a57365o0490o
57365.520478 -21.125  2.000   -13   26 o  0   0.91 106.99689  31.66541  1524.21  6725.54 3.90 3.39 -64.4 -0.462 19.20 20.77 02a57365o0528o
57365.534748  22.995 10.333     2   24 o  0   1.03 106.99689  31.66541  8581.98  2597.84 3.77 3.54  30.0 -0.462 19.13 20.72 02a57365o0547o
57365.543410 -20.841  1.458   -17   24 o  0   0.73 106.99689  31.66541  8271.39  4332.97 3.62 3.39  72.0 -0.444 19.15 20.71 02a57365o0560o
57384.426919 -19.900  1.208   -40   48 o  0   0.90 106.99689  31.66541  1748.55  7307.98 3.78 3.48 -78.0 -0.435 18.46 19.32 02a57384o0343o
57384.450505 -19.302  0.618   -69   43 o  0   1.21 106.99689  31.66541  1452.71  6722.41 3.88 3.55 -74.2 -0.439 18.44 19.31 02a57384o0376o
57384.453021 -19.863  1.161   -41   48 o  0   0.99 106.99689  31.66541  2321.13  7909.89 3.72 3.48 -89.5 -0.436 18.45 19.35 02a57384o0380o
57384.471585  17.159  1.152   497  573 o  0   1.05 106.99689  31.66541  8128.43  4546.18 3.76 3.69  66.4 -0.416 16.26 16.03 02a57384o0407o
57385.428628 -21.911  6.000    -6   38 o  0   0.81 106.99689  31.66541  1750.30  7305.59 3.95 3.34 -67.4 -0.468 18.76 19.96 02a57385o0360o
57385.466432 -19.399  0.483   -63   30 o  0   1.12 106.99689  31.66541  9312.70  3986.31 3.65 3.25  75.9 -0.475 18.77 19.92 02a57385o0413o
57385.473287  21.534  3.500     9   31 o  0   1.37 106.99689  31.66541  2323.91  7914.17 3.81 3.31 -72.9 -0.467 18.76 19.87 02a57385o0422o
57385.489881 -20.634  1.516   -20   31 o  0   1.00 106.99689  31.66541  8119.68  4548.30 3.57 3.17  83.0 -0.470 18.79 19.96 02a57385o0445o
57395.422818 -20.190  0.535   -30   16 c  0   1.17 106.99689  31.66541  1700.13  7246.39 3.85 3.61 -75.7 -0.417 19.62 21.56 02a57395o0359c
57395.445995 -19.974  0.597   -37   22 c  0   1.14 106.99689  31.66541  9127.97  3818.75 3.70 3.46  77.5 -0.421 19.64 21.57 02a57395o0393c
57395.451705 -20.915  1.347   -16   21 c  0   1.17 106.99689  31.66541  8266.42  2641.42 3.71 3.57  56.7 -0.420 19.64 21.57 02a57395o0401c
57395.468346 -19.931  0.635   -39   25 c  0   0.88 106.99689  31.66541  7991.67  4392.05 3.66 3.42  80.4 -0.400 19.60 21.53 02a57395o0424c
57402.423667  19.863  0.754    41   31 c  0   0.91 106.99689  31.66541  9009.55  3401.06 3.82 3.61  56.7 -0.427 19.63 21.59 02a57402o0373c
57402.451367 -20.595  0.710   -21   15 c  0   1.15 106.99689  31.66541  9299.37  3993.46 3.76 3.48  71.6 -0.426 19.62 21.58 02a57402o0411c
57402.458553 -20.098  0.838   -33   28 c  0   1.28 106.99689  31.66541  8422.33  2813.04 3.70 3.55  42.3 -0.425 19.63 21.58 02a57402o0420c
57402.475850 -20.163  0.867   -31   27 c  0   1.10 106.99689  31.66541  8104.60  4551.45 3.66 3.49  79.5 -0.411 19.59 21.53 02a57402o0442c
57403.425077 -18.668  0.309  -124   38 c  0   0.97 106.99689  31.66541  9010.27  3399.83 3.83 3.57  49.6 -0.428 19.62 21.59 02a57403o0373c
57403.449250 -20.036  0.441   -35   16 c  0   1.34 106.99689  31.66541  9296.51  3990.67 3.94 3.64  67.1 -0.420 19.57 21.58 02a57403o0408c
57403.458605 -18.822  0.432  -108   46 c  0   0.94 106.99689  31.66541  8424.09  2810.23 3.89 3.71  31.2 -0.408 19.58 21.59 02a57403o0422c
57403.490907 -17.754  0.259  -288   74 c  0   1.00 106.99689  31.66541  8106.83  4552.70 4.15 3.90 -84.9 -0.363 19.46 21.55 02a57403o0464c
57415.426211 -21.285  1.844   -11   20 o  0   1.56 106.99689  31.66541  8140.34  4043.14 3.58 3.31  81.6 -0.459 18.95 20.26 02a57415o0373o
57415.441661 -20.350  1.000   -26   26 o  0   0.94 106.99689  31.66541  7841.29  3457.83 3.46 3.32  70.5 -0.471 18.97 20.26 02a57415o0396o
57415.466148 -19.919  0.602   -39   24 o  0   1.42 106.99689  31.66541  9018.10  2902.13 3.55 3.36  51.2 -0.483 18.96 20.23 02a57415o0434o
57415.478852 -22.297  5.583    -4   24 o  0   1.41 106.99689  31.66541  9282.69  2831.14 3.56 3.34  58.8 -0.489 18.94 20.18 02a57415o0454o
57420.414860 -20.747  0.809   -18   15 c  0   1.30 106.99689  31.66541  8572.66  3857.91 4.04 3.85  71.0 -0.387 19.56 21.65 02a57420o0293c
57420.426340 -20.797  0.875   -17   15 c  0   1.24 106.99689  31.66541  8274.78  3269.41 3.80 3.74  72.7 -0.409 19.61 21.63 02a57420o0310c
57420.453653 -19.933  0.409   -39   16 c  0   1.15 106.99689  31.66541  9472.44  2714.58 4.25 4.03  33.8 -0.403 19.54 21.61 02a57420o0352c
57420.478465 -20.895  1.024   -16   16 c  0   1.08 106.99689  31.66541  9284.98  2829.47 3.87 3.66  49.1 -0.430 19.61 21.57 02a57420o0390c
57427.399630 -20.777  0.880   -18   16 c  0   1.23 106.99689  31.66541  8340.05  3759.15 3.75 3.63  50.9 -0.421 19.58 21.51 02a57427o0333c
57427.421057 -21.240  1.375   -12   16 c  0   1.08 106.99689  31.66541  8087.91  3186.17 3.83 3.62  25.6 -0.422 19.60 21.55 02a57427o0366c
