###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57313.582126 -19.831  0.684   -42   29 c  0   1.06 105.45882   4.91942  9195.93   569.78 5.55 3.98  22.6 -0.441 19.35 21.23 02a57313o0469c
57313.582770 -20.014  0.590   -36   21 c  0   1.02 105.45882   4.91942  8437.79 10367.68 4.70 4.17 -79.6 -0.397 19.31 21.24 02a57313o0470c
57313.607178 -19.007  0.338   -91   31 c  0   0.90 105.45882   4.91942  9186.28   578.14 5.70 4.23  22.5 -0.422 19.30 21.24 02a57313o0504c
57313.609108 -23.282 11.000    -2   19 c  0   1.08 105.45882   4.91942  8428.03 10374.74 4.71 4.03 -78.9 -0.403 19.34 21.24 02a57313o0507c
57313.632004  21.267  2.000    11   23 c  0   0.83 105.45882   4.91942  9906.58  8919.69 4.66 3.86  88.5 -0.422 19.30 21.15 02a57313o0538c
57319.518941 -22.088  7.600    -5   40 o  0   1.13 105.45882   4.91942  8388.20 10359.75 4.62 3.93 -78.6 -0.476 18.47 19.70 02a57319o0495o
57319.545283  21.130  2.692    13   34 o  0   1.18 105.45882   4.91942  8386.69 10366.69 4.46 3.74 -78.5 -0.490 18.66 19.97 02a57319o0532o
57319.566634  21.683  4.625     8   36 o  0   0.98 105.45882   4.91942  9865.36  8912.27 4.60 3.49  88.5 -0.484 18.92 20.46 02a57319o0564o
57319.593947 -20.415  1.308   -25   32 o  0   1.06 105.45882   4.91942  9856.59  8919.46 4.57 3.45 -89.1 -0.484 18.98 20.60 02a57319o0601o
57322.535994 -19.396  1.325   -63   84 o  0   0.90 105.45882   4.91942  9162.59   578.25 6.21 4.36  19.1 -0.458 18.01 18.88 02a57322o0617o
57322.540509 -18.533  0.455  -140   64 o  0   0.91 105.45882   4.91942  8404.67 10375.61 5.07 4.47 -88.0 -0.420 17.97 18.93 02a57322o0624o
57322.572114  21.792 12.250     7   85 o  0   0.87 105.45882   4.91942  9162.59   585.67 6.47 4.82  21.6 -0.436 17.97 18.97 02a57322o0670o
