###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57321.604286 -19.583  1.171   -53   62 o  0   1.00 103.99498 -36.46497  6504.67  1839.98 5.04 3.89   5.0 -0.509 17.96 18.91 02a57321o0611o
57321.634659 -19.760  1.162   -45   53 o  0   1.09 103.99498 -36.46497  4129.01  8808.71 4.81 4.04 -67.1 -0.457 17.98 19.19 02a57321o0657o
57329.588276 -17.713  0.277  -298   83 o  0   0.89 103.99498 -36.46497  5066.45  3309.36 4.66 3.99 -21.4 -0.455 17.75 19.02 02a57329o0590o
57329.617225 -18.322  0.543  -170   92 o  0   0.89 103.99498 -36.46497  5050.17  3316.68 4.89 3.63  -2.5 -0.469 17.19 18.49 02a57329o0632o
57368.470810 -18.359  0.144  -165   24 o  0   0.89 103.99498 -36.46497  4800.90  3609.13 4.03 3.78 -24.0 -0.409 18.90 20.56 02a57368o0455o
57368.491943 -18.446  0.164  -152   25 o  0   0.80 103.99498 -36.46497  4501.61  3025.18 4.02 3.66 -21.3 -0.429 18.95 20.60 02a57368o0486o
57368.504598 -18.516  0.176  -142   25 o  0   0.78 103.99498 -36.46497  5541.60  6261.59 3.59 3.30 -82.0 -0.451 19.01 20.54 02a57368o0505o
57369.475580 -18.411  0.177  -157   28 o  0   0.66 103.99498 -36.46497  4797.59  3606.57 3.78 3.55 -30.1 -0.466 18.99 20.58 02a57369o0277o
57369.481120 -18.429  0.158  -154   24 o  0   0.90 103.99498 -36.46497  4504.77  3025.25 3.94 3.53 -17.5 -0.468 18.99 20.60 02a57369o0286o
57369.513585 -18.665  0.159  -124   20 o  0   1.07 103.99498 -36.46497  5545.15  6262.20 3.61 3.33 -79.3 -0.460 19.07 20.68 02a57369o0334o
57369.519514 -18.593  0.189  -133   25 o  0   0.72 103.99498 -36.46497  5245.31  8007.39 3.61 3.25 -80.2 -0.470 19.08 20.66 02a57369o0343o
57370.470164 -19.511  0.344   -57   20 c  0   1.01 103.99498 -36.46497  4796.03  3607.82 4.38 4.05 -25.1 -0.386 19.37 21.41 02a57370o0454c
57370.475693 -19.524  0.404   -56   23 c  0   0.80 103.99498 -36.46497  4502.60  3026.40 4.49 4.01 -17.6 -0.390 19.23 21.25 02a57370o0463c
57380.448187 -18.996  0.515   -92   47 o  0   1.45 103.99498 -36.46497  4761.54  3617.28 4.02 3.75 -30.8 -0.459 18.07 18.87 02a57380o0361o
57380.454868  22.160 10.800     5   54 o  0   1.25 103.99498 -36.46497  4465.40  3036.99 4.34 3.84 -25.7 -0.439 18.01 18.84 02a57380o0371o
57380.486327 -18.385  0.344  -161   55 o  0   1.00 103.99498 -36.46497  5363.87  6503.04 3.94 3.51 -78.4 -0.454 18.06 18.85 02a57380o0418o
57380.491606 -18.303  0.550  -173   95 o  0   1.08 103.99498 -36.46497  5060.77  8247.29 3.80 3.30 -78.7 -0.491 18.09 18.84 02a57380o0426o
57397.377438 -19.493  0.321   -58   19 c  0   0.90 103.99498 -36.46497  4706.91  3429.91 4.00 3.81 -14.0 -0.405 19.45 21.44 02a57397o0278c
57397.394868 -19.277  0.249   -71   18 c  0   0.88 103.99498 -36.46497  4376.53  2838.13 4.16 3.73 -13.8 -0.406 19.51 21.53 02a57397o0299c
57397.411144 -18.965  0.178   -94   17 c  0   0.88 103.99498 -36.46497  5217.57  3990.32 3.79 3.71 -29.8 -0.403 19.56 21.62 02a57397o0318c
57397.427448 -19.457  0.265   -60   16 c  0   0.93 103.99498 -36.46497  4992.39  8188.72 3.88 3.66 -86.7 -0.416 19.48 21.57 02a57397o0337c
