###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57307.559385 -19.253  0.239   -72   17 c  0   1.11  93.29182  50.44137  4357.25  9504.27 4.41 3.86 -63.8 -0.410 19.47 21.53 02a57307o0368c
57307.588566 -20.360  0.794   -26   21 c  0   0.71  93.29182  50.44137  4359.21  9503.31 4.22 3.70 -61.0 -0.433 19.52 21.53 02a57307o0406c
57307.603340 -19.251  0.216   -72   16 c  0   1.18  93.29182  50.44137  5903.59  8056.86 4.06 3.59 -76.5 -0.440 19.52 21.54 02a57307o0427c
57307.623916 -19.684  0.369   -49   18 c  0   0.94  93.29182  50.44137  5905.06  8064.67 4.07 3.63 -77.1 -0.428 19.49 21.49 02a57307o0459c
57320.643735 -17.555  0.080  -345   28 o  0   4.24  93.29182  50.44137  6280.92  1128.77 4.97 3.39   2.8 -0.477 18.84 20.34 02a57320o0666o
57328.545880 -18.386  0.193  -160   31 o  0   1.13  93.29182  50.44137  4441.45  9542.72 4.17 3.37 -72.2 -0.508 18.73 20.07 02a57328o0552o
57328.560585 -19.406  0.548   -63   34 o  0   1.10  93.29182  50.44137  4440.01  9536.06 4.16 3.36 -68.3 -0.502 18.73 20.04 02a57328o0573o
57328.596163 -18.743  0.340  -116   39 o  0   1.36  93.29182  50.44137  4804.00  2598.28 4.73 3.72 -14.2 -0.510 18.67 20.00 02a57328o0619o
57328.632488 -19.084  0.430   -84   36 o  0   1.54  93.29182  50.44137  4796.80  2601.83 4.67 3.70 -16.1 -0.510 18.61 19.90 02a57328o0660o
57344.445170 -19.374  0.258   -65   17 c  0   1.07  93.29182  50.44137  4420.33  9538.26 3.73 3.64  88.8 -0.412 19.55 21.44 02a57344o0405c
57344.468676 -19.329  0.219   -67   15 c  0   1.33  93.29182  50.44137  4417.56  9543.29 3.85 3.76  82.6 -0.409 19.51 21.46 02a57344o0441c
57344.504300 -19.949  0.500   -38   19 c  0   1.09  93.29182  50.44137  4425.02  9543.95 4.13 3.98 -88.8 -0.389 19.41 21.37 02a57344o0496c
57364.412641 -17.635  0.088  -320   28 o  0   1.35  93.29182  50.44137  7095.58   100.57 4.43 3.41   1.7 -0.495 19.23 20.85 02a57364o0368o
