###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57404.332074 -17.131  0.096  -510   49 o  0   1.09  72.47732 -41.93813  4052.84  6031.48 3.95 2.54   0.6 -0.478 18.10 19.30 02a57404o0238o
57404.349058 -17.573  0.145  -339   49 o  0   2.54  72.47732 -41.93813  4356.10  6615.51 3.87 2.73   4.8 -0.475 18.18 19.39 02a57404o0266o
57404.366020 -17.213  0.074  -473   35 o  0   1.44  72.47732 -41.93813  3490.70  5443.51 3.90 3.30   2.1 -0.431 18.33 19.58 02a57404o0294o
57404.382981 -16.998  0.073  -576   42 o  0   1.03  72.47732 -41.93813  3181.60  7175.72 3.85 2.99  16.2 -0.458 18.14 19.46 02a57404o0322o
57405.332082 -17.156  0.104  -498   52 o  0   1.24  72.47732 -41.93813  4052.53  6026.90 4.22 2.90  -1.2 -0.438 17.96 19.17 02a57405o0212o
57405.349085 -17.937  0.209  -243   51 o  0   3.03  72.47732 -41.93813  4354.81  6610.84 4.14 3.25   4.6 -0.426 18.05 19.28 02a57405o0240o
57405.366101 -17.218  0.085  -471   40 o  0   1.29  72.47732 -41.93813  3490.83  5439.09 3.82 3.30   3.6 -0.438 18.24 19.39 02a57405o0268o
57405.383069 -16.956  0.094  -599   56 o  0   0.84  72.47732 -41.93813  3182.57  7170.86 3.80 2.93  17.6 -0.469 17.99 19.22 02a57405o0296o
57434.222539 -18.441  0.521  -153   80 c  0   0.84  72.47732 -41.93813  9586.71 10428.54 5.04 4.50  38.4 -0.338 17.97 19.52 02a57434o0064c
57446.268018 -17.052  0.064  -549   35 o  0   1.40  72.47732 -41.93813  3152.48  6088.64 3.94 3.12  14.1 -0.471 18.33 19.71 02a57446o0035o
57446.285161 -17.021  0.074  -564   42 o  0   1.12  72.47732 -41.93813  4325.49  5527.79 3.97 2.84  19.1 -0.508 18.21 19.62 02a57446o0069o
57447.245478 -17.093  0.072  -528   38 o  0   1.04  72.47732 -41.93813  3608.48  6814.75 4.18 3.20   3.8 -0.501 18.33 19.88 02a57447o0092o
57447.263433 -16.966  0.053  -594   32 o  0   1.37  72.47732 -41.93813  3315.69  6224.66 3.92 3.16   9.0 -0.492 18.37 19.85 02a57447o0127o
