###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57243.458130 -20.523  0.862   -22   19 c  0   0.96   3.50714 -23.19320  6832.16  6718.26 3.95 3.67 -82.8 -0.398 19.39 21.28 02a57243o0306c
57243.485222 -22.516  5.200    -4   19 c  0   1.22   3.50714 -23.19320  6774.56  6717.98 3.86 3.55 -82.3 -0.404 19.49 21.42 02a57243o0344c
57243.513505 -24.272 19.000    -1   14 c  0   1.80   3.50714 -23.19320  8210.97  5288.57 3.85 3.52  82.4 -0.413 19.47 21.33 02a57243o0374c
57243.515543  20.389  0.694    25   18 c  0   1.31   3.50714 -23.19320  8210.71  5289.10 3.84 3.50  84.9 -0.413 19.47 21.31 02a57243o0377c
57244.460439 -23.529 13.000    -1   18 c  0   0.91   3.50714 -23.19320  6787.43  6717.96 3.77 3.45 -85.0 -0.415 19.43 21.25 02a57244o0274c
57244.486762 -20.075  0.531   -34   18 c  0   1.12   3.50714 -23.19320  6782.39  6720.90 3.78 3.48 -83.0 -0.409 19.50 21.37 02a57244o0311c
57244.508872 -22.057  2.875    -6   16 c  0   1.34   3.50714 -23.19320  8218.83  5290.96 3.77 3.45  83.7 -0.419 19.51 21.36 02a57244o0342c
57244.510927  20.633  0.767    20   16 c  0   1.51   3.50714 -23.19320  8218.19  5291.27 3.75 3.43  84.0 -0.421 19.51 21.35 02a57244o0345c
57245.454988 -21.647  2.182    -8   17 c  0   1.14   3.50714 -23.19320  6796.10  6718.71 3.81 3.52 -86.5 -0.411 19.37 21.16 02a57245o0298c
57245.480681 -21.867  3.222    -6   21 c  0   0.90   3.50714 -23.19320  6790.02  6722.07 3.88 3.52 -83.4 -0.407 19.42 21.25 02a57245o0334c
57245.502724  20.041  0.429    35   15 c  0   1.94   3.50714 -23.19320  8226.31  5291.54 3.85 3.52  81.6 -0.416 19.42 21.23 02a57245o0365c
