###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57233.312022 -19.300  0.656   -69   45 o  0   1.06 267.09485  54.15147  4105.11  8092.29 3.58 3.40 -76.7 -0.441 18.56 19.52 02a57233o0057o
57233.371685 -20.654  2.214   -20   44 o  0   1.14 267.09485  54.15147  2682.50  9604.49 3.51 3.43 -46.5 -0.435 18.52 19.43 02a57233o0099o
57233.386618 -19.399  0.758   -63   48 o  0   1.29 267.09485  54.15147  2672.61  9610.18 3.47 3.40 -37.0 -0.437 18.50 19.39 02a57233o0109o
57234.332653  20.622  3.600    20   74 o  0   1.37 267.09485  54.15147  4096.34  8096.03 3.88 3.60 -65.9 -0.436 18.30 19.16 02a57234o0036o
57234.369895  18.645  0.487   126   62 o  0   1.33 267.09485  54.15147  2675.96  9601.37 3.79 3.57 -59.0 -0.434 18.29 19.10 02a57234o0064o
57234.386684  24.155 74.000     1   58 o  0   1.57 267.09485  54.15147  2667.11  9609.54 3.73 3.50 -60.3 -0.446 18.29 19.07 02a57234o0074o
57305.210477 -19.035  0.389   -88   34 c  0   1.12 267.09485  54.15147  3966.54  8320.28 4.46 4.08 -87.7 -0.444 18.90 20.51 02a57305o0034c
57305.218769  21.341  2.000    11   21 c  0   1.68 267.09485  54.15147  3960.73  8320.40 4.51 4.16 -79.3 -0.438 19.25 21.23 02a57305o0047c
57305.233410 -22.429  6.250    -4   24 c  0   0.94 267.09485  54.15147  2550.52  9822.23 4.55 4.14 -54.5 -0.434 19.30 21.28 02a57305o0070c
57305.240387  18.774  0.299   112   34 c  0   0.97 267.09485  54.15147  9535.84    72.65 5.71 4.01  24.6 -0.445 19.36 21.30 02a57305o0081c
57305.252435  22.015  3.833     6   22 c  0   1.35 267.09485  54.15147  2541.45  9818.85 4.43 4.01 -55.4 -0.427 19.31 21.25 02a57305o0100c
57305.260100  18.831  0.326   106   35 c  0   1.19 267.09485  54.15147  9532.34    70.70 5.91 4.10  25.8 -0.442 19.32 21.27 02a57305o0112c
57307.257458  20.655  1.000    20   20 c  0   1.19 267.09485  54.15147  2569.99  9819.29 4.28 3.96 -58.6 -0.405 19.44 21.45 02a57307o0023c
57307.265107  19.604  0.551    52   29 c  0   1.14 267.09485  54.15147  9558.71    71.98 5.32 3.92  25.6 -0.430 19.45 21.46 02a57307o0035c
57320.210339 -18.730  0.409  -117   48 o  0   1.21 267.09485  54.15147  4038.67  8339.54 4.12 2.98 -78.8 -0.523 18.24 19.31 02a57320o0047o
57320.224623 -19.400  0.750   -63   47 o  0   1.30 267.09485  54.15147  4032.76  8338.29 4.10 2.85 -77.3 -0.549 18.18 19.25 02a57320o0069o
57320.253599 -21.217  4.333   -12   51 o  0   1.19 267.09485  54.15147  2614.38  9836.93 5.20 3.41 -63.5 -0.423 18.03 19.06 02a57320o0114o
57320.262572 -19.925  2.118   -39   82 o  0   1.21 267.09485  54.15147  9601.87    87.47 7.96 4.60  24.2 -0.268 18.02 19.08 02a57320o0128o
57328.195669  18.687  0.583   122   71 o  0   1.13 267.09485  54.15147  4086.52  8350.10 4.42 3.22 -80.6 -0.440 17.96 19.09 02a57328o0030o
57328.209032 -20.667  2.278   -20   45 o  0   1.05 267.09485  54.15147  4082.09  8349.14 4.33 3.04 -79.9 -0.458 18.58 20.13 02a57328o0051o
57328.228647 -20.328  1.722   -27   46 o  0   1.53 267.09485  54.15147  2671.79  9851.34 4.75 3.35 -74.4 -0.431 18.37 19.95 02a57328o0082o
57328.242572 -19.741  1.333   -46   61 o  0   1.50 267.09485  54.15147  9660.06   106.70 6.49 3.69  18.7 -0.426 18.32 19.82 02a57328o0104o
57440.611041 -19.650  1.020   -50   51 o  0   1.31 267.09485  54.15147  7083.43  1785.67 4.58 3.56   5.1 -0.487 18.20 19.05 02a57440o0723o
57440.626129  20.010  1.312    36   47 o  0   1.09 267.09485  54.15147  7356.84  2365.11 4.17 3.66   9.8 -0.471 18.30 19.17 02a57440o0750o
57440.640132  19.211  0.503    75   38 o  0   1.23 267.09485  54.15147  6233.21  2973.61 3.95 3.57  -0.9 -0.465 18.35 19.22 02a57440o0776o
57440.650265 -20.087  1.165   -34   39 o  0   1.25 267.09485  54.15147  6029.77  3247.98 3.89 3.57  -3.4 -0.466 18.36 19.27 02a57440o0795o
57441.605829  20.665  2.575    20   51 o  0   1.22 267.09485  54.15147  6863.90  2178.79 4.22 3.51   1.9 -0.512 18.21 18.99 02a57441o0725o
57441.619999  18.760  0.419   114   48 o  0   1.21 267.09485  54.15147  7149.53  2758.28 3.89 3.47   7.0 -0.500 18.26 19.04 02a57441o0752o
57441.633874 -19.649  0.777   -50   39 o  0   1.35 267.09485  54.15147  6018.80  3363.07 3.72 3.40  -8.8 -0.483 18.30 19.10 02a57441o0778o
57441.643987  19.720  0.922    47   43 o  0   1.25 267.09485  54.15147  6030.73  3248.88 3.71 3.40  -6.7 -0.480 18.33 19.13 02a57441o0797o
57448.640044  21.129  1.727    13   22 c  0   1.20 267.09485  54.15147  6648.10  2171.50 4.09 3.60   0.9 -0.451 19.19 20.71 02a57448o0675c
57448.656832  19.704  0.508    48   24 c  0   1.18 267.09485  54.15147  6931.23  2755.58 4.02 3.73   1.9 -0.417 18.99 20.37 02a57448o0709c
57449.630023 -23.754 17.000    -1   20 c  0   1.19 267.09485  54.15147  6885.45  2123.92 4.02 3.55   3.4 -0.465 19.29 20.88 02a57449o0823c
57449.646908  19.938  0.476    38   18 c  0   1.32 267.09485  54.15147  7166.52  2708.54 3.90 3.60   6.4 -0.441 19.29 20.89 02a57449o0857c
57449.663468 -20.032  1.146   -35   40 c  0   1.26 267.09485  54.15147  6044.19  3314.21 3.74 3.53  -8.2 -0.438 18.40 19.20 02a57449o0890c
57458.617211  20.135  0.494    32   16 c  0   1.52 267.09485  54.15147  6973.12  1970.64 4.17 3.71   3.0 -0.433 19.63 21.66 02a57458o0799c
57458.634436  20.228  0.513    29   15 c  0   1.44 267.09485  54.15147  7258.47  2553.66 4.05 3.71   5.2 -0.416 19.65 21.68 02a57458o0833c
57458.651268  23.125  9.200     2   19 c  0   1.30 267.09485  54.15147  6124.57  3160.07 4.19 3.93  -7.6 -0.384 19.24 21.00 02a57458o0866c
57466.591324 -20.307  0.842   -27   23 o  0   1.57 267.09485  54.15147  6935.27  1871.70 4.50 3.49   4.6 -0.494 19.28 21.06 02a57466o0765o
57466.607594 -20.367  0.732   -26   19 o  0   1.55 267.09485  54.15147  7214.74  2454.42 4.28 3.59   4.6 -0.488 19.39 21.27 02a57466o0798o
57466.623869  20.152  0.610    32   19 o  0   1.50 267.09485  54.15147  6095.91  3062.11 3.90 3.48  -3.8 -0.481 19.42 21.28 02a57466o0831o
57466.640224  20.941  1.297    15   20 o  0   1.36 267.09485  54.15147  6021.13  3260.54 3.93 3.44  -4.7 -0.491 19.36 21.16 02a57466o0864o
57470.575268 -19.390  0.735   -64   47 o  0   1.18 267.09485  54.15147  6011.47  3246.97 3.92 3.58  -2.0 -0.472 18.17 18.96 02a57470o0746o
57474.611654 -21.324  2.833   -11   30 o  0   1.55 267.09485  54.15147  6899.33  2099.66 4.12 3.36   4.7 -0.544 18.76 20.01 02a57474o0707o
57474.631847 -20.848  1.700   -17   28 o  0   1.55 267.09485  54.15147  7191.38  2680.44 3.91 3.42   8.8 -0.514 18.77 20.00 02a57474o0741o
57474.651005 -20.341  2.043   -26   54 o  0   0.89 267.09485  54.15147  6063.38  3285.86 3.67 3.40  -5.1 -0.507 18.14 18.75 02a57474o0774o
57488.519636 -19.998  0.494   -36   18 c  0   1.40 267.09485  54.15147  7115.52  2051.67 4.28 3.70   6.4 -0.460 19.54 21.47 02a57488o0549c
57488.528760 -20.155  0.547   -32   17 c  0   1.62 267.09485  54.15147  7395.07  2633.19 4.09 3.78   4.9 -0.452 19.53 21.47 02a57488o0568c
57488.551324 -21.856  2.471    -7   16 c  0   1.21 267.09485  54.15147  6259.73  3244.21 4.02 3.68  -2.3 -0.418 19.50 21.38 02a57488o0614c
57488.562668  21.249  1.300    12   15 c  0   1.32 267.09485  54.15147  6020.96  3249.75 3.98 3.68  -6.5 -0.423 19.51 21.39 02a57488o0637c
57492.491469  21.241  1.962    12   23 o  0   1.37 267.09485  54.15147  6947.53  2151.83 4.10 3.64   3.2 -0.478 19.21 20.89 02a57492o0558o
57492.502112 -21.482  2.478    -9   23 o  0   0.93 267.09485  54.15147  7227.91  2730.04 3.76 3.53  10.3 -0.481 19.25 20.87 02a57492o0580o
57492.513370 -21.321  1.786   -11   19 o  0   1.41 267.09485  54.15147  6106.21  3337.02 3.65 3.45  -8.3 -0.466 19.26 20.87 02a57492o0603o
57492.532300  22.940  7.000     2   17 o  0   1.96 267.09485  54.15147  6015.48  3247.22 3.80 3.58  -6.2 -0.453 19.22 20.83 02a57492o0642o
57512.455742 -21.669  2.056    -8   16 c  0   1.33 267.09485  54.15147  8323.21  3152.31 4.19 4.01  42.7 -0.416 19.56 21.64 02a57512o0493c
57512.460145 -20.687  0.886   -19   17 c  0   1.12 267.09485  54.15147  8333.10  3192.67 4.23 4.02  37.8 -0.416 19.58 21.67 02a57512o0502c
57512.472248 -20.825  0.947   -17   16 c  0   1.49 267.09485  54.15147  8280.41  3117.26 4.31 4.02  24.2 -0.416 19.57 21.70 02a57512o0527c
57512.483376  20.501  0.709    23   16 c  0   1.52 267.09485  54.15147  8265.28  3235.63 4.12 3.90  38.8 -0.425 19.61 21.68 02a57512o0550c
57512.486283  20.537  0.745    22   16 c  0   1.35 267.09485  54.15147  5667.94  2324.88 4.37 3.83  -6.3 -0.426 19.59 21.66 02a57512o0556c
57515.453311  19.756  0.391    46   18 c  0   1.25 267.09485  54.15147  9574.13 10377.38 4.23 3.77  77.9 -0.415 19.57 21.55 02a57515o0481c
57515.455761  20.168  0.500    31   16 c  0   1.65 267.09485  54.15147  9594.78 10416.38 4.12 3.67  80.4 -0.429 19.58 21.53 02a57515o0486c
57515.457213  20.286  0.679    28   19 c  0   1.40 267.09485  54.15147  6146.90   686.12 4.83 3.71  -0.2 -0.482 19.57 21.56 02a57515o0489c
