###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57314.314496  20.696  1.048    19   20 c  0   1.09 331.90693  22.06116  2648.67  4437.62 4.69 3.84 -34.6 -0.447 19.33 21.23 02a57314o0178c
57314.320227 -20.950  1.176   -15   18 c  0   1.34 331.90693  22.06116  2647.56  4437.96 4.63 3.79 -37.9 -0.454 19.35 21.26 02a57314o0186c
57314.346392  21.289  1.750    11   19 c  0   1.03 331.90693  22.06116  1173.64  5906.18 4.70 3.71 -51.4 -0.454 19.41 21.35 02a57314o0222c
57314.377284 -23.188  9.500    -2   18 c  0   1.08 331.90693  22.06116  1164.16  5909.47 4.74 3.81 -50.4 -0.449 19.41 21.45 02a57314o0264c
57323.302218  20.298  1.680    28   46 o  0   1.28 331.90693  22.06116  2733.19  4447.45 4.47 3.64 -43.1 -0.504 18.29 19.34 02a57323o0206o
57323.325278  21.509  5.875     9   53 o  0   0.92 331.90693  22.06116  2729.02  4448.63 4.55 3.64 -43.2 -0.517 18.24 19.24 02a57323o0239o
57323.351631 -19.030  0.623   -89   55 o  0   0.99 331.90693  22.06116  1264.30  5917.73 4.96 3.76 -57.2 -0.470 18.15 19.13 02a57323o0276o
57323.381073  20.382  2.273    26   58 o  0   1.01 331.90693  22.06116  1263.39  5917.36 4.99 3.84 -53.3 -0.464 18.08 19.00 02a57323o0318o
57327.292202  20.252  1.143    29   33 o  0   1.09 331.90693  22.06116  2770.54  4462.45 5.23 4.03 -45.9 -0.474 18.81 20.45 02a57327o0177o
57327.312541  21.399  3.125    10   31 o  0   1.04 331.90693  22.06116  2768.28  4463.60 4.93 3.80 -45.5 -0.495 18.85 20.45 02a57327o0205o
57327.341020  22.148  7.000     5   35 o  0   1.07 331.90693  22.06116  1303.36  5932.49 5.35 3.60 -59.2 -0.435 18.76 20.32 02a57327o0243o
57327.368237  20.838  2.615    17   44 o  0   0.93 331.90693  22.06116  1303.41  5933.59 5.37 3.68 -58.7 -0.434 18.55 19.95 02a57327o0281o
57337.185042  20.519  5.462    22  123 o  0   1.06 331.90693  22.06116   434.59  1093.07 4.90 3.99 -46.2 -0.511 17.35 17.91 02a57337o0017o
57362.196636 -20.868  2.000   -16   33 o  0   0.87 331.90693  22.06116  3535.88  4547.20 3.93 3.36 -72.8 -0.514 18.76 20.12 02a57362o0014o
57362.202678 -19.421  0.467   -62   29 o  0   1.11 331.90693  22.06116  2647.87  3391.97 4.18 3.64 -47.7 -0.537 18.97 20.52 02a57362o0023o
57362.218550  20.680  1.400    19   27 o  0   1.06 331.90693  22.06116  2357.50  5140.10 4.32 3.62 -53.6 -0.443 19.04 20.66 02a57362o0048o
57363.219310 -19.898  0.628   -40   25 o  0   1.06 331.90693  22.06116  2366.87  5143.20 4.17 3.83 -71.9 -0.443 18.99 20.61 02a57363o0020o
57542.584296 -22.420  3.364    -4   13 c  0   1.47 331.90693  22.06116  7186.02  6956.80 3.84 3.47 -89.9 -0.439 19.66 21.72 02a57542o0673c
57542.593354  21.041  0.950    14   13 c  0   1.31 331.90693  22.06116  7202.84  6997.70 3.82 3.41  87.1 -0.439 19.68 21.72 02a57542o0687c
57542.610537 -21.460  1.679   -10   16 c  0   1.02 331.90693  22.06116  7150.60  6921.53 3.79 3.35  87.4 -0.438 19.38 21.12 02a57542o0713c
57550.541929 -21.784  3.500    -7   25 c  0   1.04 331.90693  22.06116  8143.67  6528.06 3.69 3.20  85.6 -0.463 19.04 20.99 02a57550o0493c
57550.559185  19.686  0.390    48   19 c  0   1.17 331.90693  22.06116  8158.66  6567.84 3.87 3.59  75.3 -0.445 19.40 21.45 02a57550o0516c
57550.576183  21.121  1.607    13   21 c  0   0.88 331.90693  22.06116  8100.88  6493.46 3.81 3.36  79.4 -0.456 19.39 21.45 02a57550o0539c
57565.532754  15.193  0.803  3039 2440 o  0   0.94 331.90693  22.06116  7556.93  6200.42 3.66 3.11  84.2 -0.517 14.06 14.15 02a57565o0540o
57565.554116 -15.549  0.741 -2190 1623 o  0   1.05 331.90693  22.06116  7573.07  6241.71 3.63 2.96  86.7 -0.511 14.62 14.73 02a57565o0580o
57565.562891  15.695  0.902  1915 1727 o  0   1.73 331.90693  22.06116  7519.63  6167.15 3.61 3.02  86.9 -0.499 14.46 14.55 02a57565o0596o
57565.576533 -16.152  0.711 -1257  894 o  0   1.50 331.90693  22.06116  7496.80  6284.60 3.62 3.02  84.8 -0.506 15.09 15.17 02a57565o0619o
57565.592633  13.532  0.481 14034 6748 o  0   1.02 331.90693  22.06116  3047.81  4325.46 4.18 3.53 -12.6 -0.452 12.81 12.82 02a57565o0645o
57569.538724  19.613  5.200    52  270 o  0   1.36 331.90693  22.06116  7445.21  6472.25 3.66 3.10  87.0 -0.471 16.15 17.57 02a57569o0569o
57569.555778  22.894 20.000     2   50 o  0   0.83 331.90693  22.06116  7389.34  6395.10 3.76 3.23  86.3 -0.459 18.15 19.66 02a57569o0600o
57569.594091  19.744 27.000    46 1242 o  0   0.93 331.90693  22.06116  3168.32  4090.15 4.81 3.63  -7.0 -0.403 14.65 15.52 02a57569o0658o
57573.528152 -21.654  1.696    -8   13 c  0   1.09 331.90693  22.06116  9845.66  6997.00 3.97 3.34  86.2 -0.432 19.79 21.92 02a57573o0047c
57573.538318  19.561  0.270    54   15 c  0   1.47 331.90693  22.06116   169.64  6954.73 3.97 3.74 -62.7 -0.380 19.77 21.89 02a57573o0066c
57573.551047  22.008  2.562     6   15 c  0   1.01 331.90693  22.06116  9858.26  7038.48 4.09 3.36  84.5 -0.440 19.80 21.94 02a57573o0089c
57573.559318  19.337  0.207    67   14 c  0   1.47 331.90693  22.06116   182.66  6994.34 4.15 3.82 -57.8 -0.378 19.77 21.95 02a57573o0104c
57573.563814  22.073  2.467     5   13 c  0   1.20 331.90693  22.06116  9805.13  6960.77 4.07 3.42  84.5 -0.447 19.79 21.94 02a57573o0113c
57573.567610  19.741  0.281    46   13 c  0   1.52 331.90693  22.06116   129.43  6916.83 4.11 3.70 -57.1 -0.385 19.80 21.95 02a57573o0119c
57573.569180 -20.358  0.563   -26   15 c  0   0.96 331.90693  22.06116  9787.05  7078.68 4.13 3.48  83.8 -0.438 19.77 21.93 02a57573o0122c
57573.584112  19.265  0.228    72   16 c  0   1.12 331.90693  22.06116   109.49  7032.44 4.20 3.74 -58.3 -0.383 19.74 21.88 02a57573o0150c
57573.592845 -21.909  2.286    -6   14 c  0   1.25 331.90693  22.06116   747.14  3531.85 4.59 3.96 -30.5 -0.394 19.66 21.86 02a57573o0163c
