###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57243.291083 -21.076  1.437   -14   19 c  0   1.04 255.77456 -10.74247  2906.40  8599.34 4.18 3.98 -58.7 -0.395 19.39 21.30 02a57243o0077c
57243.302932 -21.486  1.750    -9   16 c  0   1.17 255.77456 -10.74247  2905.59  8598.29 3.95 3.75 -58.7 -0.415 19.45 21.30 02a57243o0094c
57243.306422 -21.159  1.600   -12   20 c  0   0.93 255.77456 -10.74247  1435.42 10063.75 4.06 3.92 -27.1 -0.402 19.42 21.28 02a57243o0099c
57243.339354 -20.896  1.263   -16   20 c  0   0.91 255.77456 -10.74247  1436.48 10065.25 4.08 3.89 -37.2 -0.399 19.39 21.22 02a57243o0144c
57244.293668 -21.237  1.667   -12   19 c  0   0.84 255.77456 -10.74247  2956.75  8601.71 3.91 3.80 -58.5 -0.414 19.41 21.23 02a57244o0043c
57244.306966 -20.707  1.000   -19   19 c  0   0.90 255.77456 -10.74247  2954.24  8599.63 3.77 3.66 -60.2 -0.424 19.44 21.24 02a57244o0062c
57244.337319 -20.895  1.300   -16   21 c  0   0.70 255.77456 -10.74247  1485.98 10066.25 3.95 3.78 -29.6 -0.409 19.43 21.24 02a57244o0104c
57244.342855  20.418  0.781    25   19 c  0   0.98 255.77456 -10.74247  1486.54 10065.92 3.85 3.72 -30.5 -0.414 19.44 21.24 02a57244o0112c
57245.285680 -21.766  2.667    -7   19 c  0   1.15 255.77456 -10.74247  2948.38  8599.07 4.00 3.81 -56.4 -0.414 19.36 21.19 02a57245o0067c
57245.299163 -20.491  0.833   -23   19 c  0   0.98 255.77456 -10.74247  2947.76  8598.39 3.90 3.77 -67.8 -0.415 19.37 21.17 02a57245o0086c
57245.302655  21.087  1.687    13   22 c  0   0.76 255.77456 -10.74247  1478.60 10065.44 4.10 3.90 -35.5 -0.403 19.36 21.15 02a57245o0091c
57245.335435 -20.135  0.615   -32   20 c  0   1.03 255.77456 -10.74247  1477.33 10064.73 4.05 3.82 -35.1 -0.406 19.36 21.14 02a57245o0135c
57246.333813  21.666  3.000     8   24 c  0   0.92 255.77456 -10.74247  4465.66   433.75 4.30 3.71 -14.0 -0.470 19.49 21.42 02a57246o0132c
57246.350692  19.554  0.407    55   22 c  0   0.97 255.77456 -10.74247  4470.78   438.50 4.51 3.82 -14.2 -0.455 19.45 21.39 02a57246o0154c
57256.261661  18.928  1.538    98  150 o  0   1.10 255.77456 -10.74247  2923.60  8605.48 4.08 3.48 -65.7 -0.476 17.71 18.55 02a57256o0023o
57288.214436 -18.360  1.497  -164  246 o  0   0.80 255.77456 -10.74247  2949.52  8619.58 3.87 3.63 -75.3 -0.477 17.74 18.15 02a57288o0008o
57288.222489  19.923  1.318    39   51 o  0   1.29 255.77456 -10.74247  2949.96  8612.46 3.84 3.46 -73.7 -0.469 18.34 19.24 02a57288o0021o
