###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.277712  19.895  0.604    40   24 c  0   2.03 211.64460  -5.45046  2823.29  9251.64 3.85 3.72 -20.9 -0.401 19.08 20.74 02a57246o0054c
57399.641856 -21.118  1.727   -13   22 c  0   1.39 211.64460  -5.45046  7563.03  1553.16 4.09 3.56  11.0 -0.444 19.40 21.19 02a57399o0704c
57399.661544 -20.117  0.622   -33   20 c  0   1.73 211.64460  -5.45046  7255.47   953.03 4.13 3.53   7.5 -0.463 19.35 21.08 02a57399o0734c
57399.670446 -20.817  2.609   -17   45 c  0   1.05 211.64460  -5.45046  8105.20  2118.81 3.86 3.57  24.0 -0.429 18.95 20.30 02a57399o0748c
57399.672903  18.733  0.685   117   80 c  0   1.59 211.64460  -5.45046  8402.36   354.22 4.25 3.50  13.6 -0.431 18.69 19.81 02a57399o0752c
57436.437808 -24.459 126.000    -1   75 c  0   0.91 211.64460  -5.45046  8347.73  1300.32 4.84 4.19  18.9 -0.410 18.10 19.14 02a57436o0372c
57436.451423 -20.087  1.525   -34   51 c  0   1.32 211.64460  -5.45046  8631.54  1886.82 4.69 4.16  22.5 -0.402 18.24 19.33 02a57436o0395c
57436.465093 -20.494  1.788   -23   41 c  0   1.41 211.64460  -5.45046  7445.08  2471.34 4.18 3.86  16.9 -0.400 18.40 19.47 02a57436o0418c
57436.478666 -21.447  4.238   -10   41 c  0   1.43 211.64460  -5.45046  7193.05  2279.62 4.39 3.88   8.8 -0.394 18.43 19.57 02a57436o0441c
57444.610476 -19.007  0.862   -91   78 o  0   1.12 211.64460  -5.45046  2860.28  9402.58 3.78 3.71 -51.9 -0.433 17.89 18.40 02a57444o0302o
57444.631964  19.294  2.251    70  157 o  0   0.97 211.64460  -5.45046  2575.21  8816.85 3.68 3.52 -68.2 -0.479 17.87 18.32 02a57444o0317o
57452.614792  22.051  3.467     6   19 c  0   1.26 211.64460  -5.45046  2454.35  9791.64 3.85 3.78  -5.5 -0.413 19.55 21.44 02a57452o0701c
57452.616955  18.792  1.751   110  193 c  0   0.12 211.64460  -5.45046  4697.83    41.44 4.79 3.54  -5.6 -0.465 19.60 21.49 02a57452o0705c
57452.637236  22.405  4.636     4   18 c  0   1.56 211.64460  -5.45046  2169.24  9205.16 3.78 3.69 -54.1 -0.420 19.53 21.37 02a57452o0744c
57452.659870 -23.498 33.500    -1   48 c  0   1.25 211.64460  -5.45046  3337.01  8622.77 3.79 3.68 -71.1 -0.425 18.55 19.56 02a57452o0787c
57460.586857 -20.965  1.075   -15   16 c  0   1.85 211.64460  -5.45046  2591.08  9556.58 3.85 3.74 -49.7 -0.412 19.59 21.50 02a57460o0743c
57460.609287 -20.505  0.750   -23   17 c  0   1.80 211.64460  -5.45046  2284.10  8970.38 3.83 3.62 -58.4 -0.421 19.57 21.46 02a57460o0786c
57460.632015 -20.675  1.000   -20   20 c  0   1.34 211.64460  -5.45046  3471.42  8387.11 3.79 3.59 -65.2 -0.415 19.51 21.39 02a57460o0829c
57460.654652 -20.846  2.333   -17   39 c  0   1.26 211.64460  -5.45046  3454.64  8391.33 3.84 3.61 -65.8 -0.425 18.71 19.89 02a57460o0872c
57464.565229  19.073  0.294    85   25 o  0   1.31 211.64460  -5.45046  2343.05  9273.26 3.91 3.55 -57.3 -0.454 19.22 20.92 02a57464o0711o
57464.587542  19.750  0.500    46   23 o  0   1.71 211.64460  -5.45046  2057.24  8687.39 3.92 3.44 -60.9 -0.463 19.18 20.83 02a57464o0754o
57464.610562   0.000 20.435    -0   24 o  0   1.27 211.64460  -5.45046  3243.68  8104.72 3.72 3.31 -67.3 -0.474 19.20 20.88 02a57464o0797o
57464.633363  20.562  1.071    22   23 o  0   1.45 211.64460  -5.45046  3456.15  8382.26 3.70 3.35 -65.6 -0.472 19.15 20.81 02a57464o0840o
57476.537057 -21.752  4.412    -7   32 o  0   1.24 211.64460  -5.45046  2675.30  9295.83 3.90 3.70 -58.6 -0.439 18.73 20.00 02a57476o0642o
57476.559688  19.712  0.726    47   34 o  0   1.26 211.64460  -5.45046  2386.54  8710.82 3.88 3.57 -61.7 -0.449 18.67 19.91 02a57476o0685o
57480.541530  22.126  3.857     5   20 c  0   1.24 211.64460  -5.45046  2283.04  9604.29 3.82 3.78 -38.6 -0.418 19.43 21.18 02a57480o0660c
57480.564883  22.248  4.154     5   19 c  0   1.53 211.64460  -5.45046  1997.34  9021.10 3.69 3.62 -48.4 -0.423 19.34 21.01 02a57480o0705c
57480.588328 -20.848  1.208   -17   20 c  0   1.37 211.64460  -5.45046  3165.43  8438.51 3.66 3.54 -63.1 -0.431 19.30 20.94 02a57480o0750c
57480.612323  22.767  7.500     3   21 c  0   1.41 211.64460  -5.45046  3439.96  8381.65 3.68 3.54 -64.0 -0.433 19.22 20.82 02a57480o0795c
57490.479441 -19.718  0.382   -47   18 c  0   1.39 211.64460  -5.45046  2033.74  8855.61 3.81 3.75  38.7 -0.413 19.52 21.39 02a57490o0564c
57490.499498  21.504  2.185     9   20 c  0   1.12 211.64460  -5.45046  3217.86  8271.76 3.68 3.61  76.9 -0.411 19.50 21.31 02a57490o0597c
