###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.548389 -18.669  0.382  -124   47 c  0  25.69  40.67198  -0.00883  4008.24   455.17 4.16 3.53 -10.3 -0.451 19.44 21.27 02a57246o0413c
57246.554971 -17.894  0.172  -252   44 c  0  16.68  40.67198  -0.00883  9297.66 10144.87 4.25 3.82 -76.6 -0.408 19.46 21.31 02a57246o0422c
57246.557098  17.606  0.142   329   47 c  0  29.03  40.67198  -0.00883  9292.31 10145.85 4.26 3.80 -75.7 -0.414 19.47 21.32 02a57246o0425c
57246.579236 -18.106  0.202  -208   42 c  0  19.63  40.67198  -0.00883  4005.91   460.85 4.20 3.62 -10.1 -0.441 19.52 21.44 02a57246o0455c
57246.590978  14.162  0.005  7855   36 c  0 1085.75  40.67198  -0.00883  1033.80  8658.55 3.98 3.69 -48.5 -0.428 19.54 21.45 02a57246o0472c
57246.621501  14.126  0.005  8123   42 c  0 885.60  40.67198  -0.00883  1030.68  8663.67 3.86 3.68 -45.7 -0.432 19.53 21.40 02a57246o0514c
57313.448005  16.978  0.047   587   28 c  0  68.66  40.67198  -0.00883  9367.38 10186.02 4.89 4.12 -88.0 -0.394 19.41 21.39 02a57313o0280c
57313.479765  16.945  0.206   605  125 c  0  85.90  40.67198  -0.00883  1289.98   450.05 6.36 4.04 -21.9 -0.458 19.46 21.45 02a57313o0325c
57313.542833  17.101  0.074   524   39 c  0  10.15  40.67198  -0.00883  9538.92  1949.92 5.26 4.18  26.5 -0.426 19.42 21.37 02a57313o0412c
57318.347668  16.076  0.048  1348   65 o  0  53.09  40.67198  -0.00883  9320.14 10168.59 5.16 4.13 -84.4 -0.439 18.53 19.86 02a57318o0238o
57318.355373  15.236  0.026  2922   77 o  0  32.43  40.67198  -0.00883  4030.20   480.38 6.03 4.11  -8.1 -0.504 18.51 19.87 02a57318o0250o
57318.374061  15.971  0.044  1484   65 o  0  53.02  40.67198  -0.00883  9316.57 10175.36 5.18 4.04 -84.0 -0.438 18.59 19.94 02a57318o0279o
57318.381763  15.311  0.023  2725   64 o  0  41.35  40.67198  -0.00883  4027.36   485.19 5.90 4.02  -8.6 -0.497 18.58 19.96 02a57318o0291o
57318.410748  16.058  0.046  1371   63 o  0  69.05  40.67198  -0.00883  1056.65  8682.05 5.06 3.50 -63.1 -0.454 18.67 20.05 02a57318o0336o
57318.437114 -20.967  4.500   -15   67 o  0 139.55  40.67198  -0.00883  1051.00  8687.45 4.98 3.62 -62.5 -0.461 18.71 20.12 02a57318o0377o
57334.459186  14.537  0.006  5562   35 c  0 385.09  40.67198  -0.00883  1403.77   480.24 5.53 4.05 -26.9 -0.398 19.41 21.30 02a57334o0408c
57334.461959  18.344  0.278   167   46 c  0  21.90  40.67198  -0.00883  6688.67 10168.93 4.20 4.12  48.0 -0.378 19.39 21.33 02a57334o0412c
57334.537660  17.831  0.166   268   44 c  0   8.96  40.67198  -0.00883  9658.66  1980.76 4.14 3.86  22.1 -0.418 19.37 21.19 02a57334o0482c
57334.568206  18.547  0.329   138   46 c  0   8.94  40.67198  -0.00883  9660.29  1982.80 4.48 4.11  18.5 -0.399 19.13 20.87 02a57334o0526c
57341.396991  14.388  0.006  6379   38 c  0 475.23  40.67198  -0.00883  1411.62   479.93 5.67 3.97 -26.1 -0.431 19.47 21.38 02a57341o0220c
57341.422511  14.422  0.005  6184   32 c  0 800.50  40.67198  -0.00883  1410.24   480.65 5.78 3.94 -26.2 -0.433 19.51 21.44 02a57341o0256c
57341.463161  17.305  0.090   435   39 c  0  13.37  40.67198  -0.00883  9657.38  1977.16 4.91 4.50  19.5 -0.376 19.38 21.48 02a57341o0316c
57341.486621  16.256  0.046  1142   53 c  0  21.35  40.67198  -0.00883  9656.95  1979.96 5.14 4.76  18.1 -0.358 19.27 21.41 02a57341o0351c
57342.401181  16.848  0.060   662   39 c  0  16.82  40.67198  -0.00883  1411.09   481.85 5.52 3.77 -26.3 -0.448 19.60 21.51 02a57342o0234c
57342.423466  15.294  0.012  2768   34 c  0 134.53  40.67198  -0.00883  1410.38   487.12 5.60 3.82 -25.9 -0.445 19.56 21.48 02a57342o0266c
57342.464960  17.745  0.134   290   39 c  0   9.31  40.67198  -0.00883  9658.43  1980.78 4.23 3.82  22.2 -0.425 19.54 21.47 02a57342o0327c
57342.488362  17.257  0.094   454   43 c  0  10.57  40.67198  -0.00883  9657.58  1981.39 4.19 3.76  24.1 -0.434 19.53 21.43 02a57342o0362c
57343.391792  17.074  0.075   537   40 c  0  26.94  40.67198  -0.00883  1410.85   481.73 5.59 3.81 -26.3 -0.447 19.59 21.53 02a57343o0294c
57343.419290  14.441  0.007  6077   44 c  0 273.55  40.67198  -0.00883  1408.13   483.25 5.81 3.95 -27.9 -0.427 19.56 21.53 02a57343o0332c
57343.448992  17.244  0.095   460   44 c  0   7.42  40.67198  -0.00883  9658.15  1979.03 4.29 3.91  26.9 -0.423 19.52 21.47 02a57343o0375c
57343.479428  15.695  0.073  1915  139 c  0  29.77  40.67198  -0.00883  9656.25  1983.21 4.23 3.83  25.7 -0.432 18.67 20.49 02a57343o0421c
57353.368574 -18.605  0.718  -131   94 o  0  12.31  40.67198  -0.00883  6696.35 10164.01 3.70 3.58  20.9 -0.427 18.09 18.72 02a57353o0308o
57353.377137 -22.172 24.833    -5  122 o  0  14.03  40.67198  -0.00883  6694.19 10164.45 3.67 3.52  17.3 -0.416 18.00 18.55 02a57353o0321o
57353.385944  22.918 48.333     2  119 o  0  10.35  40.67198  -0.00883  6693.29 10165.47 3.61 3.48  18.6 -0.430 17.90 18.39 02a57353o0334o
57353.394946  18.935  1.121    97  108 o  0  15.75  40.67198  -0.00883  6693.34 10166.51 3.68 3.58  24.0 -0.414 17.94 18.48 02a57353o0347o
57354.382551 -18.793  1.084  -110  120 o  0  10.17  40.67198  -0.00883  6692.24 10167.96 3.64 3.44  20.3 -0.421 17.79 18.30 02a57354o0332o
57354.390860  17.611  0.339   328  111 o  0  22.11  40.67198  -0.00883  6692.84 10168.54 3.54 3.36  15.9 -0.413 18.09 18.76 02a57354o0345o
57354.399162 -19.539  1.846   -56  102 o  0  13.14  40.67198  -0.00883  6692.46 10169.16 3.56 3.40  13.7 -0.415 17.94 18.51 02a57354o0358o
57354.407447  17.853  0.634   262  166 o  0   8.81  40.67198  -0.00883  6692.28 10169.22 3.62 3.47  13.4 -0.438 17.52 17.89 02a57354o0371o
57356.390327  19.319  0.750    68   51 o  0  32.46  40.67198  -0.00883  6693.43 10169.06 3.72 3.66  29.5 -0.424 18.97 20.39 02a57356o0259o
57356.398573  21.666  8.200     8   64 o  0  18.14  40.67198  -0.00883  6693.37 10170.13 3.76 3.70  30.5 -0.425 18.94 20.39 02a57356o0272o
57356.406834 -18.756  0.561  -114   64 o  0  31.41  40.67198  -0.00883  6692.30 10170.93 4.16 4.11  61.1 -0.392 18.84 20.39 02a57356o0285o
57356.415050 -19.482  1.014   -58   59 o  0  26.79  40.67198  -0.00883  6692.84 10170.36 3.85 3.82  41.5 -0.417 18.89 20.36 02a57356o0298o
57357.351137  17.625  0.181   324   58 o  0  42.17  40.67198  -0.00883  6706.95  9868.88 3.65 3.55  25.1 -0.419 19.36 21.12 02a57357o0282o
57357.368361  20.578  3.100    21   66 o  0  16.01  40.67198  -0.00883  6995.45  9872.73 3.55 3.44  17.4 -0.436 19.24 20.87 02a57357o0309o
57357.379264  13.484  0.004 14674   54 o  0 1952.59  40.67198  -0.00883  7575.09 10473.37 3.63 3.38   3.3 -0.398 19.22 20.80 02a57357o0325o
