###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57406.603663  19.944  0.647    38   25 o  0   1.15 203.83804 -34.20748  6356.29  8408.61 3.67 3.25  86.7 -0.482 19.03 20.57 02a57406o0506o
57406.630536 -19.975  0.596   -37   22 o  0   1.71 203.83804 -34.20748  6615.20  8999.89 3.66 3.29  84.0 -0.470 19.09 20.64 02a57406o0549o
57406.647389 -22.416  5.273    -4   21 o  0   1.57 203.83804 -34.20748  5759.19  7829.74 3.62 3.19  89.3 -0.478 19.09 20.65 02a57406o0576o
57406.651603  20.230  0.737    29   22 o  0   1.89 203.83804 -34.20748  5467.37  9581.98 3.71 3.39  83.5 -0.467 19.09 20.64 02a57406o0583o
57407.603002 -21.565  2.750    -9   24 o  0   1.49 203.83804 -34.20748  6353.09  8408.90 3.81 3.70  54.5 -0.441 18.94 20.57 02a57407o0641o
57407.628828  21.726  3.278     7   24 o  0   1.29 203.83804 -34.20748  6614.61  8999.35 3.85 3.48  84.1 -0.458 19.02 20.60 02a57407o0682o
57407.645765  22.588  7.000     3   23 o  0   1.43 203.83804 -34.20748  5757.78  7828.66 3.67 3.27  88.1 -0.471 19.03 20.56 02a57407o0709o
57407.648808 -21.331  2.038   -11   22 o  0   1.81 203.83804 -34.20748  5466.53  9581.62 3.83 3.50  86.4 -0.454 19.02 20.56 02a57407o0714o
57410.604886 -19.069  0.873   -86   75 o  0   1.50 203.83804 -34.20748  6349.58  8413.35 3.69 3.32  83.8 -0.475 18.21 19.01 02a57410o0641o
57410.627506  19.209  0.957    75   72 o  0   1.36 203.83804 -34.20748  6612.74  9004.00 3.79 3.49  83.6 -0.477 18.23 19.08 02a57410o0676o
57410.631176  20.723  3.000    19   56 o  0   1.23 203.83804 -34.20748  5762.71  7831.75 3.62 3.25  82.7 -0.474 18.26 19.07 02a57410o0682o
57410.645553  19.805  1.085    43   47 o  0   1.67 203.83804 -34.20748  5466.81  9585.34 3.86 3.56  82.3 -0.442 18.27 19.13 02a57410o0705o
57411.602943  18.675  0.595   123   73 o  0   2.03 203.83804 -34.20748  6341.87  8415.99 3.78 3.51  81.6 -0.486 18.16 18.98 02a57411o0638o
57411.626190 -20.900  4.925   -16   78 o  0   1.15 203.83804 -34.20748  6603.01  9007.41 3.77 3.38  82.5 -0.489 18.24 19.06 02a57411o0675o
57411.629277 -19.565  0.979   -54   53 o  0   1.19 203.83804 -34.20748  5752.18  7835.17 3.70 3.22  87.2 -0.494 18.24 19.05 02a57411o0680o
57411.642242 -18.706  0.447  -120   53 o  0   1.17 203.83804 -34.20748  5457.10  9589.85 3.81 3.40  86.1 -0.471 18.29 19.09 02a57411o0701o
57412.601886 -21.055  4.727   -14   65 o  0   1.35 203.83804 -34.20748  6345.53  8416.33 3.88 3.50  84.4 -0.466 18.28 19.22 02a57412o0587o
57412.625224 -19.330  0.785   -67   53 o  0   1.32 203.83804 -34.20748  6605.99  9007.48 3.75 3.35  83.7 -0.479 18.38 19.29 02a57412o0624o
57412.628322 -19.785  1.076   -44   48 o  0   1.15 203.83804 -34.20748  5755.08  7835.08 3.72 3.27  87.7 -0.483 18.37 19.29 02a57412o0629o
57412.641563 -19.304  0.649   -69   45 o  0   1.36 203.83804 -34.20748  5459.14  9589.39 3.86 3.50  86.8 -0.459 18.38 19.31 02a57412o0650o
57416.572714 -18.946  0.559   -96   54 o  0   1.55 203.83804 -34.20748  6080.42  8179.19 3.73 3.66  48.2 -0.457 18.38 19.44 02a57416o0593o
57416.586783  21.959  6.938     6   42 o  0   1.99 203.83804 -34.20748  6347.55  8767.57 3.61 3.38  77.1 -0.469 18.48 19.48 02a57416o0616o
57416.600944  21.393  4.148    10   42 o  0   1.48 203.83804 -34.20748  5202.06  9350.10 3.58 3.40  77.3 -0.463 18.52 19.51 02a57416o0639o
57416.615048  21.533  4.292     9   38 o  0   1.56 203.83804 -34.20748  5464.76  9587.29 3.59 3.38  75.7 -0.456 18.55 19.54 02a57416o0662o
57417.571150 -20.518  1.839   -22   41 o  0   2.17 203.83804 -34.20748  6480.36  8629.05 3.80 3.47  80.6 -0.453 18.46 19.54 02a57417o0573o
57417.586549 -19.972  1.083   -37   40 o  0   1.84 203.83804 -34.20748  6744.17  9220.60 3.69 3.40  81.5 -0.459 18.55 19.62 02a57417o0598o
57417.601925  22.157  7.917     5   39 o  0   1.05 203.83804 -34.20748  5599.35  9802.59 3.78 3.62  69.6 -0.443 18.54 19.65 02a57417o0623o
57417.604391  20.306  1.620    27   44 o  0   1.21 203.83804 -34.20748  2700.16    85.49 4.91 3.58 -15.9 -0.519 18.53 19.64 02a57417o0627o
57417.617325 -24.848 86.000    -0   36 o  0   1.72 203.83804 -34.20748  5463.09  9589.67 3.86 3.61  84.9 -0.442 18.55 19.67 02a57417o0648o
57423.576851 -20.120  0.506   -32   16 c  0   1.25 203.83804 -34.20748  6803.01  8929.18 3.79 3.57  71.4 -0.418 19.46 21.30 02a57423o0497c
57423.592280  22.852  6.286     3   16 c  0   1.51 203.83804 -34.20748  5641.50  9495.33 3.79 3.65  56.8 -0.416 19.47 21.34 02a57423o0522c
57423.607748  19.999  0.442    36   16 c  0   2.08 203.83804 -34.20748  5388.33  9367.39 3.89 3.68  63.4 -0.411 19.46 21.32 02a57423o0547c
57429.546236 -20.279  0.621   -28   17 c  0   1.51 203.83804 -34.20748  6403.28  8310.86 4.11 3.74  76.4 -0.409 19.53 21.59 02a57429o0544c
57429.561644 -20.206  0.514   -30   15 c  0   1.72 203.83804 -34.20748  6661.28  8887.33 4.04 3.66  78.5 -0.417 19.60 21.67 02a57429o0569c
57429.576982 -19.986  0.495   -37   18 c  0   1.22 203.83804 -34.20748  5496.70  9453.81 3.97 3.67  79.8 -0.419 19.63 21.68 02a57429o0594c
57429.592277 -21.213  1.355   -12   16 c  0   1.42 203.83804 -34.20748  5371.00  9364.98 3.90 3.63  85.1 -0.426 19.66 21.72 02a57429o0619c
57438.577572 -19.173  0.444   -78   34 o  0   1.32 203.83804 -34.20748  4401.22  2307.52 3.86 3.38 -13.4 -0.487 18.49 19.43 02a57438o0621o
57438.596061 -20.025  1.188   -36   42 o  0   1.17 203.83804 -34.20748  4115.03  1721.15 4.09 3.46 -12.3 -0.501 18.51 19.48 02a57438o0651o
57438.615079  21.943  6.154     6   37 o  0   1.28 203.83804 -34.20748  5258.10  1143.65 4.18 3.48  -7.4 -0.516 18.56 19.59 02a57438o0682o
57438.632892  20.423  1.545    25   38 o  0   0.81 203.83804 -34.20748  5210.98  1110.17 4.04 3.40  -8.4 -0.527 18.71 19.84 02a57438o0712o
57439.571942  20.262  1.797    28   51 o  0   1.34 203.83804 -34.20748  6179.48  8619.05 3.71 3.30  86.0 -0.487 18.30 19.15 02a57439o0630o
57439.591130 -20.023  1.380   -36   49 o  0   1.12 203.83804 -34.20748  4161.85  1487.82 4.46 3.36  -9.1 -0.532 18.32 19.13 02a57439o0660o
57439.611029  19.565  1.010    54   55 o  0   1.15 203.83804 -34.20748  5302.30   911.19 4.55 3.34  -2.6 -0.536 18.32 19.13 02a57439o0691o
57439.629847  19.293  0.758    70   53 o  0   1.09 203.83804 -34.20748  5210.72  1107.12 4.64 3.46  -4.1 -0.536 18.32 19.16 02a57439o0721o
57447.553200 -19.297  0.481   -69   33 o  0   1.29 203.83804 -34.20748  4488.46  2515.98 4.19 3.38  -8.9 -0.498 18.60 19.70 02a57447o0681o
57447.574066 -20.527  1.756   -22   39 o  0   1.25 203.83804 -34.20748  4205.67  1929.06 4.51 3.44  -8.5 -0.497 18.57 19.65 02a57447o0716o
57447.594566 -20.667  2.237   -20   44 o  0   1.10 203.83804 -34.20748  5345.23  1352.19 4.58 3.37  -2.9 -0.517 18.57 19.63 02a57447o0751o
57447.615531 -19.863  1.065   -41   44 o  0   1.19 203.83804 -34.20748  5207.73  1100.81 4.64 3.42  -3.7 -0.526 18.54 19.57 02a57447o0786o
57453.536321 -20.151  0.543   -32   17 c  0   1.59 203.83804 -34.20748  6275.14  8365.32 3.97 3.64  88.7 -0.425 19.49 21.42 02a57453o0631c
57453.557148  20.363  0.719    26   19 c  0   1.47 203.83804 -34.20748  4071.77  1731.39 4.49 3.66 -12.3 -0.465 19.48 21.35 02a57453o0666c
57453.578306  20.718  1.025    19   19 c  0   1.54 203.83804 -34.20748  5213.72  1155.05 4.53 3.61  -5.8 -0.489 19.50 21.36 02a57453o0701c
57453.598877 -20.145  0.672   -32   21 c  0   1.22 203.83804 -34.20748  5202.44  1098.96 4.67 3.71  -7.3 -0.479 19.46 21.35 02a57453o0736c
57457.525781 -22.179  4.222    -5   21 c  0   1.41 203.83804 -34.20748  4402.13  2256.55 4.11 3.98 -13.4 -0.448 19.28 21.25 02a57457o0626c
57457.547437 -23.101 10.750    -2   22 c  0   1.46 203.83804 -34.20748  4127.10  1673.03 4.35 3.84 -16.0 -0.453 19.40 21.36 02a57457o0662c
57457.568594 -19.280  0.308   -70   22 c  0   1.31 203.83804 -34.20748  5265.02  1096.38 4.64 3.81  -4.0 -0.482 19.45 21.43 02a57457o0699c
57457.590751 -19.141  0.296   -80   24 c  0   1.11 203.83804 -34.20748  5206.72  1096.47 4.73 3.83  -8.6 -0.484 19.41 21.37 02a57457o0736c
57461.514448  19.380  1.159    64   74 c  0   1.34 203.83804 -34.20748  6269.62  8328.69 4.00 3.57  89.6 -0.442 17.94 19.78 02a57461o0602c
57461.535899 -20.577  0.911   -21   19 c  0   1.51 203.83804 -34.20748  4068.32  1769.57 4.57 3.63 -10.0 -0.469 19.47 21.36 02a57461o0637c
57461.552333 -20.448  1.808   -24   44 c  0   1.10 203.83804 -34.20748  5216.88  1192.96 4.82 3.69  -2.9 -0.489 18.72 20.57 02a57461o0664c
57461.582263  17.588  1.561   335  522 c  0   1.18 203.83804 -34.20748  5199.01  1096.16 4.58 3.67  -4.0 -0.521 16.31 18.02 02a57461o0714c
57465.495483 -20.431  1.323   -24   32 o  0   1.68 203.83804 -34.20748  6093.78  8559.99 3.77 3.23  89.7 -0.504 18.62 19.85 02a57465o0588o
57465.516781  21.273  3.619    11   41 o  0   1.17 203.83804 -34.20748  4221.14  1534.41 4.66 3.36  -6.1 -0.505 18.65 19.88 02a57465o0623o
57465.537083 -20.411  1.533   -25   38 o  0   1.23 203.83804 -34.20748  5364.15   956.69 4.78 3.24  -1.4 -0.505 18.73 20.00 02a57465o0658o
57465.557396  19.716  0.688    47   32 o  0   1.53 203.83804 -34.20748  5190.94  1095.36 4.96 3.63  -4.6 -0.522 18.88 20.36 02a57465o0693o
