###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57399.627388 -19.872  0.402   -41   16 c  0   1.32 206.66325  -9.64334  7727.12  9695.61 3.84 3.67  66.4 -0.407 19.44 21.23 02a57399o0684c
57399.654249  23.280  9.200     2   16 c  0   1.15 206.66325  -9.64334  7390.43  9093.02 3.83 3.58  76.5 -0.409 19.43 21.22 02a57399o0723c
57399.659088  22.472  5.100     4   19 c  0   1.18 206.66325  -9.64334  8263.66 10270.49 3.92 3.79  49.1 -0.394 19.42 21.19 02a57399o0730c
57399.666747 -20.518  0.812   -22   18 c  0   1.50 206.66325  -9.64334  8527.95  8505.68 3.85 3.58  78.8 -0.408 19.24 20.84 02a57399o0742c
57399.668605 -20.365  0.930   -26   24 c  0   1.35 206.66325  -9.64334  2587.33   600.16 4.66 3.59 -17.1 -0.477 19.08 20.53 02a57399o0745c
57436.423593  19.139  1.064    80   85 c  0   1.16 206.66325  -9.64334  8497.79  9451.32 4.69 4.26  63.8 -0.356 18.05 19.14 02a57436o0348c
57436.437216  19.398  0.992    63   63 c  0   1.08 206.66325  -9.64334  8787.64 10044.62 4.64 4.25  60.2 -0.357 18.25 19.34 02a57436o0371c
57436.446711 -21.113  4.300   -13   56 c  0   1.07 206.66325  -9.64334  3107.65   388.35 5.40 4.17 -12.7 -0.416 18.16 19.26 02a57436o0387c
57436.460262 -19.807  1.108   -43   48 c  0   1.03 206.66325  -9.64334  1935.73   975.51 5.09 3.97 -18.1 -0.435 18.30 19.40 02a57436o0410c
57436.464491  22.267 10.300     4   46 c  0   1.07 206.66325  -9.64334  7362.02 10426.69 4.27 4.07  46.3 -0.380 18.47 19.59 02a57436o0417c
57436.473932 -20.828  2.839   -17   48 c  0   0.84 206.66325  -9.64334  1660.67   780.71 5.04 3.89 -18.7 -0.428 18.42 19.51 02a57436o0433c
57438.608246 -18.709  0.394  -119   47 o  0   1.19 206.66325  -9.64334  7872.77 10498.68 3.57 3.40   6.5 -0.407 18.76 19.86 02a57438o0671o
57438.626861 -19.497  0.500   -58   29 o  0   1.00 206.66325  -9.64334  9062.90  9918.10 3.57 3.43  84.9 -0.464 18.82 20.00 02a57438o0702o
57438.645496  20.645  1.077    20   22 o  0   1.33 206.66325  -9.64334  9003.08  9899.33 3.66 3.52  79.5 -0.448 19.09 20.55 02a57438o0732o
57439.603886  19.756  0.920    46   42 o  0   0.99 206.66325  -9.64334  7930.23 10264.10 3.74 3.59  50.3 -0.444 18.50 19.46 02a57439o0680o
57439.623759 -20.509  1.500   -23   34 o  0   1.40 206.66325  -9.64334  9096.64  9683.92 3.91 3.39  80.0 -0.468 18.52 19.49 02a57439o0711o
57439.642613  21.948  6.600     6   40 o  0   0.83 206.66325  -9.64334  9002.43  9894.41 3.80 3.41  79.4 -0.477 18.56 19.56 02a57439o0741o
57444.652013 -18.999  0.901   -91   82 o  0   1.22 206.66325  -9.64334  9283.31  9743.71 3.92 3.51  79.1 -0.462 17.75 18.21 02a57444o0331o
57452.600191 -20.882  1.056   -16   17 c  0   1.17 206.66325  -9.64334  2312.80  1623.53 4.62 3.62 -19.4 -0.454 19.59 21.49 02a57452o0673c
57452.622642 -20.865  1.147   -16   19 c  0   1.31 206.66325  -9.64334  2025.46  1034.14 4.91 3.62 -19.5 -0.462 19.54 21.39 02a57452o0716c
57452.645249  21.381  1.857    10   19 c  0   1.28 206.66325  -9.64334  3178.29   459.29 4.88 3.65 -13.0 -0.469 19.47 21.29 02a57452o0759c
57452.653507 -19.390  0.315   -64   20 c  0   1.19 206.66325  -9.64334  8862.66 10113.92 3.92 3.68  72.8 -0.418 19.22 20.80 02a57452o0775c
57460.574322 -20.107  0.556   -33   18 c  0   1.11 206.66325  -9.64334  2445.44  1409.06 4.71 3.62 -18.4 -0.464 19.58 21.48 02a57460o0719c
57460.596695 -20.209  0.600   -30   18 c  0   1.37 206.66325  -9.64334  2155.33   819.43 5.04 3.64 -17.1 -0.467 19.55 21.43 02a57460o0762c
57460.605180 -19.986  0.670   -37   25 c  0   0.97 206.66325  -9.64334  7817.71 10482.22 3.86 3.74  59.3 -0.419 19.53 21.40 02a57460o0778c
57460.619385  20.345  0.698    26   18 c  0   1.54 206.66325  -9.64334  3310.38   243.51 5.07 3.61 -10.9 -0.469 19.53 21.39 02a57460o0805c
57460.627731 -20.302  0.657   -28   18 c  0   1.17 206.66325  -9.64334  8994.75  9896.81 4.02 3.66  77.9 -0.415 19.48 21.34 02a57460o0821c
57460.642008 -22.672  7.333    -3   23 c  0   0.91 206.66325  -9.64334  3294.33   246.22 5.11 3.61 -10.5 -0.472 19.47 21.29 02a57460o0848c
57460.650483 -20.623  1.038   -20   21 c  0   1.14 206.66325  -9.64334  8997.45  9901.55 3.96 3.61  78.9 -0.424 19.14 20.66 02a57460o0864c
57464.552557  22.511  7.333     4   26 o  0   1.72 206.66325  -9.64334  2196.87  1120.90 5.36 3.47 -16.1 -0.501 19.21 20.93 02a57464o0687o
57464.574838 -19.466  0.546   -59   32 o  0   1.15 206.66325  -9.64334  1907.59   530.30 5.58 3.42 -16.5 -0.494 19.18 20.84 02a57464o0730o
57464.591688 -19.702  0.534   -48   26 o  0   1.08 206.66325  -9.64334  7591.09 10197.37 3.76 3.64  57.5 -0.502 19.09 20.77 02a57464o0762o
57464.614705 -20.306  0.791   -27   22 o  0   1.56 206.66325  -9.64334  8763.70  9613.54 3.87 3.28  84.4 -0.494 19.15 20.81 02a57464o0805o
57464.620591  21.226  2.619    12   31 o  0   1.08 206.66325  -9.64334  3294.75   238.44 5.35 3.22  -8.0 -0.459 19.17 20.84 02a57464o0816o
57464.637823 -21.082  2.097   -13   28 o  0   0.89 206.66325  -9.64334  8999.90  9891.35 3.96 3.39  83.1 -0.487 19.07 20.70 02a57464o0848o
57476.524685 -19.903  0.892   -40   35 o  0   1.51 206.66325  -9.64334  2526.21  1148.84 4.87 3.50 -16.0 -0.512 18.79 20.06 02a57476o0618o
57476.547040  21.013  3.000    14   43 o  0   0.88 206.66325  -9.64334  2234.35   558.47 5.31 3.60 -16.3 -0.512 18.74 20.02 02a57476o0661o
57476.555478 -20.005  0.916   -36   33 o  0   0.97 206.66325  -9.64334  7897.55 10220.90 3.95 3.62  80.8 -0.456 18.66 19.87 02a57476o0677o
57480.529117 -19.395  0.291   -63   18 c  0   1.20 206.66325  -9.64334  2141.89  1452.91 4.62 3.62 -18.7 -0.459 19.46 21.25 02a57480o0636c
57480.552478 -21.671  2.687    -8   21 c  0   1.28 206.66325  -9.64334  1851.95   865.75 4.88 3.61 -17.5 -0.468 19.36 21.06 02a57480o0681c
57480.575857 -19.776  0.534   -45   24 c  0   1.36 206.66325  -9.64334  3007.32   291.89 5.09 3.57 -14.3 -0.463 19.29 20.96 02a57480o0726c
57480.584214 -20.198  0.705   -30   21 c  0   1.15 206.66325  -9.64334  8709.28  9946.80 3.92 3.60  76.8 -0.429 19.26 20.88 02a57480o0742c
57480.599592 -21.206  2.042   -12   24 c  0   1.11 206.66325  -9.64334  3280.00   236.67 4.95 3.55 -11.1 -0.467 19.21 20.80 02a57480o0771c
57480.608097  22.014  3.929     6   22 c  0   1.03 206.66325  -9.64334  8982.81  9889.79 4.01 3.62  79.0 -0.426 19.17 20.75 02a57480o0787c
57490.488089 -20.225  0.667   -30   20 c  0   1.24 206.66325  -9.64334  3059.45   127.92 4.51 3.60 -12.6 -0.462 19.50 21.33 02a57490o0578c
57490.507715  21.888  3.143     6   20 c  0   1.31 206.66325  -9.64334  3284.31   231.29 4.55 3.67 -12.3 -0.447 19.44 21.21 02a57490o0611c
57491.447822  21.693  3.000     8   23 c  0   1.41 206.66325  -9.64334  2603.18  1312.37 5.74 4.40 -10.5 -0.396 19.12 21.14 02a57491o0430c
57491.472531 -20.094  0.808   -33   27 c  0   0.91 206.66325  -9.64334  2310.89   723.60 5.27 4.16 -17.2 -0.416 19.12 21.00 02a57491o0472c
57491.492374  17.449  0.160   380   61 c  0   1.79 206.66325  -9.64334  3454.63   150.77 5.53 4.36 -11.4 -0.403 18.34 20.19 02a57491o0505c
57491.511808 -19.205  0.523   -76   40 c  0   1.11 206.66325  -9.64334  3288.63   232.22 5.74 4.54 -12.1 -0.388 18.47 20.38 02a57491o0537c
57493.436150  19.792  0.733    44   32 o  0   1.49 206.66325  -9.64334  2358.64  1210.44 4.78 3.42 -14.9 -0.510 18.80 20.08 02a57493o0438o
57493.457365 -19.660  0.726   -50   36 o  0   1.02 206.66325  -9.64334  2065.58   620.58 4.73 3.40 -19.8 -0.532 18.86 20.10 02a57493o0481o
57493.468803  19.883 22.292    40  901 o  0   0.00 206.66325  -9.64334  3218.68    51.27 5.04 3.56 -11.9 -0.490 18.81 20.10 02a57493o0503o
57493.493855 -19.892  0.842   -40   34 o  0   1.04 206.66325  -9.64334  3279.87   232.72 4.82 3.41 -11.4 -0.512 18.91 20.23 02a57493o0547o
