###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.494441  21.927  3.125     6   19 c  0   1.15   9.89579   0.86786  7726.22  8435.37 4.03 3.63 -76.8 -0.425 19.46 21.31 02a57246o0342c
57246.519347 -22.705  5.500    -3   16 c  0   1.39   9.89579   0.86786  7723.79  8440.99 3.97 3.61 -80.1 -0.428 19.51 21.39 02a57246o0374c
57246.528062  20.891  1.190    16   19 c  0   0.93   9.89579   0.86786  9179.71  6991.85 4.01 3.62  88.6 -0.431 19.52 21.42 02a57246o0386c
57313.397936  20.816  1.312    17   22 c  0   0.94   9.89579   0.86786  2868.04  2175.34 5.25 3.94 -18.6 -0.439 19.40 21.30 02a57313o0209c
57313.421000  20.075  0.758    34   26 c  0   0.88   9.89579   0.86786  2856.45  2165.40 5.12 3.90 -21.8 -0.442 19.39 21.29 02a57313o0242c
57313.455078  20.456  0.913    24   22 c  0   1.12   9.89579   0.86786  1396.59  3616.41 5.15 3.89 -32.1 -0.435 19.37 21.30 02a57313o0290c
57313.482556 -20.913  1.400   -16   22 c  0   1.01   9.89579   0.86786  1395.49  3617.42 5.12 3.88 -31.7 -0.442 19.36 21.27 02a57313o0329c
57318.289450 -20.448  1.520   -24   36 o  0   1.36   9.89579   0.86786  7744.71  8461.82 4.54 3.11 -84.3 -0.438 18.42 19.62 02a57318o0148o
57318.292669 -20.764  2.526   -18   45 o  0   0.94   9.89579   0.86786  7743.94  8461.81 4.53 2.98 -84.1 -0.457 18.42 19.61 02a57318o0153o
57318.312793 -19.581  0.731   -53   39 o  0   1.32   9.89579   0.86786  9198.88  7015.56 4.74 3.35 -89.7 -0.490 18.47 19.67 02a57318o0184o
57318.339267   0.000 19.934    -0   39 o  0   1.11   9.89579   0.86786  9194.84  7022.73 4.74 3.26 -89.1 -0.449 18.47 19.70 02a57318o0225o
57323.387642 -19.287  0.830   -70   58 o  0   1.27   9.89579   0.86786  2944.40  2174.76 5.49 3.95 -21.7 -0.486 18.07 18.85 02a57323o0327o
57323.417733  23.654 58.000     1   73 o  0   0.86   9.89579   0.86786  2939.06  2177.74 5.36 3.81 -20.6 -0.501 18.03 18.73 02a57323o0369o
57323.448540  19.954  1.774    38   67 o  0   1.05   9.89579   0.86786  1481.71  3628.22 5.22 3.83 -35.9 -0.473 17.96 18.68 02a57323o0412o
57323.482922  18.796  0.640   110   70 o  0   1.08   9.89579   0.86786  1477.66  3629.22 5.22 3.81 -35.6 -0.471 17.88 18.55 02a57323o0463o
57330.366510  19.309  0.525    69   36 o  0   0.99   9.89579   0.86786  2978.89  2188.04 6.29 4.54 -24.4 -0.457 18.92 20.67 02a57330o0269o
57330.397126 -21.191  2.857   -12   35 o  0   1.02   9.89579   0.86786  2974.99  2190.34 6.51 4.59 -22.0 -0.431 18.93 20.70 02a57330o0316o
57330.460891  19.305  0.531    69   37 o  0   1.41   9.89579   0.86786  1496.62  3644.97 7.13 5.59 -30.9 -0.341 18.40 20.47 02a57330o0324o
57334.379538  21.699  2.750     8   21 c  0   0.81   9.89579   0.86786  2977.29  2190.05 4.76 4.09 -24.5 -0.372 19.39 21.31 02a57334o0293c
57334.410646   0.000 20.611     0   21 c  0   1.09   9.89579   0.86786  2974.85  2192.23 4.85 4.14 -23.7 -0.368 19.34 21.24 02a57334o0338c
57334.441852 -22.219  4.400    -5   21 c  0   0.97   9.89579   0.86786  1517.94  3642.44 4.63 3.99 -37.0 -0.381 19.29 21.11 02a57334o0383c
57334.473851  19.720  1.250    47   59 c  0   1.05   9.89579   0.86786  1523.82  3642.91 5.04 4.39 -36.0 -0.360 18.01 19.85 02a57334o0429c
57341.344536 -20.895  1.125   -16   18 c  0   1.16   9.89579   0.86786  2975.10  2191.36 4.95 4.13 -24.2 -0.380 19.46 21.47 02a57341o0144c
57341.368772 -22.764  7.333    -3   21 c  0   0.81   9.89579   0.86786  2974.02  2192.23 4.81 3.99 -23.1 -0.395 19.44 21.36 02a57341o0179c
57341.399671 -20.893  1.312   -16   21 c  0   0.98   9.89579   0.86786  1516.03  3646.20 4.92 4.05 -34.2 -0.389 19.35 21.23 02a57341o0224c
57341.424521 -19.750  0.426   -46   20 c  0   1.14   9.89579   0.86786  1519.16  3646.36 4.77 3.92 -34.8 -0.410 19.37 21.25 02a57341o0259c
57342.337900  21.161  1.462    12   18 c  0   1.34   9.89579   0.86786  2978.29  2192.64 4.85 4.02 -24.1 -0.391 19.46 21.39 02a57342o0142c
57342.364660 -20.868  1.056   -16   17 c  0   1.20   9.89579   0.86786  2974.16  2195.60 4.68 3.86 -24.0 -0.406 19.53 21.45 02a57342o0181c
57342.391535  20.695  0.955    19   18 c  0   1.25   9.89579   0.86786  1517.43  3647.06 4.54 3.73 -36.0 -0.414 19.50 21.37 02a57342o0220c
57342.425446  20.650  0.955    20   19 c  0   1.28   9.89579   0.86786  1520.18  3649.68 4.62 3.75 -33.8 -0.414 19.43 21.27 02a57342o0269c
57343.326708 -21.270  1.917   -11   22 c  0   0.81   9.89579   0.86786  2979.16  2189.05 4.72 3.91 -26.2 -0.432 19.39 21.20 02a57343o0200c
57343.355008  20.566  0.957    22   21 c  0   0.87   9.89579   0.86786  2978.86  2193.32 4.73 3.88 -24.0 -0.419 19.51 21.41 02a57343o0241c
57343.376662 -22.492  5.500    -4   20 c  0   1.01   9.89579   0.86786  1516.96  3643.19 4.67 3.83 -37.3 -0.417 19.49 21.40 02a57343o0272c
57343.405864 -20.474  0.880   -24   21 c  0   0.82   9.89579   0.86786  1519.33  3645.72 4.78 3.88 -35.6 -0.402 19.45 21.36 02a57343o0315c
57366.282893  20.833  1.929    17   32 o  0   1.21   9.89579   0.86786  3459.21  1680.16 5.16 4.06 -21.3 -0.451 18.82 20.34 02a57366o0136o
57366.298530  20.578  1.444    21   31 o  0   1.01   9.89579   0.86786  3750.70  2268.97 5.10 4.23 -21.9 -0.402 18.79 20.37 02a57366o0161o
57366.315575 -20.869  2.333   -16   38 o  0   0.98   9.89579   0.86786  2875.53  1102.74 5.59 4.20 -21.7 -0.459 18.78 20.32 02a57366o0188o
57366.333571  19.952  0.844    38   32 o  0   1.07   9.89579   0.86786  2587.01  2861.73 5.08 4.17 -28.6 -0.402 18.77 20.34 02a57366o0215o
57374.311191  19.318  1.238    68   84 c  0   1.04   9.89579   0.86786  2579.86  2862.30 5.51 4.32 -87.9 -0.381 17.79 19.93 02a57374o0112c
57382.256752 -21.661  5.500    -8   43 o  0   1.04   9.89579   0.86786  3265.67  1903.73 4.39 3.72 -35.2 -0.475 18.45 19.48 02a57382o0035o
57382.272355 -20.311  1.615   -27   44 o  0   1.07   9.89579   0.86786  3555.07  2489.34 4.61 3.93 -29.5 -0.449 18.37 19.45 02a57382o0058o
57382.289452  17.947  0.251   240   60 o  0   1.01   9.89579   0.86786  2680.40  1316.83 5.22 3.85 -23.9 -0.510 18.35 19.37 02a57382o0083o
57382.307358  21.307  4.667    11   51 o  0   1.07   9.89579   0.86786  2391.20  3066.03 5.04 4.15 -33.5 -0.428 18.23 19.31 02a57382o0109o
57383.247870 -19.560  0.806   -54   44 o  0   1.08   9.89579   0.86786  3261.66  1900.88 5.61 4.72 -25.2 -0.391 18.38 19.86 02a57383o0113o
57400.252109  21.103  1.667    13   22 c  0   1.39   9.89579   0.86786  3304.19  1837.13 4.99 4.07 -22.9 -0.456 19.17 20.94 02a57400o0092c
57400.269876 -23.880 21.000    -1   21 c  0   1.20   9.89579   0.86786  3626.67  2427.96 4.77 3.96 -21.3 -0.439 19.20 20.93 02a57400o0121c
57400.287606  22.208  6.125     5   29 c  0   0.87   9.89579   0.86786  2784.52  1254.48 5.27 3.87 -20.1 -0.481 19.19 20.90 02a57400o0150c
57400.305559 -20.505  1.000   -23   23 c  0   1.21   9.89579   0.86786  2530.61  3003.98 4.68 3.83 -28.4 -0.437 19.15 20.83 02a57400o0179c
57401.251038  21.091  1.815    13   24 c  0   1.19   9.89579   0.86786  3247.97  1900.99 4.62 3.83 -26.6 -0.474 19.15 20.78 02a57401o0102c
57401.268617 -21.031  1.800   -14   25 c  0   1.00   9.89579   0.86786  3543.74  2486.34 4.49 3.83 -23.0 -0.441 19.13 20.75 02a57401o0131c
57401.286194  21.148  2.043    13   26 c  0   1.23   9.89579   0.86786  2673.53  1312.52 4.98 3.80 -21.8 -0.482 19.09 20.67 02a57401o0160c
57401.303843  20.876  1.500    16   24 c  0   1.15   9.89579   0.86786  2388.34  3063.49 4.64 3.86 -30.5 -0.429 19.02 20.59 02a57401o0189c
57408.216839  19.220  0.545    74   41 o  0   1.16   9.89579   0.86786  2682.52  2480.39 4.12 3.62 -49.2 -0.478 18.37 19.30 02a57408o0054o
57408.229899 -23.783 38.500    -1   43 o  0   1.38   9.89579   0.86786  2389.47  1894.33 4.60 3.74 -36.9 -0.507 18.42 19.44 02a57408o0075o
57408.245764 -21.289  3.696   -11   41 o  0   0.97   9.89579   0.86786  3265.07  3064.77 4.11 3.61 -42.2 -0.500 18.42 19.37 02a57408o0101o
57408.264680  18.837  0.569   106   60 o  0   1.21   9.89579   0.86786  3557.65  1317.44 4.80 3.83 -22.4 -0.517 18.30 19.27 02a57408o0132o
57591.563951 -19.693  0.882   -48   42 o  0   1.38   9.89579   0.86786  7865.53  7099.97 3.76 3.05  84.9 -0.481 18.45 19.31 02a57591o0600o
57591.595084 -19.640  0.821   -51   42 o  0   1.35   9.89579   0.86786  7815.79  7064.98 3.82 3.06  87.1 -0.477 18.45 19.32 02a57591o0659o
57591.607786  23.826 43.333     1   46 o  0   1.19   9.89579   0.86786  7797.64  7181.14 3.80 3.08  85.0 -0.470 18.48 19.37 02a57591o0684o
57591.627327  19.245  1.058    73   77 o  0   1.72   9.89579   0.86786  7833.04  7126.85 3.74 2.96  86.3 -0.502 18.11 18.59 02a57591o0721o
57600.578867  18.141  0.234   201   47 c  0   1.01   9.89579   0.86786  6438.77  7074.77 4.34 3.95 -85.4 -0.420 18.36 20.46 02a57600o0509c
57607.562247 -20.217  0.607   -30   18 c  0   1.05   9.89579   0.86786  6667.55 10018.89 4.11 3.81 -81.5 -0.426 19.69 21.68 02a57607o0447c
57607.565227 -21.973  2.704    -6   16 c  0   1.34   9.89579   0.86786  1454.88   352.69 4.94 3.56 -15.5 -0.472 19.69 21.67 02a57607o0451c
57607.577997  20.609  0.833    21   17 c  0   1.31   9.89579   0.86786  6684.62 10061.00 4.13 3.79 -87.6 -0.430 19.72 21.71 02a57607o0468c
57607.580994 -21.826  2.469    -7   17 c  0   1.13   9.89579   0.86786  1474.51   391.52 4.80 3.53 -17.3 -0.471 19.71 21.68 02a57607o0472c
57607.611795 -20.919  1.111   -16   17 c  0   1.15   9.89579   0.86786  9151.66 10078.73 4.29 3.76  83.0 -0.432 19.70 21.66 02a57607o0513c
57607.612541 -20.705  0.989   -19   19 c  0   0.92   9.89579   0.86786  3940.02   409.18 4.85 3.50  -4.9 -0.468 19.70 21.67 02a57607o0514c
57611.544573 -20.715  1.400   -19   26 o  0   0.92   9.89579   0.86786  9163.97  9871.06 4.70 3.69  89.2 -0.465 19.26 21.37 02a57611o0573o
57611.549251 -20.425  1.091   -25   27 o  0   1.07   9.89579   0.86786  3954.26   205.24 4.98 3.55  -2.9 -0.456 19.23 21.37 02a57611o0582o
57611.563425 -19.916  0.590   -39   23 o  0   1.14   9.89579   0.86786  6569.15 10234.44 4.24 4.09 -39.3 -0.430 19.19 21.37 02a57611o0607o
57611.563943  20.426  1.093    24   27 o  0   1.08   9.89579   0.86786  1356.74   571.97 5.22 3.48 -16.0 -0.481 19.28 21.42 02a57611o0608o
57611.572987 -19.998  0.681   -36   25 o  0   1.25   9.89579   0.86786  3912.78   166.50 4.87 3.40  -3.8 -0.460 19.25 21.38 02a57611o0624o
57611.573504  20.136  0.767    32   25 o  0   1.25   9.89579   0.86786  9121.39  9833.63 4.74 3.65  89.1 -0.471 19.26 21.40 02a57611o0625o
57611.581611  19.829  0.667    42   28 o  0   0.96   9.89579   0.86786  1431.20   532.63 5.24 3.56 -16.6 -0.494 19.25 21.40 02a57611o0639o
57611.594364 -20.716  1.179   -19   22 o  0   1.13   9.89579   0.86786  6642.03 10196.83 4.13 3.97 -55.0 -0.435 19.23 21.39 02a57611o0663o
57611.599308 -19.832  0.680   -42   29 o  0   0.88   9.89579   0.86786  1389.71   592.19 5.20 3.40 -14.7 -0.492 19.27 21.40 02a57611o0672o
57611.604261 -20.683  1.150   -19   22 o  0   1.22   9.89579   0.86786  6600.87 10256.56 4.18 3.86 -75.4 -0.449 19.23 21.36 02a57611o0681o
57619.526826 -19.743  2.088   -46   96 o  0   1.27   9.89579   0.86786  9155.48  9016.63 4.33 3.27  89.3 -0.499 18.21 19.15 02a57619o0396o
57619.539483  18.364  0.626   164  102 o  0   1.07   9.89579   0.86786  9091.24  8937.50 4.22 3.28  87.9 -0.507 18.22 19.17 02a57619o0420o
57619.548955  21.681  7.375     8   57 o  0   0.98   9.89579   0.86786  1447.80  1404.78 4.66 3.39 -12.4 -0.486 18.22 19.50 02a57619o0438o
57619.563147  21.231  4.286    12   50 o  0   1.50   9.89579   0.86786  1404.21  1463.87 5.32 3.53  -7.6 -0.456 18.11 19.50 02a57619o0465o
57630.504620 -21.501  1.750    -9   16 c  0   1.20   9.89579   0.86786  8404.70 10264.00 3.90 3.78  74.9 -0.437 19.64 21.65 02a57630o0489c
57630.505647 -21.277  1.400   -11   16 c  0   1.13   9.89579   0.86786  3200.99   601.03 3.94 3.83 -66.0 -0.409 19.64 21.63 02a57630o0491c
57630.520754 -22.035  3.200    -6   18 c  0   0.81   9.89579   0.86786  7326.72  9814.86 3.74 3.63  -1.7 -0.426 19.62 21.61 02a57630o0518c
57630.521269  20.913  1.024    16   16 c  0   1.10   9.89579   0.86786  2117.39   153.93 3.98 3.85 -53.1 -0.404 19.64 21.63 02a57630o0519c
57630.540775 -22.089  3.000    -5   16 c  0   1.17   9.89579   0.86786  2173.67   231.35 3.96 3.83 -60.7 -0.405 19.66 21.66 02a57630o0552c
57630.541309 -20.715  0.983   -19   18 c  0   0.96   9.89579   0.86786  7382.70  9894.99 3.49 3.31 -29.0 -0.402 19.67 21.65 02a57630o0553c
57630.553622 -20.426  0.691   -24   17 c  0   0.78   9.89579   0.86786  7405.12  9782.09 3.64 3.59 -32.9 -0.448 19.66 21.66 02a57630o0576c
57630.554143  20.203  0.487    30   15 c  0   1.30   9.89579   0.86786  2196.71   118.46 4.04 3.92 -69.1 -0.382 19.65 21.68 02a57630o0577c
57630.560435  21.537  1.917     9   17 c  0   1.14   9.89579   0.86786  2155.25   173.49 3.92 3.79 -61.7 -0.388 19.68 21.68 02a57630o0587c
57630.560944  20.239  0.633    29   18 c  0   0.80   9.89579   0.86786  7363.64  9837.63 3.68 3.64 -66.8 -0.432 19.66 21.68 02a57630o0588c
57638.482809  20.988  1.108    15   16 c  0   0.99   9.89579   0.86786  3477.43  1610.76 4.12 3.79  -2.1 -0.386 19.58 21.57 02a57638o0480c
57638.499538  20.166  0.512    31   16 c  0   1.22   9.89579   0.86786  3455.53  1574.75 3.82 3.75 -32.5 -0.406 19.63 21.53 02a57638o0510c
57638.518781 -21.413  1.786   -10   18 c  0   0.86   9.89579   0.86786  3513.00  1652.32 3.76 3.65 -79.8 -0.408 19.62 21.48 02a57638o0545c
57638.531797  21.253  1.406    11   16 c  0   1.04   9.89579   0.86786  3532.99  1537.52 3.76 3.67 -66.4 -0.414 19.61 21.46 02a57638o0570c
57650.459393  21.302  4.224    11   46 o  0   0.87   9.89579   0.86786  1567.14  1547.21 4.23 3.70  -3.5 -0.430 18.32 19.19 02a57650o0448o
57650.473436  19.703  0.955    48   46 o  0   0.87   9.89579   0.86786  1542.07  1502.67 3.65 3.56 -70.4 -0.446 18.43 19.17 02a57650o0476o
57650.493789  20.765  2.446    18   44 o  0   1.06   9.89579   0.86786  1599.70  1583.13 3.66 3.55 -84.2 -0.442 18.43 19.14 02a57650o0514o
57650.505390  20.039  1.230    35   43 o  0   1.22   9.89579   0.86786  1621.02  1466.76 3.67 3.57 -73.2 -0.455 18.43 19.14 02a57650o0535o
57650.521027 -19.914  1.140   -39   45 o  0   0.94   9.89579   0.86786  1585.57  1525.12 3.67 3.56 -78.7 -0.454 18.40 19.10 02a57650o0561o
57670.418645 -20.841  1.279   -17   21 o  0   0.80   9.89579   0.86786   939.33  3950.51 3.60 3.41  66.7 -0.469 19.28 20.80 02a57670o0406o
57670.423557  20.267  0.689    28   20 o  0   1.20   9.89579   0.86786   921.69  3912.43 3.60 3.33  71.3 -0.479 19.33 20.89 02a57670o0416o
