###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57314.647793 -18.747  0.567  -115   65 c  0   1.04 136.49909  35.37323  6479.64  9503.93 4.22 3.66 -76.5 -0.460 18.37 19.29 02a57314o0637c
57316.556758 -18.991  0.304   -92   28 c  0   1.68 136.49909  35.37323  6488.13  9489.27 5.12 4.99 -24.5 -0.386 18.87 20.86 02a57316o0527c
57316.580137 -18.724  0.224  -118   26 c  0   1.78 136.49909  35.37323  6484.08  9492.10 4.97 4.76 -58.5 -0.389 18.97 20.92 02a57316o0563c
57316.606636 -19.220  0.294   -74   22 c  0   2.68 136.49909  35.37323  7969.44  8024.88 4.83 4.50 -87.1 -0.399 19.07 21.06 02a57316o0596c
57316.626629 -18.666  0.183  -124   23 c  0   1.08 136.49909  35.37323  7972.04  8029.30 4.37 3.84 -86.6 -0.443 19.22 21.07 02a57316o0624c
57324.580197 -21.381  5.500   -10   56 o  0   0.92 136.49909  35.37323  6451.53  9515.57 4.46 3.52 -76.9 -0.481 18.23 19.32 02a57324o0618o
57324.598729  19.365  0.710    65   46 o  0   1.19 136.49909  35.37323  6452.18  9520.23 4.52 3.70 -75.5 -0.497 18.26 19.40 02a57324o0647o
57324.614766  22.472 11.500     4   43 o  0   1.27 136.49909  35.37323  7943.41  8051.50 4.33 3.39 -85.5 -0.491 18.32 19.44 02a57324o0671o
57324.624434 -18.902  0.458  -100   46 o  0   0.98 136.49909  35.37323  7951.54  8055.19 4.34 3.50 -86.5 -0.473 18.33 19.49 02a57324o0686o
57362.564542  19.348  0.500    66   33 o  0   6.86 136.49909  35.37323  1529.39   155.06 5.80 3.65 -24.7 -0.490 19.11 20.67 02a57362o0526o
57362.595835  18.661  0.279   125   35 o  0   5.16 136.49909  35.37323  2110.13   759.20 5.11 3.53 -24.3 -0.517 19.11 20.60 02a57362o0572o
57363.569910  18.217  0.156   188   29 o  0  16.34 136.49909  35.37323  1539.70   151.97 5.63 3.67 -26.3 -0.486 19.29 20.99 02a57363o0503o
57363.601232  19.466  0.471    59   28 o  0   9.36 136.49909  35.37323  2115.47   757.89 5.28 3.66 -24.5 -0.499 19.23 20.88 02a57363o0547o
57364.487871 -20.143  0.761   -32   24 o  0   1.19 136.49909  35.37323  6198.44  9849.16 3.42 3.37   3.8 -0.426 19.15 20.69 02a57364o0477o
57364.494594 -21.250  1.706   -12   20 o  0   1.49 136.49909  35.37323  5900.83  9264.91 3.40 3.31  84.4 -0.431 19.20 20.78 02a57364o0488o
57364.499477  19.029  0.387    89   34 o  0  13.43 136.49909  35.37323  1493.63   137.86 5.50 3.54 -25.5 -0.499 19.17 20.73 02a57364o0496o
57364.525333  20.027  0.727    35   26 o  0   5.00 136.49909  35.37323  2065.33   754.16 4.98 3.50 -24.2 -0.511 19.28 20.90 02a57364o0538o
57364.529047 -20.342  0.875   -26   23 o  0   1.21 136.49909  35.37323  6821.03 10449.36 3.46 3.28   0.3 -0.431 19.32 20.96 02a57364o0544o
57364.533329 -19.466  0.347   -59   21 o  0   1.48 136.49909  35.37323  7123.82  8686.74 3.35 3.16  89.1 -0.457 19.32 20.95 02a57364o0551o
57365.548783 -19.280  0.320   -70   23 o  0   1.14 136.49909  35.37323  6231.99  9864.44 3.47 3.44  28.4 -0.429 19.14 20.66 02a57365o0568o
57365.568443  20.204  0.960    30   29 o  0   9.75 136.49909  35.37323  1532.08   156.40 5.62 3.64 -25.5 -0.486 19.14 20.68 02a57365o0592o
57365.578758   0.000 20.548     0   22 o  0   1.64 136.49909  35.37323  5940.77  9277.08 3.47 3.38  82.7 -0.435 19.08 20.54 02a57365o0606o
57365.592376  19.731  0.625    46   29 o  0   2.32 136.49909  35.37323  2107.98   757.77 5.20 3.72 -24.8 -0.497 19.12 20.68 02a57365o0623o
57365.594768 -19.887  0.655   -40   26 o  0   1.18 136.49909  35.37323  6852.96 10450.71 3.63 3.50   4.6 -0.408 19.14 20.67 02a57365o0626o
57365.604044 -20.002  0.634   -36   23 o  0   1.75 136.49909  35.37323  3813.34  1820.56 4.29 3.57 -20.0 -0.458 19.14 20.72 02a57365o0639o
57384.485683  15.871  0.445  1627  724 o  0   1.19 136.49909  35.37323  1468.22   138.03 5.68 3.63 -22.7 -0.355 16.20 15.78 02a57384o0426o
57384.496972 -21.996  8.000    -6   46 o  0   1.32 136.49909  35.37323  5876.33  9266.72 3.60 3.50  50.4 -0.427 18.36 19.21 02a57384o0444o
57384.507283 -19.172  0.770   -78   60 o  0   1.04 136.49909  35.37323  2045.80   748.94 4.85 3.63 -26.2 -0.489 18.29 19.07 02a57384o0458o
57384.509151 -20.345  2.135   -26   56 o  0   0.95 136.49909  35.37323  6782.24 10446.11 3.70 3.42   5.1 -0.404 18.39 19.23 02a57384o0461o
57384.527083 -18.803  0.539  -109   59 o  0   1.22 136.49909  35.37323  7081.72  8689.04 3.61 3.47  73.0 -0.438 18.37 19.23 02a57384o0488o
