###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57319.603969  20.592  1.647    21   35 o  0   1.19 136.66490  19.33810  2089.90  1637.36 5.48 3.50 -18.0 -0.512 18.81 20.32 02a57319o0614o
57319.628958  20.831  2.000    17   34 o  0   1.03 136.66490  19.33810  2088.40  1642.79 5.39 3.50 -18.1 -0.490 18.86 20.37 02a57319o0648o
57319.653309 -20.377  3.136   -26   80 o  0   1.26 136.66490  19.33810  3538.78   202.18 5.55 3.14  -6.9 -0.470 17.91 18.53 02a57319o0679o
57342.605921 -20.426  0.846   -24   21 c  0   1.02 136.66490  19.33810  2146.34  1686.17 4.90 3.82 -25.4 -0.427 19.36 21.12 02a57342o0537c
57342.636028 -19.121  0.244   -82   20 c  0   1.05 136.66490  19.33810  2141.98  1692.14 4.77 3.76 -26.8 -0.427 19.37 21.10 02a57342o0581c
57362.553175  20.272  0.964    28   27 o  0   1.06 136.66490  19.33810  1884.72  1994.56 4.74 3.64 -27.9 -0.465 19.11 20.67 02a57362o0510o
57362.584341  20.818  1.812    17   31 o  0   0.99 136.66490  19.33810  1617.61  1402.56 5.06 3.53 -29.8 -0.496 19.09 20.59 02a57362o0554o
57362.602112  17.658  0.085   314   26 o  0   1.97 136.66490  19.33810  2491.11  2586.67 4.37 3.56 -29.1 -0.462 19.08 20.58 02a57362o0580o
57362.614890 -20.982  1.923   -15   28 o  0   1.02 136.66490  19.33810  2790.44   830.96 4.98 3.71 -22.5 -0.505 19.06 20.60 02a57362o0596o
57363.557931 -20.333  0.828   -27   22 o  0   1.23 136.66490  19.33810  1886.95  1994.31 4.58 3.47 -28.5 -0.476 19.33 20.95 02a57363o0488o
57363.580429 -19.253  0.324   -72   23 o  0   1.30 136.66490  19.33810  1618.69  1403.53 5.12 3.58 -31.2 -0.479 19.27 20.92 02a57363o0518o
57363.589722  20.744  1.350    18   25 o  0   0.91 136.66490  19.33810  2487.52  2586.34 4.45 3.56 -34.0 -0.457 19.24 20.86 02a57363o0531o
57363.621254 -21.742  2.600    -7   19 o  0   1.36 136.66490  19.33810  8210.10  9667.57 3.71 3.51  87.5 -0.438 19.18 20.75 02a57363o0568o
