###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57416.607095  19.715  0.988    47   47 o  0   1.01 222.32496 -30.28953  7265.83   485.72 4.69 3.52   5.6 -0.497 18.37 19.47 02a57416o0649o
57416.609531  20.599  2.000    21   42 o  0   1.06 222.32496 -30.28953  5576.49 10245.12 3.97 3.73  11.1 -0.433 18.43 19.54 02a57416o0653o
57416.621190  18.954  0.490    95   47 o  0   0.82 222.32496 -30.28953  7559.23  1077.10 4.21 3.48   8.6 -0.512 18.46 19.52 02a57416o0672o
57416.635334  20.432  1.545    24   38 o  0   1.09 222.32496 -30.28953  6361.37  1656.77 3.97 3.45   4.1 -0.501 18.51 19.57 02a57416o0695o
57416.647006  19.589  0.648    53   34 o  0   1.29 222.32496 -30.28953  6638.89  1875.25 3.77 3.42   7.6 -0.498 18.55 19.60 02a57416o0714o
57417.608093   0.000 19.784    -0   44 o  0   0.94 222.32496 -30.28953  7681.41   917.71 4.30 3.58  10.4 -0.506 18.43 19.56 02a57417o0633o
57417.623520 -20.061  1.193   -34   41 o  0   1.13 222.32496 -30.28953  7973.19  1531.42 4.74 4.09  17.5 -0.443 18.36 19.62 02a57417o0657o
57417.638925 -19.612  0.755   -52   39 o  0   0.89 222.32496 -30.28953  6773.86  2089.00 4.15 3.67   9.0 -0.463 18.52 19.67 02a57417o0682o
57417.651793  20.181  1.191    31   37 o  0   1.05 222.32496 -30.28953  6635.18  1877.77 4.02 3.49   9.2 -0.497 18.59 19.70 02a57417o0702o
57423.600953  20.272  0.766    28   22 c  0   0.93 222.32496 -30.28953  7789.31   654.83 4.20 3.63  14.2 -0.455 19.35 21.14 02a57423o0536c
57423.603429 -20.179  0.628   -31   19 c  0   0.95 222.32496 -30.28953  6069.21 10412.68 3.92 3.76  34.6 -0.397 19.35 21.13 02a57423o0540c
57423.615765  23.088  9.600     2   20 c  0   1.05 222.32496 -30.28953  8055.21  1231.46 4.05 3.69  21.2 -0.447 19.35 21.14 02a57423o0560c
57423.631163  21.574  2.318     8   20 c  0   0.87 222.32496 -30.28953  6833.11  1795.85 3.88 3.63  13.3 -0.434 19.38 21.16 02a57423o0585c
57423.645352  21.913  2.875     6   18 c  0   1.11 222.32496 -30.28953  6572.34  1667.62 3.92 3.61  11.6 -0.437 19.38 21.16 02a57423o0608c
57429.585579  20.898  1.419    16   22 c  0   0.87 222.32496 -30.28953  7637.88   613.03 4.79 3.64  14.5 -0.467 19.51 21.50 02a57429o0608c
57429.588040 -21.539  1.909    -9   17 c  0   1.12 222.32496 -30.28953  5917.53 10370.69 3.97 3.78  60.0 -0.412 19.52 21.47 02a57429o0612c
57429.600917  23.193 11.000     2   21 c  0   0.83 222.32496 -30.28953  7903.38  1188.84 4.53 3.69  16.7 -0.462 19.55 21.54 02a57429o0633c
57429.616287 -22.705  6.000    -3   18 c  0   0.90 222.32496 -30.28953  6682.34  1753.14 4.22 3.62   7.2 -0.463 19.57 21.56 02a57429o0658c
57429.631701 -22.536  4.750    -4   17 c  0   1.20 222.32496 -30.28953  6552.10  1663.48 4.30 3.64   8.3 -0.461 19.56 21.55 02a57429o0683c
57438.614304  22.526 12.125     4   43 o  0   0.80 222.32496 -30.28953  7439.53   693.71 3.88 3.33  14.4 -0.534 18.55 19.62 02a57438o0681o
57438.632370 -20.406  1.187   -25   30 o  0   1.23 222.32496 -30.28953  2907.89  9410.08 3.55 3.49  15.8 -0.445 18.72 19.84 02a57438o0711o
57438.652498  24.234 31.500     1   23 o  0   0.99 222.32496 -30.28953  4104.22  8832.83 3.46 3.42  45.0 -0.455 19.05 20.50 02a57438o0742o
57438.667451  22.114 14.286     5   74 o  0   1.15 222.32496 -30.28953  4036.15  8812.79 3.57 3.42  60.6 -0.551 18.12 18.71 02a57438o0764o
57439.623007 -22.286 11.625    -4   51 o  0   0.94 222.32496 -30.28953  7381.11   930.79 4.56 3.56  12.3 -0.535 18.32 19.26 02a57439o0710o
57439.642102  20.141  1.365    32   44 o  0   1.06 222.32496 -30.28953  2960.68  9173.06 3.82 3.55 -64.0 -0.465 18.39 19.30 02a57439o0740o
57439.661387  21.716  4.947     8   37 o  0   1.04 222.32496 -30.28953  4154.47  8600.26 3.64 3.33 -73.3 -0.487 18.48 19.44 02a57439o0771o
57446.640571  19.765  0.964    45   44 o  0   0.92 222.32496 -30.28953  2836.98  9484.34 3.66 3.54 -55.1 -0.463 18.43 19.33 02a57446o0380o
57446.649453 -20.189  1.375   -30   42 o  0   1.08 222.32496 -30.28953  4034.17  8908.53 3.55 3.37 -74.7 -0.476 18.42 19.30 02a57446o0397o
57446.669815 -17.112  1.391  -519  721 o  0   1.26 222.32496 -30.28953  4040.54  8810.24 3.78 3.38 -59.8 -0.479 17.08 16.75 02a57446o0432o
57447.600559  21.362  4.600    10   48 o  0   1.02 222.32496 -30.28953  7319.17   478.04 4.51 3.23   9.0 -0.528 18.50 19.52 02a57447o0761o
57447.605469 -19.204  0.730   -76   55 o  0   1.02 222.32496 -30.28953  5016.35   446.57 4.81 3.21  -1.9 -0.516 18.47 19.48 02a57447o0769o
57447.621484 -20.182  1.309   -31   40 o  0   1.04 222.32496 -30.28953  3008.71  9616.83 3.96 3.70 -54.8 -0.439 18.44 19.47 02a57447o0796o
57447.642528  21.175  3.067    12   38 o  0   1.23 222.32496 -30.28953  4204.10  9041.49 3.71 3.52 -71.1 -0.461 18.47 19.45 02a57447o0831o
57447.664296  18.330  0.995   169  168 o  0   1.05 222.32496 -30.28953  4038.18  8808.24 3.72 3.40 -71.5 -0.488 17.82 18.18 02a57447o0866o
57453.584180  20.947  1.242    15   19 c  0   1.00 222.32496 -30.28953  7466.95   655.54 4.45 3.57  12.4 -0.497 19.49 21.36 02a57453o0711c
57453.589035 -19.609  0.510   -52   26 c  0   0.73 222.32496 -30.28953  4859.19   267.79 4.80 3.58  -5.0 -0.505 19.49 21.35 02a57453o0719c
