###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57233.388593 -21.613  5.455    -8   45 o  0   0.94 274.05451  55.59090  1849.50  2653.27 3.68 3.40 -62.4 -0.450 18.49 19.38 02a57233o0111o
57234.330860  20.020  1.184    36   42 o  0   1.48 274.05451  55.59090  3400.83  1125.45 4.18 3.75 -24.7 -0.456 18.24 19.11 02a57234o0035o
57305.212394 -18.911  0.287   -99   28 c  0   0.93 274.05451  55.59090  3282.14  1355.24 4.55 3.88 -13.9 -0.499 19.12 20.81 02a57305o0037c
57305.221959 -19.135  0.303   -80   24 c  0   1.31 274.05451  55.59090  3279.38  1353.58 5.27 4.35 -10.8 -0.453 19.22 21.28 02a57305o0052c
57305.240387 -19.586  0.364   -53   19 c  0   1.20 274.05451  55.59090  1732.76  2863.74 4.63 3.85 -27.1 -0.476 19.36 21.30 02a57305o0081c
57305.260100 -22.172  3.800    -5   19 c  0   1.59 274.05451  55.59090  1729.41  2861.16 4.69 3.82 -28.7 -0.476 19.32 21.27 02a57305o0112c
57307.265107 -20.184  0.588   -31   18 c  0   1.44 274.05451  55.59090  1755.07  2859.98 4.45 3.79 -29.5 -0.434 19.45 21.46 02a57307o0035c
57320.209054 -19.161  0.712   -79   56 o  0   1.39 274.05451  55.59090  3354.09  1375.28 4.86 3.50 -11.6 -0.543 18.27 19.35 02a57320o0045o
57320.236184  20.327  2.333    27   63 o  0   1.29 274.05451  55.59090  3339.79  1367.76 5.43 3.23  -6.6 -0.516 18.16 19.25 02a57320o0087o
57320.262572 -19.749  1.364   -46   62 o  0   1.09 274.05451  55.59090  1798.30  2874.89 5.26 3.20 -14.1 -0.488 18.02 19.08 02a57320o0128o
57328.204545 -18.629  0.316  -128   41 o  0   1.37 274.05451  55.59090  3400.62  1382.97 5.79 4.18 -21.3 -0.502 18.79 20.46 02a57328o0044o
57328.222342 -16.830  0.123  -673   83 o  0   1.30 274.05451  55.59090  3394.14  1382.78 5.52 3.80  -8.7 -0.482 18.28 19.92 02a57328o0072o
57328.242572 -17.662  0.212  -313   66 o  0   1.59 274.05451  55.59090  1856.46  2894.06 5.04 3.77 -21.8 -0.474 18.32 19.82 02a57328o0104o
57440.624026  20.012  1.229    36   44 o  0   1.66 274.05451  55.59090  8141.61  9322.57 3.99 3.59  80.4 -0.460 18.20 19.04 02a57440o0746o
57440.638570  20.139  1.726    32   55 o  0   1.12 274.05451  55.59090  6913.59  9945.13 3.91 3.78  72.5 -0.441 18.23 19.11 02a57440o0773o
57440.644848  21.434  6.824    10   66 o  0   1.14 274.05451  55.59090  4892.39   129.05 5.06 3.35  -3.0 -0.523 18.33 19.16 02a57440o0785o
57440.649236 -20.278  1.559   -28   44 o  0   1.28 274.05451  55.59090  6672.89 10225.53 3.73 3.66  61.9 -0.443 18.30 19.15 02a57440o0793o
57440.653408 -18.175  0.308  -195   60 o  0   1.22 274.05451  55.59090  4686.34   403.74 4.97 3.39  -4.4 -0.534 18.34 19.21 02a57440o0801o
57441.599571 -18.675  0.687  -123   84 o  0   1.25 274.05451  55.59090  7586.72  9137.37 3.83 3.39  85.7 -0.498 18.10 18.85 02a57441o0713o
57441.613715 -19.881  1.474   -40   60 o  0   1.24 274.05451  55.59090  7908.38  9718.42 3.74 3.35  82.3 -0.494 18.18 18.91 02a57441o0740o
57441.627924 -19.070  0.653   -86   56 o  0   1.07 274.05451  55.59090  6657.46 10339.79 3.69 3.61  50.9 -0.457 18.20 18.96 02a57441o0767o
57441.638632 -17.090  0.106  -530   56 o  0   1.95 274.05451  55.59090  4672.26   519.41 4.87 3.27  -4.5 -0.515 18.26 19.04 02a57441o0787o
57441.639655 -18.591  0.352  -133   47 o  0   1.20 274.05451  55.59090  6670.65 10224.25 3.58 3.53  77.3 -0.462 18.25 19.01 02a57441o0789o
57441.647096 -18.070  0.289  -215   62 o  0   1.13 274.05451  55.59090  4683.80   403.47 4.93 3.25  -4.0 -0.516 18.29 19.08 02a57441o0803o
57448.645951 -22.463  4.900    -4   18 c  0   1.58 274.05451  55.59090  7353.24  9132.95 3.91 3.68  81.3 -0.425 19.11 20.65 02a57448o0687c
57448.662874 -24.874 147.000    -0   60 c  0   1.08 274.05451  55.59090  7672.28  9719.33 4.06 3.92  79.5 -0.408 18.36 19.30 02a57448o0721c
