###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.250562 -20.575  1.040   -21   22 c  0   0.83 225.93432  -3.29641  6403.56  3707.96 4.27 4.09  87.4 -0.364 19.10 20.85 02a57246o0016c
57246.257736  22.842  6.333     3   17 c  0   1.47 225.93432  -3.29641  6399.68  3707.05 4.32 4.14 -88.0 -0.367 19.24 21.16 02a57246o0026c
57246.265693  19.688  0.482    48   23 c  0   0.87 225.93432  -3.29641  4953.43  5155.72 4.16 3.95 -70.0 -0.410 19.27 21.13 02a57246o0037c
57246.298526 -21.259  1.929   -11   22 c  0   0.84 225.93432  -3.29641  4951.80  5151.81 3.96 3.73 -67.4 -0.420 19.28 21.11 02a57246o0083c
57436.485157 -19.269  0.872   -71   62 c  0   0.85 225.93432  -3.29641  4742.81  6851.07 4.00 3.82  90.0 -0.401 18.20 19.22 02a57436o0452c
57436.498777  19.482  0.889    58   52 c  0   1.49 225.93432  -3.29641  5026.71  7432.71 3.92 3.75  87.7 -0.403 18.35 19.40 02a57436o0475c
57436.512348  20.543  2.286    22   50 c  0   1.07 225.93432  -3.29641  3863.02  8016.73 3.91 3.76 -78.5 -0.409 18.45 19.55 02a57436o0498c
57436.525897  19.344  0.561    66   37 c  0   1.30 225.93432  -3.29641  3610.60  7826.65 3.87 3.79 -63.1 -0.404 18.55 19.70 02a57436o0521c
57445.655594  19.441  0.625    61   38 o  0   0.91 225.93432  -3.29641  5898.83  4118.47 3.63 3.52 -27.5 -0.450 18.39 19.29 02a57445o0862o
57452.654508 -20.403  0.653   -25   16 c  0   1.11 225.93432  -3.29641  6043.53  4234.93 3.63 3.60 -15.3 -0.408 19.30 20.92 02a57452o0777c
57460.628730 -20.970  0.953   -15   14 c  0   1.16 225.93432  -3.29641  6178.73  4001.97 3.73 3.64   2.5 -0.407 19.60 21.54 02a57460o0823c
57460.651448 -21.241  1.576   -12   18 c  0   1.12 225.93432  -3.29641  5888.29  3423.98 3.79 3.57  -7.3 -0.415 19.26 20.83 02a57460o0866c
57464.607163 -21.004  1.405   -14   20 o  0   1.08 225.93432  -3.29641  5951.46  3721.57 3.62 3.44  -6.3 -0.481 19.28 20.99 02a57464o0791o
57464.630064  21.179  1.767    12   22 o  0   0.67 225.93432  -3.29641  5663.01  3142.34 3.89 3.39  -6.0 -0.481 19.28 20.98 02a57464o0834o
57464.653194 -21.748  4.706    -7   34 o  0   1.07 225.93432  -3.29641  6826.09  2561.86 3.99 3.40   4.2 -0.517 18.68 19.89 02a57464o0877o
57472.549243 -19.959  1.248   -38   47 o  0   1.35 225.93432  -3.29641  6007.09  4060.34 3.45 3.44  32.4 -0.487 18.07 18.67 02a57472o0633o
57472.575435 -20.456  2.267   -24   54 o  0   1.05 225.93432  -3.29641  5710.85  3490.39 3.52 3.45 -11.4 -0.494 18.01 18.56 02a57472o0674o
57472.594443  18.492  0.582   146   85 o  0   1.01 225.93432  -3.29641  6872.66  2908.04 3.77 2.83 -65.3 -0.511 17.60 17.96 02a57472o0704o
57472.617656  20.469  4.395    24  104 o  0   0.87 225.93432  -3.29641  7038.04  2831.36 3.52 3.03 -28.3 -0.459 17.45 17.79 02a57472o0740o
57480.585318 -21.415  1.724   -10   17 c  0   0.84 225.93432  -3.29641  5871.33  4051.20 3.65 3.61  -7.2 -0.408 19.41 21.13 02a57480o0744c
57480.609135  21.523  1.885     9   17 c  0   1.22 225.93432  -3.29641  5582.01  3473.80 3.73 3.51  -4.8 -0.415 19.40 21.07 02a57480o0789c
57480.632772 -22.126  3.929    -5   20 c  0   1.10 225.93432  -3.29641  6744.41  2897.00 3.85 3.57   6.6 -0.432 19.27 20.84 02a57480o0834c
57490.518096 -21.049  1.100   -14   15 c  0   0.91 225.93432  -3.29641  5638.09  3308.35 3.73 3.68  -1.4 -0.385 19.48 21.32 02a57490o0629c
57490.538583 -21.098  1.263   -13   17 c  0   0.97 225.93432  -3.29641  6785.85  2732.73 3.73 3.64  23.1 -0.407 19.49 21.30 02a57490o0664c
57490.558408 -20.337  0.653   -27   17 c  0   0.96 225.93432  -3.29641  7022.25  2833.07 3.84 3.73  19.8 -0.400 19.44 21.26 02a57490o0697c
