###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.554288  22.509  4.400     4   16 c  0   1.40  43.95388   1.07848  5967.39  7996.91 3.88 3.56 -68.6 -0.412 19.42 21.25 02a57246o0421c
57246.555655 -22.530  4.400    -4   16 c  0   1.33  43.95388   1.07848  5966.97  7997.28 3.83 3.54 -70.3 -0.416 19.44 21.26 02a57246o0423c
57246.590978  20.993  0.905    14   13 c  0   1.78  43.95388   1.07848  7412.45  6555.74 3.82 3.48 -80.5 -0.417 19.54 21.45 02a57246o0472c
57246.621501 -21.959  2.111    -6   13 c  0   1.71  43.95388   1.07848  7409.89  6561.89 3.76 3.46 -84.9 -0.417 19.53 21.40 02a57246o0514c
57313.472644 -20.246  0.697   -29   20 c  0   0.84  43.95388   1.07848  6029.29  8037.70 4.47 3.87 -76.3 -0.428 19.40 21.45 02a57313o0315c
57313.491095 -21.714  2.375    -8   18 c  0   1.02  43.95388   1.07848  4623.14  2597.56 4.83 3.95 -11.8 -0.415 19.47 21.46 02a57313o0342c
57313.542833 -19.922  0.477   -39   19 c  0   1.05  43.95388   1.07848  3158.55  4045.21 4.63 3.80 -29.3 -0.420 19.42 21.37 02a57313o0412c
57318.357934 -19.315  0.562   -68   38 o  0   1.10  43.95388   1.07848  5987.28  8018.89 4.37 3.31 -78.3 -0.464 18.52 19.89 02a57318o0254o
57318.384322 -22.032  7.600    -6   42 o  0   1.07  43.95388   1.07848  5982.55  8024.88 4.68 3.93 -75.2 -0.444 18.51 20.01 02a57318o0295o
57318.410748 -20.730  1.810   -18   34 o  0   1.01  43.95388   1.07848  7437.82  6582.83 4.26 3.29 -85.2 -0.494 18.67 20.05 02a57318o0336o
57318.437114 -21.548  3.300    -9   29 o  0   1.02  43.95388   1.07848  7432.68  6589.02 4.19 3.42 -85.6 -0.472 18.71 20.12 02a57318o0377o
