###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57232.501242  19.783  1.769    44   78 o  0   0.90  27.71040  48.35369  7830.85  3751.63 3.60 3.27  89.4 -0.454 18.05 18.88 02a57232o0315o
57232.505567  21.137  8.000    13  102 o  0   1.25  27.71040  48.35369  9275.70  2247.52 3.65 3.40  74.6 -0.494 17.93 18.75 02a57232o0321o
57232.531712  23.851 129.000     1  135 o  0   0.94  27.71040  48.35369  9291.88  2258.00 3.57 3.26  78.0 -0.510 17.85 19.01 02a57232o0338o
57300.405449  17.339  1.133   421  477 o  0   0.84  27.71040  48.35369  7873.91  3768.64 3.73 3.60  72.3 -0.707 18.83 20.65 02a57300o0593o
57302.397317 -20.939  1.929   -15   30 o  0   1.71  27.71040  48.35369  7886.70  3771.92 4.55 4.12   6.9 -0.440 19.01 20.83 02a57302o0325o
57302.424105 -21.684  3.375    -8   26 o  0   1.56  27.71040  48.35369  7885.48  3777.89 4.04 3.99  14.1 -0.476 19.08 20.80 02a57302o0366o
57302.437619 -22.548 10.333    -4   36 o  0   1.17  27.71040  48.35369  9333.20  2277.91 4.71 4.00  26.1 -0.506 19.15 20.91 02a57302o0387o
57302.462983 -19.221  0.426   -74   32 o  0   1.57  27.71040  48.35369  9345.50  2279.18 4.66 3.82  26.1 -0.507 19.17 20.89 02a57302o0425o
57307.410811  20.869  1.211    16   20 c  0   0.91  27.71040  48.35369  7881.46  3779.15 4.25 4.00  56.3 -0.436 19.50 21.54 02a57307o0192c
57307.445932 -23.428 12.000    -2   18 c  0   0.86  27.71040  48.35369  2738.77  6839.38 4.22 3.54 -60.8 -0.460 19.56 21.61 02a57307o0235c
57307.461679  21.056  1.438    14   20 c  0   0.90  27.71040  48.35369  1282.29  8350.96 4.55 3.69 -62.3 -0.451 19.56 21.61 02a57307o0256c
57307.495016  20.139  0.556    32   18 c  0   1.44  27.71040  48.35369  1267.86  8350.13 4.63 3.78 -61.6 -0.440 19.53 21.61 02a57307o0290c
57316.390418  20.262  0.964    28   28 c  0   1.13  27.71040  48.35369  7958.22  3790.87 4.72 4.43  15.1 -0.402 19.00 20.73 02a57316o0278c
57316.415418 -19.945  0.610   -38   23 c  0   1.26  27.71040  48.35369  7959.71  3799.20 4.46 4.21  20.2 -0.419 19.16 20.94 02a57316o0315c
57316.440442  19.651  0.423    50   21 c  0   1.18  27.71040  48.35369  1252.15  8354.23 4.86 3.86 -62.1 -0.440 19.41 21.46 02a57316o0353c
57316.468280 -20.178  0.676   -31   21 c  0   1.19  27.71040  48.35369  1240.47  8356.17 4.71 3.67 -63.1 -0.456 19.44 21.43 02a57316o0394c
57320.459962  19.674  0.982    49   48 o  0   0.91  27.71040  48.35369  2739.11  6852.59 4.32 2.98 -71.7 -0.475 18.38 19.48 02a57320o0381o
57320.488303 -20.201  1.636   -30   49 o  0   0.87  27.71040  48.35369  2735.75  6852.20 4.33 3.31 -64.4 -0.468 18.35 19.44 02a57320o0425o
57320.512067 -22.426 12.500    -4   49 o  0   1.00  27.71040  48.35369  1281.27  8358.62 4.70 3.31 -61.7 -0.469 18.35 19.37 02a57320o0462o
57320.547491  23.151 25.000     2   50 o  0   1.10  27.71040  48.35369  1281.92  8360.48 4.76 3.40 -61.4 -0.461 18.26 19.24 02a57320o0517o
57328.386507 -20.725  1.889   -19   35 o  0   1.26  27.71040  48.35369  7972.61  3819.49 4.34 3.94   9.3 -0.498 18.79 20.33 02a57328o0326o
57328.418119 -21.123  3.538   -13   46 o  0   0.73  27.71040  48.35369  2814.45  6876.08 4.64 3.22 -72.4 -0.456 18.80 20.35 02a57328o0370o
57328.440149 -19.580  0.872   -54   47 o  0   0.88  27.71040  48.35369  1359.11  8378.69 5.36 3.19 -70.7 -0.442 18.78 20.29 02a57328o0402o
57328.465647 -19.970  1.206   -37   45 o  0   0.82  27.71040  48.35369  1344.91  8381.84 5.11 3.37 -66.4 -0.443 18.75 20.21 02a57328o0438o
57364.303008 -19.470  0.451   -59   27 o  0   0.80  27.71040  48.35369  3209.51  6381.59 3.79 3.37 -72.4 -0.447 19.10 20.64 02a57364o0213o
57364.317377 -20.932  1.636   -15   25 o  0   0.94  27.71040  48.35369  3485.19  6958.94 3.69 3.30 -78.0 -0.456 19.12 20.65 02a57364o0236o
