###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.244744 -21.087  2.923   -13   39 c  0   1.04 230.71538  -5.00015  6835.16   391.07 4.56 4.42 -19.8 -0.416 18.64 20.01 02a57246o0008c
57246.246250  20.227  1.323    30   39 c  0   1.03 230.71538  -5.00015  5239.26 10143.32 4.35 4.33 -54.9 -0.397 18.75 20.23 02a57246o0010c
57246.256225 -20.221  0.724   -30   22 c  0   1.37 230.71538  -5.00015  6830.89   388.56 4.67 4.21  -5.9 -0.428 19.27 21.21 02a57246o0024c
57246.266393  19.370  0.368    65   24 c  0   1.41 230.71538  -5.00015  5235.03 10139.63 4.39 4.24 -40.0 -0.397 19.22 21.13 02a57246o0038c
57246.283483 -19.852  0.531   -42   22 c  0   0.86 230.71538  -5.00015  5354.52  1854.80 4.10 3.84 -22.0 -0.435 19.35 21.20 02a57246o0062c
57246.294995 -20.493  0.889   -23   20 c  0   0.98 230.71538  -5.00015  5356.93  1852.72 4.10 3.81 -21.7 -0.438 19.35 21.19 02a57246o0078c
57436.494643 -19.093  0.805   -84   67 c  0   1.09 230.71538  -5.00015  5933.29   418.79 4.74 3.86   2.1 -0.450 18.11 19.08 02a57436o0468c
57436.497000  19.199  1.038    76   79 c  0   1.21 230.71538  -5.00015  4334.30 10168.55 4.20 4.12  41.8 -0.391 18.18 19.19 02a57436o0472c
57436.508221  19.086  0.646    84   54 c  0   1.03 230.71538  -5.00015  6216.53  1006.19 4.59 3.92   3.8 -0.433 18.26 19.29 02a57436o0491c
57436.521774  19.633  0.909    51   46 c  0   1.11 230.71538  -5.00015  5034.05  1592.04 4.39 3.78  -5.4 -0.424 18.39 19.46 02a57436o0514c
57436.535350 -19.867  0.924   -41   38 c  0   1.36 230.71538  -5.00015  4780.66  1398.66 4.40 3.66  -5.5 -0.438 18.53 19.65 02a57436o0537c
57444.663354  21.230  4.917    12   58 o  0   1.11 230.71538  -5.00015  6885.36   531.86 4.35 3.33   4.3 -0.547 18.31 19.07 02a57444o0339o
57445.669288 -18.885  1.014  -101  103 o  0   1.24 230.71538  -5.00015  6328.14   807.88 4.43 3.38   0.5 -0.541 17.60 17.64 02a57445o0886o
57452.667084  21.081 11.375    13  153 c  0   0.91 230.71538  -5.00015  6473.75   906.75 4.38 3.52   3.0 -0.512 17.68 17.76 02a57452o0801c
57460.637214  20.087  0.688    34   23 c  0   1.29 230.71538  -5.00015  5009.79 10462.86 3.87 3.70  16.7 -0.400 19.58 21.47 02a57460o0839c
57460.641444 -21.224  1.630   -12   19 c  0   1.08 230.71538  -5.00015  6589.87   689.32 4.53 3.54   3.9 -0.470 19.61 21.50 02a57460o0847c
57460.659826  20.174  3.259    31  101 c  0   1.11 230.71538  -5.00015  4718.99  9874.69 3.73 3.69   7.2 -0.437 18.17 18.82 02a57460o0882c
57464.615726 -20.821  1.233   -17   21 o  0   1.23 230.71538  -5.00015  4761.93 10158.49 3.64 3.58  -9.9 -0.440 19.26 20.94 02a57464o0807o
57464.620011 -19.914  0.703   -39   28 o  0   1.33 230.71538  -5.00015  6362.42   406.07 4.83 3.31   3.1 -0.490 19.27 20.98 02a57464o0815o
57464.638823  22.310  6.273     4   27 o  0   1.08 230.71538  -5.00015  4471.96  9571.11 3.66 3.52 -68.5 -0.455 19.20 20.86 02a57464o0850o
57472.558586  14.485  0.566  5833 3303 o  0   0.15 230.71538  -5.00015  4843.81 10517.23 3.75 3.48  14.6 -0.463 18.08 18.64 02a57472o0647o
57472.581060  19.966  2.422    38   91 o  0   1.17 230.71538  -5.00015  4543.55  9941.85 3.67 3.56 -62.4 -0.459 17.96 18.49 02a57472o0683o
57472.585990   0.000 19.314     0   68 o  0   1.17 230.71538  -5.00015  6142.64   169.49 4.67 3.13   2.5 -0.527 18.21 18.96 02a57472o0691o
57480.591684  18.539  0.268   140   37 c  0   1.21 230.71538  -5.00015  4701.02 10490.63 3.80 3.62  12.5 -0.384 19.40 21.09 02a57480o0756c
57480.598081 -21.459  2.318   -10   22 c  0   1.26 230.71538  -5.00015  6300.30   719.98 4.45 3.50   3.5 -0.494 19.42 21.12 02a57480o0768c
57480.615481 -21.145  1.556   -13   20 c  0   1.37 230.71538  -5.00015  4412.55  9904.87 3.68 3.62   8.9 -0.418 19.36 21.01 02a57480o0801c
57480.621775 -21.688  3.294    -8   25 c  0   1.41 230.71538  -5.00015  6011.61   135.87 4.68 3.48   1.8 -0.469 19.37 21.05 02a57480o0813c
57480.639299 -22.157  5.286    -5   26 c  0   1.12 230.71538  -5.00015  5574.08  9321.64 3.68 3.58  88.1 -0.436 18.92 20.19 02a57480o0846c
57490.506168 -22.059  4.231    -6   23 c  0   0.88 230.71538  -5.00015  4760.33 10323.40 4.78 3.65   4.6 -0.367 19.37 21.34 02a57490o0608c
57490.510850 -20.225  0.672   -30   20 c  0   1.63 230.71538  -5.00015  6339.98   551.36 4.98 3.65   2.1 -0.416 19.41 21.37 02a57490o0616c
57490.525099 -20.804  0.959   -17   17 c  0   1.54 230.71538  -5.00015  4447.60  9739.94 3.84 3.65  22.5 -0.410 19.46 21.26 02a57490o0641c
57490.545822 -20.263  0.595   -28   17 c  0   1.27 230.71538  -5.00015  5615.75  9158.66 3.80 3.72  35.9 -0.417 19.47 21.31 02a57490o0676c
57490.565199 -20.604  0.911   -21   19 c  0   1.04 230.71538  -5.00015  5850.27  9260.44 3.83 3.74  56.6 -0.405 19.42 21.25 02a57490o0709c
57491.508048 -19.899  0.702   -40   28 c  0   1.17 230.71538  -5.00015  6752.77   587.07 5.32 4.39   4.2 -0.392 19.02 20.98 02a57491o0531c
57493.494471 -19.813  0.578   -43   25 o  0   1.48 230.71538  -5.00015  4110.94 10172.82 3.68 3.65   3.8 -0.425 19.00 20.39 02a57493o0548o
57493.499164 -20.936  1.757   -15   27 o  0   1.34 230.71538  -5.00015  4919.77 10241.31 3.96 3.63   5.8 -0.408 18.95 20.39 02a57493o0556o
57493.519662 -20.921  1.400   -16   22 o  0   1.66 230.71538  -5.00015  4620.35  9662.37 3.61 3.59  50.7 -0.443 19.07 20.54 02a57493o0590o
57493.539308  20.390  0.824    25   21 o  0   1.68 230.71538  -5.00015  5793.13  9079.93 3.59 3.44  78.8 -0.456 19.06 20.53 02a57493o0625o
57493.558577 -22.072  4.643    -5   25 o  0   1.10 230.71538  -5.00015  5861.26  9256.15 3.62 3.50  88.2 -0.451 19.02 20.46 02a57493o0659o
57495.420276  21.299  4.000    11   44 o  0   1.33 230.71538  -5.00015  5339.88   411.63 4.52 3.34   1.1 -0.489 18.62 19.74 02a57495o0405o
57495.422224  19.323  0.538    68   36 o  0   1.25 230.71538  -5.00015  3743.78 10165.42 3.81 3.70 -66.6 -0.445 18.65 19.79 02a57495o0409o
57495.435211 -20.158  1.403   -31   44 o  0   1.08 230.71538  -5.00015  5356.23   451.87 4.54 3.36   0.9 -0.520 18.69 19.82 02a57495o0435o
57495.437186 -19.038  0.385   -88   34 o  0   1.31 230.71538  -5.00015  3759.55 10207.17 3.77 3.73 -66.5 -0.434 18.70 19.87 02a57495o0439o
57495.449572  21.295  4.000    11   44 o  0   1.04 230.71538  -5.00015  5296.61   373.39 4.67 3.42  -0.3 -0.521 18.67 19.85 02a57495o0464o
57495.451596 -20.195  1.153   -30   35 o  0   1.10 230.71538  -5.00015  3699.36 10128.26 3.76 3.66 -63.0 -0.438 18.71 19.87 02a57495o0468o
57495.464601 -20.094  1.338   -33   45 o  0   1.06 230.71538  -5.00015  5275.17   490.82 4.60 3.35   1.8 -0.517 18.70 19.87 02a57495o0494o
57495.466631 -19.764  0.713   -45   32 o  0   1.31 230.71538  -5.00015  3677.46 10247.69 3.79 3.71 -37.0 -0.431 18.76 19.95 02a57495o0498o
57498.423199 -18.724  0.628  -118   74 o  0   1.41 230.71538  -5.00015  5343.38   406.99 4.68 3.18   1.3 -0.505 18.10 18.68 02a57498o0419o
57498.427193 -19.534  1.415   -56   79 o  0   0.95 230.71538  -5.00015  3747.48 10161.90 3.83 3.75 -44.5 -0.453 18.11 18.75 02a57498o0427o
57498.437724 -18.621  0.512  -129   66 o  0   1.25 230.71538  -5.00015  5360.05   446.02 4.62 3.32  -0.1 -0.531 18.10 18.75 02a57498o0448o
57498.441666 -18.782  0.653  -111   73 o  0   1.49 230.71538  -5.00015  3761.82 10200.79 3.98 3.84 -57.7 -0.435 18.13 18.83 02a57498o0456o
57498.452047 -23.149 34.000    -2   68 o  0   1.14 230.71538  -5.00015  5298.66   367.66 4.57 3.17   0.5 -0.505 18.14 18.80 02a57498o0477o
57498.456091 -18.847  0.659  -105   69 o  0   1.15 230.71538  -5.00015  3700.77 10123.52 3.96 3.81 -66.6 -0.440 18.15 18.88 02a57498o0485o
57498.466481  19.884  1.961    40   79 o  0   1.32 230.71538  -5.00015  5279.04   484.60 4.71 3.33   1.4 -0.528 18.15 18.84 02a57498o0506o
57498.470425 -20.361  2.424   -26   63 o  0   1.53 230.71538  -5.00015  3680.17 10242.28 3.85 3.77 -15.3 -0.435 18.20 18.91 02a57498o0514o
57510.543197 -21.124  1.645   -13   21 c  0   1.31 230.71538  -5.00015  5212.56 10152.22 4.00 3.95 -52.1 -0.399 19.33 21.19 02a57510o0643c
57510.545282 -19.616  0.374   -52   19 c  0   1.79 230.71538  -5.00015  6815.30   401.23 4.94 3.82   7.2 -0.467 19.40 21.23 02a57510o0647c
57510.559019 -22.979  9.600    -2   22 c  0   1.16 230.71538  -5.00015  5252.08 10114.19 4.31 4.16 -72.4 -0.378 19.20 21.08 02a57510o0674c
57510.561679  21.612  3.267     8   27 c  0   1.06 230.71538  -5.00015  6855.45   362.38 5.07 3.91   5.8 -0.461 19.31 21.13 02a57510o0679c
57510.573696 -19.648  0.477   -50   24 c  0   1.11 230.71538  -5.00015  5194.69 10094.26 4.23 4.15 -59.3 -0.389 19.14 20.94 02a57510o0703c
57510.575762 -19.151  0.380   -79   30 c  0   1.13 230.71538  -5.00015  6798.47   342.64 5.36 4.21   5.4 -0.435 19.12 21.01 02a57510o0707c
57510.585142  22.770  8.667     3   24 c  0   1.55 230.71538  -5.00015  5273.38 10172.60 4.23 4.14 -66.1 -0.384 19.09 20.85 02a57510o0726c
57510.586139 -19.533  0.468   -56   26 c  0   1.23 230.71538  -5.00015  6876.43   422.75 5.26 4.08   5.9 -0.440 19.14 20.93 02a57510o0728c
57510.592963  21.114  1.857    13   24 c  0   1.54 230.71538  -5.00015  5176.00 10191.67 4.15 4.09 -50.9 -0.389 19.08 20.81 02a57510o0742c
57510.593446  20.427  1.167    24   29 c  0   1.19 230.71538  -5.00015  6779.40   441.73 5.14 3.96   5.5 -0.468 19.16 20.89 02a57510o0743c
57514.445356 -21.313  1.864   -11   20 c  0   1.50 230.71538  -5.00015  6491.81  1451.24 4.84 3.77   4.9 -0.467 19.49 21.45 02a57514o0476c
57514.458640 -20.751  1.079   -18   20 c  0   1.32 230.71538  -5.00015  6473.53  1420.28 4.68 3.75   5.2 -0.472 19.50 21.43 02a57514o0503c
57514.471417 -19.868  0.453   -41   19 c  0   1.58 230.71538  -5.00015  6531.54  1504.69 4.56 3.75   5.5 -0.471 19.44 21.32 02a57514o0529c
57514.484218 -20.460  0.896   -24   21 c  0   1.33 230.71538  -5.00015  6549.97  1392.60 4.78 3.88   3.9 -0.447 19.44 21.34 02a57514o0555c
57514.497560 -21.144  1.593   -13   20 c  0   1.72 230.71538  -5.00015  6510.17  1455.83 4.59 3.73   3.2 -0.477 19.42 21.25 02a57514o0582c
57538.388963  21.348  1.885    10   20 c  0   1.30 230.71538  -5.00015  4472.27  9616.51 3.97 3.90 -59.8 -0.420 19.55 21.57 02a57538o0310c
57538.400551 -20.349  0.682   -26   18 c  0   1.34 230.71538  -5.00015  4451.36  9578.63 3.99 3.83 -70.4 -0.424 19.54 21.52 02a57538o0332c
57538.413241 -21.777  2.889    -7   20 c  0   0.97 230.71538  -5.00015  4506.48  9657.32 3.97 3.79 -68.5 -0.428 19.53 21.50 02a57538o0356c
57538.425647 -20.869  1.095   -16   18 c  0   1.35 230.71538  -5.00015  4524.23  9540.68 3.93 3.74 -62.8 -0.432 19.54 21.50 02a57538o0380c
57538.437385  22.075  3.286     5   18 c  0   1.39 230.71538  -5.00015  4484.27  9600.00 3.92 3.75 -58.7 -0.420 19.53 21.48 02a57538o0403c
57540.384689 -20.538  0.789   -22   18 c  0   1.33 230.71538  -5.00015  6594.88  9892.35 3.96 3.81  70.4 -0.415 19.58 21.56 02a57540o0299c
57540.387250 -19.967  0.589   -37   22 c  0   1.06 230.71538  -5.00015  8179.52   128.56 4.93 3.70  14.7 -0.436 19.62 21.61 02a57540o0304c
57540.397414 -19.678  0.333   -49   16 c  0   1.53 230.71538  -5.00015  6575.24  9854.60 4.04 3.85  75.5 -0.413 19.57 21.56 02a57540o0324c
