###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57314.623398 -20.746  1.312   -18   24 c  0   1.01 137.39849  29.97070  4748.75   585.31 5.41 3.79  -4.0 -0.471 19.23 21.01 02a57314o0609c
57314.637579  19.424  0.329    62   20 c  0   1.33 137.39849  29.97070  3010.70 10347.04 4.55 3.90 -55.4 -0.404 19.18 20.90 02a57314o0625c
57314.655267 -17.943  1.178  -241  284 c  0   1.22 137.39849  29.97070  4750.99   595.42 5.45 3.66  -3.7 -0.525 17.25 17.04 02a57314o0646c
57316.576879 -22.179  5.250    -5   26 c  0   0.95 137.39849  29.97070  3026.32 10339.55 5.35 4.87 -41.0 -0.328 18.88 20.83 02a57316o0558c
57316.603407  21.459  2.222    10   21 c  0   1.03 137.39849  29.97070  3020.70 10343.94 5.01 4.47 -38.2 -0.360 19.03 20.93 02a57316o0591c
57316.624054  22.327  4.000     4   17 c  0   1.48 137.39849  29.97070  4527.83  8891.40 4.36 3.87 -64.2 -0.427 19.18 21.00 02a57316o0620c
57316.644397 -22.579  9.500    -3   32 c  0   0.95 137.39849  29.97070  4525.34  8895.63 4.38 3.84 -67.3 -0.435 18.77 20.20 02a57316o0647c
57319.623297 -18.761  0.333  -114   38 o  0   0.83 137.39849  29.97070  4697.24   594.09 5.51 3.32  -3.0 -0.451 18.92 20.47 02a57319o0640o
57319.633149 -20.117  0.939   -33   31 o  0   0.84 137.39849  29.97070  2957.55 10354.91 4.51 3.54 -55.6 -0.470 18.95 20.53 02a57319o0653o
57319.648276 -19.185  0.562   -77   43 o  0   1.21 137.39849  29.97070  4697.85   600.70 5.49 3.20  -3.2 -0.463 18.52 19.73 02a57319o0672o
57319.658074 -18.459  1.032  -150  155 o  0   1.13 137.39849  29.97070  2957.27 10361.65 4.48 3.48 -57.9 -0.444 17.21 17.13 02a57319o0686o
57324.568665 -19.722  1.024   -47   48 o  0   1.03 137.39849  29.97070  2995.08 10359.33 4.99 3.75 -59.8 -0.466 18.18 19.24 02a57324o0600o
57324.587220 -18.615  0.507  -130   66 o  0   0.92 137.39849  29.97070  4720.53   603.29 6.45 4.28  -7.4 -0.489 18.22 19.33 02a57324o0629o
