###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57233.257707  20.124  1.050    32   34 o  0   1.51 219.43832  52.72667  2264.46  5473.90 3.75 3.45 -75.9 -0.463 18.49 19.48 02a57233o0008o
57233.259683 -18.868  0.496  -103   51 o  0   1.09 219.43832  52.72667 10368.71  7065.13 4.07 3.41  83.8 -0.469 18.50 19.49 02a57233o0010o
57233.261708  19.923  1.000    39   39 o  0   1.85 219.43832  52.72667   794.30  6992.27 3.68 3.45 -75.0 -0.440 18.48 19.43 02a57233o0012o
57233.292749 -18.816  0.588  -108   64 o  0   1.14 219.43832  52.72667 10352.36  7076.12 3.96 3.18  88.3 -0.490 18.40 19.39 02a57233o0038o
57365.653440 -20.468  1.276   -24   30 o  0   0.90 219.43832  52.72667  8168.46  5282.20 3.80 3.64  77.0 -0.435 18.78 20.25 02a57365o0708o
57365.670981  17.934  1.083   244  264 o  0   0.80 219.43832  52.72667  7886.19  4716.93 3.79 3.55  82.8 -0.465 16.95 16.65 02a57365o0735o
57386.599888 -20.115  1.143   -33   37 o  0   0.77 219.43832  52.72667  8176.59  5282.19 3.53 3.13  84.5 -0.461 18.81 20.04 02a57386o0648o
57386.609754   0.000 20.407    -0   25 o  0   1.28 219.43832  52.72667  7880.42  4712.29 3.63 3.36  79.0 -0.469 18.83 20.14 02a57386o0664o
57386.622601  20.978  1.500    15   22 o  0   1.33 219.43832  52.72667  8747.69  5845.76 3.58 3.03  84.2 -0.466 18.90 20.20 02a57386o0680o
57386.629399 -20.930  1.455   -15   22 o  0   1.63 219.43832  52.72667  9043.04  4090.03 3.57 3.26  69.3 -0.471 18.92 20.23 02a57386o0691o
57387.588589  19.679  0.634    49   31 o  0   1.17 219.43832  52.72667  8177.99  5278.96 3.58 3.23  88.7 -0.457 18.88 19.96 02a57387o0642o
57387.602276 -20.484  0.933   -23   22 o  0   1.40 219.43832  52.72667  7882.51  4709.68 3.51 3.23  86.9 -0.459 18.92 20.02 02a57387o0656o
57387.610266 -19.414  0.372   -62   23 o  0   1.47 219.43832  52.72667  8752.66  5842.68 3.50 3.01  87.4 -0.468 18.96 20.03 02a57387o0669o
57387.618080 -20.944  2.017   -15   31 o  0   1.04 219.43832  52.72667  9045.57  4085.66 3.51 3.25  79.8 -0.478 18.98 20.08 02a57387o0679o
57396.598334  21.667  2.409     8   19 c  0   0.82 219.43832  52.72667  8352.28  5289.13 3.71 3.48  78.3 -0.416 19.55 21.52 02a57396o0624c
57396.613620 -18.688  0.276  -122   34 c  0   1.04 219.43832  52.72667  8038.20  4721.89 3.67 3.49  79.3 -0.405 19.55 21.49 02a57396o0649c
57396.627103 -21.715  1.909    -8   14 c  0   1.29 219.43832  52.72667  8887.88  5858.80 3.73 3.37  83.1 -0.433 19.58 21.53 02a57396o0671c
57396.639975 -19.328  0.513   -67   35 c  0   0.95 219.43832  52.72667  9163.22  4105.26 3.73 3.50  69.7 -0.425 19.60 21.56 02a57396o0692c
57414.634304 -19.370  0.421   -65   27 o  0   1.06 219.43832  52.72667  8687.78  4970.05 3.56 3.15  86.1 -0.470 18.78 19.90 02a57414o0697o
57414.650754 -19.210  0.332   -75   25 o  0   1.45 219.43832  52.72667  8982.64  5546.87 3.54 3.08  87.8 -0.484 18.78 19.91 02a57414o0723o
57414.667497 -20.828  1.596   -17   27 o  0   1.44 219.43832  52.72667  7809.03  6173.75 3.48 3.09  87.6 -0.463 18.69 19.73 02a57414o0750o
57418.621336 -19.709  0.411   -48   20 o  0   1.17 219.43832  52.72667  8848.72  4993.45 3.71 3.36  81.8 -0.439 19.15 20.72 02a57418o0672o
57418.638905 -22.024  3.000    -6   17 o  0   1.56 219.43832  52.72667  9158.49  5563.29 3.66 3.19  87.4 -0.457 19.18 20.73 02a57418o0698o
57418.656217 -21.235  1.926   -12   22 o  0   0.96 219.43832  52.72667  7996.14  6189.84 4.07 3.69  83.1 -0.412 19.01 20.68 02a57418o0725o
57418.672533 -19.577  0.616   -54   33 o  0   1.07 219.43832  52.72667  7894.60  5905.32 3.52 3.21  85.8 -0.450 18.51 19.41 02a57418o0751o
57419.621490 -22.140  3.357    -5   17 o  0   1.52 219.43832  52.72667  8549.95  4443.57 3.63 3.35  79.8 -0.449 19.31 21.01 02a57419o0642o
57419.638922 -20.134  0.552   -32   18 o  0   1.32 219.43832  52.72667  8844.74  5013.10 3.72 3.35  83.8 -0.447 19.28 21.01 02a57419o0669o
57419.656592 -20.446  0.697   -24   17 o  0   1.35 219.43832  52.72667  7670.28  5634.48 3.69 3.38  84.7 -0.433 19.29 21.02 02a57419o0696o
57419.673670 -21.148  2.541   -13   32 o  0   1.48 219.43832  52.72667  7895.23  5905.78 3.56 3.18  85.7 -0.462 18.44 19.29 02a57419o0723o
57424.605314 -19.914  0.350   -39   14 c  0   1.16 219.43832  52.72667  8857.77  4600.28 3.98 3.79  76.5 -0.408 19.64 21.78 02a57424o0643c
57424.624319  20.510  0.603    23   14 c  0   1.29 219.43832  52.72667  9116.82  5172.81 3.85 3.50  81.1 -0.438 19.70 21.78 02a57424o0671c
