###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.496530 -23.140  7.667    -2   15 c  0   1.37  16.62588  -2.19897  5869.82  4737.69 3.69 3.54 -61.7 -0.399 19.43 21.24 02a57246o0345c
57246.523731 -20.272  0.558   -28   16 c  0   1.28  16.62588  -2.19897  5870.22  4743.79 3.68 3.52 -70.0 -0.402 19.50 21.35 02a57246o0380c
57246.546900 -22.560  4.400    -3   15 c  0   0.92  16.62588  -2.19897  7319.03  3297.39 3.73 3.65  30.3 -0.403 19.53 21.43 02a57246o0411c
57246.568821  20.856  0.833    16   14 c  0   1.23  16.62588  -2.19897  7316.31  3304.06 3.75 3.65  21.0 -0.402 19.57 21.51 02a57246o0441c
57318.282394 -19.178  0.550   -77   43 o  0   1.00  16.62588  -2.19897  5895.03  4762.90 3.97 3.45 -72.2 -0.503 18.36 19.54 02a57318o0137o
57318.306378 -19.826  0.809   -43   34 o  0   1.41  16.62588  -2.19897  5886.48  4765.49 3.91 3.39 -70.5 -0.510 18.44 19.64 02a57318o0174o
57318.330880  20.965  2.286    15   34 o  0   1.46  16.62588  -2.19897  7342.14  3323.93 4.13 4.01 -10.8 -0.512 18.48 19.70 02a57318o0212o
57318.357290 -20.039  1.033   -35   36 o  0   0.96  16.62588  -2.19897  7334.74  3328.69 4.49 4.21   4.0 -0.488 18.50 19.79 02a57318o0253o
57330.382143 -19.419  0.463   -62   29 o  0   0.97  16.62588  -2.19897  4832.92  5881.15 4.67 4.08 -60.4 -0.460 18.87 20.68 02a57330o0293o
57334.395373 -21.810  2.667    -7   18 c  0   0.92  16.62588  -2.19897  4829.40  5883.03 4.10 3.94 -79.8 -0.361 19.39 21.34 02a57334o0316c
57334.426631 -22.705  6.000    -3   18 c  0   1.04  16.62588  -2.19897  4830.29  5884.22 4.06 3.88 -75.1 -0.365 19.36 21.27 02a57334o0361c
57334.457797 -23.023  8.000    -2   18 c  0   0.98  16.62588  -2.19897  3369.37  7334.86 4.00 3.77 -75.6 -0.382 19.33 21.14 02a57334o0406c
57353.317375 -20.266  1.595   -28   45 o  0   0.89  16.62588  -2.19897  4832.30  5877.94 3.63 3.35 -84.1 -0.450 18.32 19.15 02a57353o0228o
57353.325822 -19.385  0.631   -64   40 o  0   1.10  16.62588  -2.19897  4832.17  5879.74 3.66 3.36 -81.6 -0.443 18.33 19.18 02a57353o0241o
57353.334107 -19.717  0.864   -47   41 o  0   0.99  16.62588  -2.19897  4832.09  5880.62 3.79 3.50 -78.8 -0.425 18.33 19.25 02a57353o0254o
57353.342403 -20.415  1.871   -25   46 o  0   1.05  16.62588  -2.19897  4831.68  5881.34 3.65 3.39 -80.3 -0.442 18.16 18.92 02a57353o0267o
57354.331411 -18.726  0.947  -117  111 o  0   1.04  16.62588  -2.19897  4831.62  5884.67 3.51 3.23 -86.1 -0.461 17.27 17.63 02a57354o0252o
57354.339702  18.458  1.052   150  158 o  0   1.51  16.62588  -2.19897  4830.70  5885.48 3.54 3.25 -89.2 -0.441 16.91 17.22 02a57354o0265o
57354.348033 -19.728  1.510   -47   70 o  0   0.79  16.62588  -2.19897  4829.50  5886.20 3.60 3.32 -85.5 -0.437 17.83 18.49 02a57354o0278o
57354.356324 -19.895  1.578   -40   63 o  0   1.09  16.62588  -2.19897  4829.59  5885.09 3.53 3.27 -83.4 -0.441 17.93 18.54 02a57354o0291o
57356.339025 -19.386  0.349   -64   22 o  0   1.19  16.62588  -2.19897  4828.63  5885.62 3.83 3.55 -79.2 -0.411 18.94 20.44 02a57356o0179o
57356.347258 -19.460  0.420   -60   25 o  0   1.10  16.62588  -2.19897  4828.77  5886.94 3.74 3.48 -77.6 -0.414 18.95 20.41 02a57356o0192o
57356.355497 -20.274  0.917   -28   26 o  0   0.86  16.62588  -2.19897  4828.14  5887.26 3.85 3.63 -76.2 -0.405 18.90 20.38 02a57356o0205o
57356.363736  20.650  1.320    20   26 o  0   0.90  16.62588  -2.19897  4830.15  5886.86 3.89 3.65 -74.0 -0.399 18.87 20.34 02a57356o0218o
57357.307824 -20.252  0.659   -29   19 o  0   0.93  16.62588  -2.19897  4840.91  5590.98 3.63 3.39 -85.8 -0.420 19.32 21.06 02a57357o0214o
57357.324945  22.026  3.125     6   18 o  0   1.05  16.62588  -2.19897  5130.03  5593.15 3.61 3.39 -84.9 -0.420 19.32 21.06 02a57357o0241o
57357.342099 -21.812  2.800    -7   19 o  0   0.96  16.62588  -2.19897  5708.03  6175.00 3.56 3.31  89.4 -0.430 19.36 21.11 02a57357o0268o
57357.359364 -20.021  0.542   -36   19 o  0   0.99  16.62588  -2.19897  4261.36  5301.92 3.73 3.52 -70.2 -0.401 19.21 20.90 02a57357o0295o
57358.301845  20.105  0.687    33   23 o  0   0.72  16.62588  -2.19897  5129.31  5589.48 3.72 3.48 -82.9 -0.459 19.22 20.92 02a57358o0217o
57358.317716 -19.797  0.468   -44   20 o  0   1.13  16.62588  -2.19897  5416.57  6173.87 3.78 3.49 -85.2 -0.440 19.19 20.90 02a57358o0243o
57358.334312 -19.448  0.336   -60   20 o  0   0.97  16.62588  -2.19897  4552.38  5012.59 3.78 3.56 -68.4 -0.421 19.21 20.90 02a57358o0270o
57358.350277 -19.498  0.383   -58   22 o  0   1.02  16.62588  -2.19897  4255.33  6750.96 3.77 3.49 -79.4 -0.420 19.17 20.84 02a57358o0296o
57359.309299 -19.710  0.456   -47   22 o  0   1.00  16.62588  -2.19897  5129.21  5591.68 3.85 3.54 -86.1 -0.477 19.17 20.89 02a57359o0092o
57359.325034  20.131  0.750    32   24 o  0   0.93  16.62588  -2.19897  5416.19  6174.70 3.80 3.52 -85.7 -0.459 19.18 20.89 02a57359o0118o
57359.341446 -20.434  0.867   -24   21 o  0   1.08  16.62588  -2.19897  4550.52  5011.52 3.80 3.55 -68.2 -0.451 19.21 20.93 02a57359o0145o
57359.357230  19.880  0.491    40   20 o  0   1.06  16.62588  -2.19897  4253.28  6751.97 3.78 3.49 -79.3 -0.435 19.22 20.94 02a57359o0171o
