###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57232.342483 -18.114  1.757  -206  362 o  0   1.26 292.45353  35.68047  3455.77  8839.43 3.58 3.48 -56.6 -0.500 17.21 18.07 02a57232o0121o
57232.356921 -14.876  6.250 -4071 25443 o  0   0.81 292.45353  35.68047  3461.99  8842.06 3.77 3.63 -68.6 -0.366 13.43 13.63 02a57232o0139o
57232.375037  19.584  1.710    53   91 o  0   1.91 292.45353  35.68047  4954.18  7393.58 3.63 3.41 -80.0 -0.475 17.99 18.76 02a57232o0162o
57300.252500 -17.546  0.164  -348   57 o  0   3.01 292.45353  35.68047  7146.40  1778.42 3.97 3.61  10.6 -0.526 18.45 19.95 02a57300o0131o
57300.269909 -17.463  0.148  -376   56 o  0   3.21 292.45353  35.68047  7134.51  1775.29 3.94 3.41   7.1 -0.513 18.42 19.88 02a57300o0185o
57300.302323 -18.777  0.319  -112   36 o  0   1.54 292.45353  35.68047  5648.81  3225.08 3.62 3.46 -37.2 -0.542 18.79 20.32 02a57300o0285o
57302.256184 -17.122  0.074  -514   38 o  0   4.20 292.45353  35.68047  7123.91  1774.39 4.89 4.12   0.4 -0.539 18.94 20.72 02a57302o0111o
57302.272922 -18.219  0.159  -187   30 o  0   2.54 292.45353  35.68047  5638.30  3223.00 4.06 3.67 -21.5 -0.553 19.03 20.78 02a57302o0137o
57302.289028 -17.945  0.125  -241   30 o  0   2.25 292.45353  35.68047  5637.21  3223.76 4.25 3.84 -21.7 -0.531 19.00 20.78 02a57302o0162o
57314.257346 -18.578  0.220  -134   30 c  0   1.72 292.45353  35.68047  7116.99  1788.49 5.26 4.18   6.8 -0.494 19.10 20.90 02a57314o0094c
57314.276818 -18.001  0.130  -229   30 c  0   1.70 292.45353  35.68047  7117.73  1788.81 5.41 4.26   7.6 -0.477 19.06 20.85 02a57314o0123c
57314.299112 -18.433  0.153  -154   24 c  0   1.73 292.45353  35.68047  5633.82  3235.95 4.78 4.08 -10.1 -0.451 19.04 20.82 02a57314o0155c
