###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57246.400877 -20.460  0.677   -24   16 c  0   1.48 313.82940   0.53855  5725.52  9119.50 4.06 3.83 -70.2 -0.410 19.53 21.52 02a57246o0221c
57246.442645 -21.354  1.200   -10   12 c  0   2.56 313.82940   0.53855  3398.02  2933.69 3.89 3.58 -28.1 -0.404 19.53 21.41 02a57246o0275c
57246.451660  19.944  0.400    38   15 c  0   1.49 313.82940   0.53855  3401.94  2938.90 3.89 3.59 -30.1 -0.397 19.55 21.43 02a57246o0287c
57313.278362 -19.190  0.315   -77   24 c  0   1.47 313.82940   0.53855  4862.47  1497.87 5.02 3.91  -8.9 -0.474 19.27 21.05 02a57313o0038c
57313.299578 -19.227  0.318   -74   24 c  0   1.32 313.82940   0.53855  4859.29  1497.18 5.21 4.03 -10.2 -0.466 19.24 21.06 02a57313o0069c
57313.323289 -19.312  0.407   -68   28 c  0   1.01 313.82940   0.53855  3404.87  2950.56 4.95 3.90 -22.8 -0.440 18.98 20.82 02a57313o0105c
57313.351323 -20.180  0.700   -31   22 c  0   1.32 313.82940   0.53855  3407.89  2952.51 4.98 3.91 -20.1 -0.440 19.21 21.06 02a57313o0144c
57322.263564 -17.839  0.333  -266   89 o  0   1.12 313.82940   0.53855  4940.90  1505.46 6.00 4.75 -12.7 -0.476 17.71 18.70 02a57322o0205o
57322.283310 -18.639  0.575  -127   73 o  0   1.08 313.82940   0.53855  4934.22  1506.06 5.70 3.96 -12.0 -0.542 18.01 18.87 02a57322o0231o
57322.298796 -20.323  2.190   -27   59 o  0   1.34 313.82940   0.53855  3483.70  2958.69 4.95 3.74 -24.2 -0.555 18.02 18.81 02a57322o0255o
57322.318195 -19.441  1.727   -61  105 o  0   1.11 313.82940   0.53855  3483.52  2961.08 5.41 4.23 -23.1 -0.459 17.17 17.87 02a57322o0285o
57323.269549 -19.582  1.139   -53   61 o  0   1.18 313.82940   0.53855  4941.97  1506.62 5.63 3.77  -7.6 -0.530 18.24 19.24 02a57323o0156o
57323.284358 -17.994  0.283  -230   65 o  0   1.20 313.82940   0.53855  4943.51  1507.97 6.10 4.48 -10.4 -0.488 18.16 19.26 02a57323o0179o
57323.302994 -18.756  0.494  -114   56 o  0   1.15 313.82940   0.53855  3492.40  2962.20 5.21 3.96 -22.7 -0.511 18.15 19.13 02a57323o0207o
57323.325920 -18.786  0.476  -111   53 o  0   1.65 313.82940   0.53855  3492.15  2961.90 5.24 3.87 -22.3 -0.513 18.07 18.99 02a57323o0240o
57326.245292 -20.090  1.045   -33   35 o  0   2.27 313.82940   0.53855  4984.11  1518.30 5.64 4.12  -8.6 -0.523 18.95 20.64 02a57326o0123o
57326.270065 -18.708  0.282  -119   34 o  0   1.98 313.82940   0.53855  4977.65  1519.68 5.84 4.17 -10.6 -0.503 18.92 20.60 02a57326o0162o
57326.286531 -18.605  0.256  -131   34 o  0   1.55 313.82940   0.53855  3527.10  2975.26 5.54 4.36 -29.6 -0.456 18.82 20.53 02a57326o0188o
57326.306238 -19.283  0.558   -70   39 o  0   1.27 313.82940   0.53855  3530.14  2975.94 5.25 4.04 -23.6 -0.489 18.68 20.13 02a57326o0219o
57330.255992 -18.274  0.250  -178   44 o  0   1.61 313.82940   0.53855  4982.13  1521.12 6.54 4.83 -11.0 -0.445 18.67 20.31 02a57330o0096o
57330.274363 -18.885  0.385  -101   39 o  0   1.02 313.82940   0.53855  3522.03  2977.59 5.74 4.33 -24.7 -0.474 18.68 20.23 02a57330o0125o
57330.292091 -18.849  0.473  -105   50 o  0   1.07 313.82940   0.53855  3527.39  2976.91 6.04 4.57 -23.8 -0.420 18.43 20.03 02a57330o0153o
57334.234080 -19.548  0.434   -55   24 c  0   1.23 313.82940   0.53855  4984.79  1522.47 4.65 4.04 -14.0 -0.444 19.25 21.13 02a57334o0083c
57334.258234 -19.220  0.323   -74   24 c  0   0.96 313.82940   0.53855  4981.97  1523.77 4.81 4.09 -14.3 -0.422 19.16 21.04 02a57334o0118c
57334.283916 -20.182  0.778   -31   24 c  0   1.24 313.82940   0.53855  3529.72  2979.33 4.89 4.32 -26.3 -0.358 19.06 20.99 02a57334o0155c
57334.310260 -18.816  0.217  -108   24 c  0   0.99 313.82940   0.53855  3534.94  2977.52 4.90 4.33 -25.1 -0.351 18.97 20.82 02a57334o0193c
57341.296753 -19.556  0.417   -55   23 c  0   1.11 313.82940   0.53855  3528.59  2980.95 5.12 4.50 -23.8 -0.343 19.09 21.09 02a57341o0070c
