###MJD          m      dm   uJy   duJy F err chi/N     RA       Dec        x        y     maj  min   phi  apfit mag5sig Sky   Obs
57314.370644 -20.976  1.222   -15   18 c  0   1.40   6.56455  21.80999  2730.10  6613.11 4.35 3.64 -54.4 -0.452 19.49 21.53 02a57314o0257c
57314.398907  21.370  1.917    10   20 c  0   1.10   6.56455  21.80999  7927.44  4033.97 4.20 4.08  35.0 -0.434 19.49 21.53 02a57314o0296c
57314.423871  20.792  1.000    18   18 c  0   1.53   6.56455  21.80999  6455.25  5474.55 4.09 3.86 -58.8 -0.429 19.49 21.53 02a57314o0331c
57314.454321  20.467  1.000    24   24 c  0   1.50   6.56455  21.80999  6451.47  5475.80 4.04 3.81 -66.1 -0.437 19.01 20.95 02a57314o0373c
57323.399063 -19.138  0.750   -80   60 o  0   1.16   6.56455  21.80999  8006.33  4043.98 4.92 4.22   0.9 -0.431 17.92 18.84 02a57323o0343o
57323.429487  20.821  3.556    17   61 o  0   0.94   6.56455  21.80999  7999.51  4047.95 4.00 3.85  21.0 -0.494 18.03 18.73 02a57323o0385o
57323.460032 -22.887 21.667    -2   55 o  0   1.12   6.56455  21.80999  6534.00  5488.26 3.82 3.57 -75.3 -0.495 17.97 18.64 02a57323o0429o
57323.488763 -19.021  0.691   -89   62 o  0   1.22   6.56455  21.80999  6531.88  5491.29 3.99 3.76 -69.6 -0.471 17.87 18.54 02a57323o0472o
57327.366165 -20.992  2.231   -15   32 o  0   2.16   6.56455  21.80999  8050.81  4057.41 4.37 4.15  -2.3 -0.497 18.74 20.25 02a57327o0278o
57327.398014 -22.261  7.250    -4   33 o  0   1.62   6.56455  21.80999  8043.81  4062.18 4.35 4.16  14.9 -0.493 18.73 20.22 02a57327o0322o
57327.422805 -20.129  0.941   -32   30 o  0   2.15   6.56455  21.80999  6576.24  5501.45 4.06 3.60 -70.5 -0.510 18.68 20.15 02a57327o0357o
57327.455158  20.660  1.476    20   29 o  0   2.53   6.56455  21.80999  6573.73  5503.89 4.05 3.53 -71.5 -0.490 18.63 20.03 02a57327o0403o
57362.281715  19.684  0.508    49   25 o  0   1.23   6.56455  21.80999  8497.44  3566.53 3.77 3.59  57.8 -0.483 19.22 20.93 02a57362o0144o
57362.306323 -22.391  6.000    -4   24 o  0   1.07   6.56455  21.80999  8781.95  4158.48 3.82 3.49  76.5 -0.464 19.22 20.93 02a57362o0177o
57362.317113  22.464  6.000     4   22 o  0   1.99   6.56455  21.80999  7918.13  2988.51 4.14 3.89  14.3 -0.445 19.20 21.01 02a57362o0193o
57362.338863  21.526  2.400     9   21 o  0   1.34   6.56455  21.80999  7597.97  4737.08 4.02 3.86  89.2 -0.431 19.12 20.96 02a57362o0223o
57363.282314  21.176  1.937    12   24 o  0   1.50   6.56455  21.80999  8504.30  3567.13 3.70 3.35  82.3 -0.470 19.14 20.73 02a57363o0115o
57363.299343 -20.574  0.966   -21   21 o  0   2.02   6.56455  21.80999  8788.70  4156.59 3.73 3.25  82.8 -0.458 19.12 20.69 02a57363o0137o
57363.320967 -21.252  2.067   -12   24 o  0   1.20   6.56455  21.80999  7923.37  2991.91 3.61 3.50  67.8 -0.467 19.15 20.75 02a57363o0164o
57363.343137  20.519  0.931    22   21 o  0   1.63   6.56455  21.80999  7603.07  4741.26 3.77 3.55  83.8 -0.437 19.09 20.74 02a57363o0198o
57402.244284  19.389  0.445    64   28 c  0   1.18   6.56455  21.80999  8309.85  3782.62 3.97 3.65  80.2 -0.466 19.10 20.65 02a57402o0091c
57402.259986 -21.884  4.625    -6   30 c  0   1.03   6.56455  21.80999  8594.74  4367.60 4.05 3.63  77.7 -0.472 19.07 20.60 02a57402o0117c
57402.276308  20.273  0.873    28   25 c  0   1.23   6.56455  21.80999  7735.34  3195.58 4.09 3.90  15.4 -0.443 19.03 20.56 02a57402o0144c
57402.292155 -20.685  1.104   -19   21 c  0   2.00   6.56455  21.80999  7425.79  4938.08 3.87 3.57  87.7 -0.447 18.98 20.46 02a57402o0170c
57403.246790 -21.694  3.895    -8   30 c  0   1.32   6.56455  21.80999  8313.23  3777.26 3.99 3.59  75.3 -0.495 18.86 20.20 02a57403o0095c
57403.262524  21.610  3.700     8   30 c  0   1.81   6.56455  21.80999  8600.05  4362.91 4.07 3.63  76.1 -0.502 18.82 20.14 02a57403o0121c
57403.278978  19.114  0.387    82   32 c  0   1.42   6.56455  21.80999  7741.68  3191.23 4.12 3.91  19.8 -0.465 18.77 20.09 02a57403o0148c
57403.294919  19.711  0.786    47   37 c  0   0.91   6.56455  21.80999  7430.30  4934.13 3.86 3.46  88.1 -0.484 18.72 19.96 02a57403o0174c
57415.235296  19.658  0.545    50   27 o  0   1.45   6.56455  21.80999  7471.00  4432.59 3.77 3.31  89.0 -0.502 18.79 20.14 02a57415o0077o
57415.254664 -23.677 26.667    -1   33 o  0   0.94   6.56455  21.80999  7182.14  3850.03 3.69 3.42  89.1 -0.474 18.79 20.11 02a57415o0106o
57415.273759 -20.252  1.130   -29   32 o  0   1.03   6.56455  21.80999  8352.38  3282.93 3.73 3.42  83.6 -0.473 18.74 20.02 02a57415o0137o
57415.292195  19.651  0.638    50   32 o  0   1.33   6.56455  21.80999  8603.02  3212.53 3.77 3.45  80.2 -0.476 18.66 19.90 02a57415o0167o
57573.618117 -19.978  0.673   -37   25 c  0   1.18   6.56455  21.80999  4566.62  7410.61 3.78 3.55 -77.4 -0.426 18.97 20.35 02a57573o0200c
57599.550751  20.479  0.951    23   22 o  0   1.39   6.56455  21.80999  2461.23  5972.07 3.81 3.50 -55.7 -0.449 19.27 20.98 02a57599o0325o
57599.560715  20.775  0.978    18   17 o  0   1.85   6.56455  21.80999  2482.96  6009.57 3.87 3.51 -53.6 -0.445 19.25 20.97 02a57599o0344o
57599.564820 -21.341  1.880   -11   20 o  0   1.69   6.56455  21.80999  2410.02  5933.16 4.05 3.70 -51.3 -0.435 19.21 21.00 02a57599o0352o
57599.589713 -20.915  1.244   -16   20 o  0   1.26   6.56455  21.80999  2387.85  6046.92 3.82 3.49 -55.7 -0.442 19.29 21.03 02a57599o0399o
57599.600662 -19.696  0.393   -48   19 o  0   2.02   6.56455  21.80999  2421.45  5992.57 3.65 3.34 -62.5 -0.462 19.36 21.07 02a57599o0419o
57606.549382 -20.761  0.838   -18   15 c  0   1.56   6.56455  21.80999  2829.87  7700.40 3.98 3.58 -56.5 -0.446 19.77 21.90 02a57606o0367c
57606.554620 -20.310  0.542   -27   15 c  0   1.40   6.56455  21.80999  2846.84  7738.35 4.06 3.65 -51.6 -0.437 19.76 21.91 02a57606o0374c
57606.569399  24.502 26.000     1   15 c  0   2.15   6.56455  21.80999  7760.02  2836.39 4.19 3.81  21.4 -0.434 19.78 21.95 02a57606o0393c
57606.595821 -23.604  9.571    -1   13 c  0   2.33   6.56455  21.80999  7776.29  2725.03 4.10 3.80  25.6 -0.444 19.82 21.99 02a57606o0427c
57606.610213  21.240  1.177    12   14 c  0   2.06   6.56455  21.80999  7737.71  2781.19 4.11 3.85  25.5 -0.441 19.82 22.01 02a57606o0446c
57610.559813 -22.041  3.923    -6   22 o  0   1.92   6.56455  21.80999  7754.38  3874.64 3.81 3.62  49.4 -0.478 19.32 21.43 02a57610o0527o
57610.573370 -21.643  2.750    -8   22 o  0   1.72   6.56455  21.80999  7732.22  3837.29 4.46 3.85   6.8 -0.419 19.23 21.48 02a57610o0550o
57610.590695  19.058  0.277    86   24 o  0   1.62   6.56455  21.80999  7782.78  3914.91 5.57 4.02   4.9 -0.378 19.07 21.44 02a57610o0578o
57610.607427 -20.532  1.405   -22   31 o  0   1.21   6.56455  21.80999  7800.53  3802.82 3.97 3.79  59.9 -0.456 18.90 21.00 02a57610o0604o
57610.624199 -19.779  1.194   -44   53 o  0   1.83   6.56455  21.80999  7765.42  3861.66 3.99 3.76  68.4 -0.471 18.30 20.05 02a57610o0630o
57618.491937 -19.331  0.989   -67   66 o  0   1.32   6.56455  21.80999   996.92  6623.93 3.71 3.39 -66.7 -0.468 18.23 19.40 02a57618o0578o
57618.502816  19.172  0.803    78   62 o  0   1.30   6.56455  21.80999  1034.33  6662.84 3.77 3.41 -58.6 -0.464 18.24 19.41 02a57618o0597o
57618.516282 -21.838  7.706    -7   52 o  0   1.26   6.56455  21.80999   959.47  6583.93 3.77 3.43 -64.2 -0.462 18.26 19.47 02a57618o0621o
57618.531296  19.644  1.046    50   53 o  0   2.09   6.56455  21.80999   943.15  6700.64 3.75 3.35 -62.2 -0.471 18.30 19.51 02a57618o0644o
57618.557228 -19.675  1.101   -49   54 o  0   1.87   6.56455  21.80999   973.14  6647.76 3.67 3.37 -60.1 -0.476 18.31 19.55 02a57618o0685o
